TIMESTAMP,PRZS_OPEN_PRICE_USD,PRZS_HIGH_PRICE_USD,PRZS_LOW_PRICE_USD,PRZS_CLOSE_PRICE_USD,PRZS_VOLUME_USD,PRZS_DIVIDENDS_USD,PRZS_STOCK_SPLITS_USD
2024-05-05 00:00:00+00:00,,,,0.0,16344,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,22681,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,21922,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,102513,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,46192,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,53215,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,23407,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,12948,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,12205,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,30615,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,21884,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,18893,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,8780,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,7428,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,7483,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,13946,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,7221,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,8606,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,12176,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,5741,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,1341,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,5507,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,13410,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,14320,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,3488,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,4027,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,11507,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,3454,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,13761,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,5832,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,8867,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,7229,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,5894,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,6554,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,3780,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,3410,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,9618,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,3263,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,6590,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,6329,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,2974,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,2645,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,1658,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,6151,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,9909,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,6199,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,11214,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,5368,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,5746,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,4063,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,4896,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,2506,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,2949,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,3301,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,731,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,855,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,3461,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,5238,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,4560,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,14445,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,3484,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,4021,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,8324,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,815,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,2302,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,7568,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,34642,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,3333,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,12083,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,5571,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,3795,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,4849,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,4884,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,7565,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,2204,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,4571,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,1313,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,4347,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,10622,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,1993,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,606,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,3613,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,501,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,3172,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,957,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,556,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,5455,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,773,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,2437,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,1819,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,1122,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,1355,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,1195,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,3780,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,1237,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,820,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,1109,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,1763,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,577,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,1385,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,130,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,1916,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,3939,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,389,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,1325,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,1462,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,741,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,2245,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,2212,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,291,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,135,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,2042,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,2919,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,1345,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,1878,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,1094,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,350,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,3857,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,1942,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,338,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,546,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,1307,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,2072,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,211,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,1260,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,659,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,845,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,4352,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,1485,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,256,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,274,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,1333,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,1388,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,474,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,3379,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,4739,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,2255,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,632,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,1416,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,648,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,479,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,445,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,1837,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,1593,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,219,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,300,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,1499,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,850,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,1217,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,219,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,5312,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,12746,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,76355,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,46904,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,58998,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,46475,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,16764,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,10960,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,19228,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,10956,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,19354,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,6747,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,8993,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,20976,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,23979,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,180081,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,8253,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,15001,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,4113,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,1943,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,5931,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,6427,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,7638,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,3578,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,8750,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,3242,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,624,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,931,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,1475,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,1213,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,4855,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,3919,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,7403,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,1282,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,1028,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,2890,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,1506,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,2073,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,3688,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,844,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,2166,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,2180,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,3066,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,4102,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,5482,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,4849,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,9869,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,4602,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,2570,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,1509,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,4754,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,844,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,6050,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,9836,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,2278,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,1747,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,1968,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,394,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,1972,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,336,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,84,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,3133,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,1187,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,6611,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,895,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,761,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,101,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,2178,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,2128,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,3834,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,71,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,1320,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,764,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,845,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,1097,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,305,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,1040,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,3317,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,1127,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,75,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,541,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,2749,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,69,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,399,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,440,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,572,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,1773,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,201,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,205,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,59,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,142,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,110,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,5179,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,2267,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,1082,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,2485,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,193,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,937,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,199,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,2301,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,1405,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,1176,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,266,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,593,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,461,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,267,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,231,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,236,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,926,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,988,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,1200,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,213,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,254,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,564,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,938,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,156,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,800,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,1048,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,116,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,856,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,69,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,132,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,138,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,1006,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,42,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,669,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,96,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,929,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,684,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,43,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,213,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,115,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,56,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,325,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,1599,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,1519,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,1452,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,1538,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,1483,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,331,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,235,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,11,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,137,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,53,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,1111,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,346,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,799,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,434,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,53,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,795,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,562,0.0,0.0
2025-03-04 00:00:00+00:00,,,,0.0,231,0.0,0.0
2025-03-05 00:00:00+00:00,,,,0.0,353,0.0,0.0
2025-03-15 00:00:00+00:00,,,,0.0,135,0.0,0.0
2025-03-23 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-03-29 00:00:00+00:00,,,,0.0,186,0.0,0.0
2025-04-02 00:00:00+00:00,,,,0.0,327,0.0,0.0
2025-04-11 00:00:00+00:00,,,,0.0,110,0.0,0.0
2025-04-12 00:00:00+00:00,,,,0.0,206,0.0,0.0
2025-04-22 00:00:00+00:00,,,,0.0,134,0.0,0.0
2025-04-23 00:00:00+00:00,,,,0.0,34,0.0,0.0
2025-04-24 00:00:00+00:00,,,,0.0,1406,0.0,0.0
2025-05-04 00:00:00+00:00,,,,0.0,19,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,395,0.0,0.0
2025-05-15 00:00:00+00:00,,,,0.0,196,0.0,0.0
2025-05-16 00:00:00+00:00,,,,0.0,32,0.0,0.0
2025-05-26 00:00:00+00:00,,,,0.0,29,0.0,0.0
2025-05-30 00:00:00+00:00,,,,0.0,1320,0.0,0.0
2025-05-31 00:00:00+00:00,,,,0.0,280,0.0,0.0
2025-06-01 00:00:00+00:00,2.0381772658506492e-10,2.045021235685951e-10,2.0175253134802063e-10,2.045021235685951e-10,124,0.0,0.0
