TIMESTAMP,SBR_OPEN_PRICE_USD,SBR_HIGH_PRICE_USD,SBR_LOW_PRICE_USD,SBR_CLOSE_PRICE_USD,SBR_VOLUME_USD,SBR_DIVIDENDS_USD,SBR_STOCK_SPLITS_USD
2021-08-07 00:00:00+00:00,0.04009699821472168,0.05799800157546997,0.03999299928545952,0.0509909987449646,171254,0.0,0.0
2021-08-08 00:00:00+00:00,0.050992999225854874,0.052094001322984695,0.041088998317718506,0.0453840009868145,72663,0.0,0.0
2021-08-09 00:00:00+00:00,0.04538099840283394,0.054983001202344894,0.042381998151540756,0.04539300128817558,86280,0.0,0.0
2021-08-10 00:00:00+00:00,0.0453919991850853,0.05240299925208092,0.04129499942064285,0.04699999839067459,72682,0.0,0.0
2021-08-11 00:00:00+00:00,0.04699699953198433,0.054363999515771866,0.03998300060629845,0.05274700000882149,79285,0.0,0.0
2021-08-12 00:00:00+00:00,0.0527460016310215,0.062066998332738876,0.04999399930238724,0.055330000817775726,134778,0.0,0.0
2021-08-13 00:00:00+00:00,0.055332001298666,0.08795599639415741,0.05001499876379967,0.078404001891613,135044,0.0,0.0
2021-08-14 00:00:00+00:00,0.07840000092983246,0.09443800151348114,0.07515399903059006,0.08715599775314331,168325,0.0,0.0
2021-08-15 00:00:00+00:00,0.08715900033712387,0.09998200088739395,0.07816100120544434,0.0999779999256134,273988,0.0,0.0
2021-08-16 00:00:00+00:00,0.09998200088739395,0.23284199833869934,0.08996599912643433,0.22933700680732727,1321829,0.0,0.0
2021-08-17 00:00:00+00:00,0.22933800518512726,0.2770079970359802,0.15311799943447113,0.2486799955368042,1281410,0.0,0.0
2021-08-18 00:00:00+00:00,0.2486879974603653,0.3789590001106262,0.1833059936761856,0.33446401357650757,1009204,0.0,0.0
2021-08-19 00:00:00+00:00,0.3344700038433075,0.348904013633728,0.2623000144958496,0.3293839991092682,606558,0.0,0.0
2021-08-20 00:00:00+00:00,0.329382985830307,0.36897000670433044,0.28941500186920166,0.34604400396347046,473841,0.0,0.0
2021-08-21 00:00:00+00:00,0.3460119962692261,0.3481389880180359,0.2758699953556061,0.31258198618888855,346818,0.0,0.0
2021-08-22 00:00:00+00:00,0.3125630021095276,0.32530298829078674,0.2772650122642517,0.2935749888420105,356300,0.0,0.0
2021-08-23 00:00:00+00:00,0.29356399178504944,0.3315649926662445,0.2255769968032837,0.3086490035057068,235511,0.0,0.0
2021-08-24 00:00:00+00:00,0.30865201354026794,0.33399099111557007,0.21438400447368622,0.2313539981842041,150718,0.0,0.0
2021-08-25 00:00:00+00:00,0.23136299848556519,0.29379698634147644,0.19277599453926086,0.2652420103549957,410338,0.0,0.0
2021-08-26 00:00:00+00:00,0.26523900032043457,0.26661399006843567,0.2038239985704422,0.24921800196170807,361114,0.0,0.0
2021-08-27 00:00:00+00:00,0.2492150068283081,0.29510700702667236,0.20360100269317627,0.29510700702667236,368176,0.0,0.0
2021-08-28 00:00:00+00:00,0.2951189875602722,0.3493160009384155,0.257409006357193,0.32235199213027954,674486,0.0,0.0
2021-08-29 00:00:00+00:00,0.3223710060119629,0.3371790051460266,0.263592004776001,0.28710898756980896,614637,0.0,0.0
2021-08-30 00:00:00+00:00,0.2871110141277313,0.2968519926071167,0.2511659860610962,0.2621319890022278,593217,0.0,0.0
2021-08-31 00:00:00+00:00,0.2621450126171112,0.27490198612213135,0.17865699529647827,0.2338549941778183,728533,0.0,0.0
