,MSE,MAE,RMSE,MAPE,R2
0,0.0016166786170896,0.0305294502091904,0.040207942214066,0.0653505041009896,0.63945836051601
1,0.0002187817156959,0.0123782020182378,0.0147912716051024,0.0314398879175258,0.7872215904708396
2,0.000646774674812,0.0219685825008538,0.0254317650746476,0.0405892153402307,0.7663399306748103
3,0.000990245539724,0.0209403173687557,0.0314681670855494,0.042237551728714,0.7129060166121752
4,0.0004173023793428,0.01540193685721,0.0204279803050326,0.0290477910651972,0.057743312771988
5,0.0005647997122363,0.0190999064594507,0.0237655151897953,0.0393112934855623,0.590293169835167
6,0.0003688885654142,0.0146237183362245,0.0192064719668713,0.037869126930986,0.7003904357076738
7,0.0005801143480522,0.0204745053103373,0.0240855630628018,0.057102305893393,0.884516220180192
8,0.0003104362480583,0.0136220071664346,0.0176192011186196,0.0455810492016115,0.6284538249459835
9,0.0005476075100365,0.0156196503028754,0.0234010151497017,0.0445063050582945,0.6350609080550104
10,0.0005330337247649,0.0185535535526772,0.0230875231405386,0.0402983059838624,0.6770237037108029
11,0.0009574612757993,0.0258667163190341,0.0309428711628269,0.0786321047261952,0.6357476916334293
Mean,0.0006460103592521668,0.01908987886677346,0.02453627392296277,0.04599712011938018,0.6429295970928401
