,MSE,MAE,RMSE,MAPE,R2
0,0.0009254047491842,0.0262992031931505,0.0304204659593538,0.049381382089503,0.8244582344412522
1,0.0004701784528084,0.0167907672470459,0.0216835987052066,0.0337571203784071,0.7702448938917368
2,0.0009744014674146,0.0250089269902353,0.0312154043288666,0.0338700147559527,0.6926252568306588
3,0.0021345098673606,0.0372316211944688,0.0462007561340789,0.0477143402985378,0.7202419084796232
4,0.0012537047810126,0.0284717416647435,0.0354076938109878,0.0308564773800841,0.799096339584932
5,0.0021485542394782,0.0371275565535177,0.0463524998190845,0.0356006110433695,0.2411043675232933
6,0.0013556841113091,0.0294039271272983,0.0368196158495599,0.0304852229751456,0.555580189574211
7,0.0009908690024894,0.0246301152784916,0.0314780717721002,0.0348728308190283,0.916706488316657
8,0.0011307872972292,0.0255971823719454,0.0336271809289638,0.037304321748545,0.5188109629877814
9,0.0004729283392769,0.0178774093227831,0.0217469156267483,0.0267637177856375,0.8961355942504808
10,0.0005930735687017,0.0195434952491788,0.0243531018291656,0.0267452351976951,0.7673955950764294
11,0.0008368232407411,0.024579456338148,0.0289278972747954,0.0482623266643261,0.890396128106423
Mean,0.0011072432597505,0.026046783544250576,0.032352766836575945,0.03630113342801932,0.7160663299219565
