TIMESTAMP,DUCATO_OPEN_PRICE_USD,DUCATO_HIGH_PRICE_USD,DUCATO_LOW_PRICE_USD,DUCATO_CLOSE_PRICE_USD,DUCATO_VOLUME_USD,DUCATO_DIVIDENDS_USD,DUCATO_STOCK_SPLITS_USD
2020-09-22 00:00:00+00:00,5.463150978088379,5.722239017486572,5.2380290031433105,5.452413082122803,581241,0.0,0.0
2020-09-23 00:00:00+00:00,5.432046890258789,5.466465950012207,4.9954729080200195,5.247653007507324,648753,0.0,0.0
2020-09-24 00:00:00+00:00,5.111661911010742,5.7462382316589355,4.998585224151611,5.362692832946777,251384,0.0,0.0
2020-09-25 00:00:00+00:00,5.362692832946777,5.387794017791748,4.677452087402344,5.158413887023926,179200,0.0,0.0
2020-09-26 00:00:00+00:00,5.158413887023926,5.461787223815918,4.721728801727295,4.979095935821533,318198,0.0,0.0
2020-09-27 00:00:00+00:00,5.0529937744140625,5.485705852508545,4.48659086227417,4.878790855407715,199083,0.0,0.0
2020-09-28 00:00:00+00:00,4.874748229980469,4.962626934051514,4.136281967163086,4.143218994140625,180184,0.0,0.0
2020-09-29 00:00:00+00:00,4.143214225769043,4.3526811599731445,3.8735790252685547,4.204580783843994,193646,0.0,0.0
2020-09-30 00:00:00+00:00,4.126922130584717,4.359296798706055,3.8976380825042725,4.2629218101501465,314304,0.0,0.0
2020-10-01 00:00:00+00:00,4.160042762756348,4.41540002822876,3.889983892440796,4.2306389808654785,425254,0.0,0.0
2020-10-02 00:00:00+00:00,4.185354232788086,4.338519096374512,3.867633104324341,4.147601127624512,407248,0.0,0.0
2020-10-03 00:00:00+00:00,4.147602081298828,4.27189302444458,3.845484972000122,3.9235239028930664,823867,0.0,0.0
2020-10-04 00:00:00+00:00,4.001893997192383,4.2933878898620605,3.8610870838165283,4.031238079071045,1407402,0.0,0.0
2020-10-05 00:00:00+00:00,4.031664848327637,4.390174865722656,3.957753896713257,4.133303165435791,409000,0.0,0.0
2020-10-06 00:00:00+00:00,4.12800407409668,4.265982151031494,3.91054105758667,4.077025890350342,637092,0.0,0.0
2020-10-07 00:00:00+00:00,4.080895900726318,4.181358814239502,3.992469072341919,4.027009010314941,178382,0.0,0.0
2020-10-08 00:00:00+00:00,4.03382682800293,4.464938163757324,4.015176773071289,4.290009021759033,398954,0.0,0.0
2020-10-09 00:00:00+00:00,4.289945125579834,5.14674711227417,4.275330066680908,4.78187894821167,100367,0.0,0.0
2020-10-10 00:00:00+00:00,4.774938106536865,5.1277241706848145,4.723970890045166,4.737929821014404,615086,0.0,0.0
2020-10-11 00:00:00+00:00,4.759243965148926,5.134846210479736,4.732089042663574,4.9664411544799805,540742,0.0,0.0
2020-10-12 00:00:00+00:00,4.946850776672363,5.136210918426514,4.90948486328125,5.1060638427734375,385951,0.0,0.0
2020-10-13 00:00:00+00:00,5.106083869934082,6.939822196960449,5.04021692276001,6.458073139190674,215194,0.0,0.0
2020-10-14 00:00:00+00:00,6.458086967468262,10.712528228759766,6.438990116119385,7.232919216156006,71261,0.0,0.0
2020-10-15 00:00:00+00:00,7.228058815002441,12.15825080871582,6.767889976501465,9.575909614562988,68203,0.0,0.0
2020-10-16 00:00:00+00:00,9.575839042663574,21.519777297973633,9.3869047164917,18.284507751464844,97327,0.0,0.0
2020-10-17 00:00:00+00:00,17.914518356323242,19.726886749267578,14.881982803344727,15.633031845092773,47096,0.0,0.0
2020-10-18 00:00:00+00:00,15.633076667785645,16.780733108520508,14.814422607421875,15.948914527893066,27195,0.0,0.0
2020-10-19 00:00:00+00:00,15.948920249938965,16.232959747314453,13.556854248046875,13.606558799743652,22113,0.0,0.0
2020-10-20 00:00:00+00:00,13.6063232421875,17.587814331054688,13.54566478729248,15.090635299682617,25805,0.0,0.0
2020-10-21 00:00:00+00:00,15.090607643127441,15.18132209777832,9.556028366088867,12.177081108093262,68743,0.0,0.0
2020-10-22 00:00:00+00:00,12.177058219909668,12.254439353942871,10.071673393249512,10.359114646911621,38348,0.0,0.0
2020-10-23 00:00:00+00:00,10.355257987976074,13.008675575256348,8.333127975463867,10.077978134155273,74477,0.0,0.0
2020-10-24 00:00:00+00:00,10.080336570739746,11.681117057800293,10.017143249511719,10.071316719055176,15358,0.0,0.0
2020-10-25 00:00:00+00:00,10.068330764770508,10.270756721496582,5.075162887573242,8.941591262817383,62137,0.0,0.0
2020-10-26 00:00:00+00:00,8.94526195526123,11.043757438659668,8.025858879089355,9.753067016601562,9327,0.0,0.0
2020-10-27 00:00:00+00:00,9.754768371582031,10.315979957580566,8.779454231262207,9.842803955078125,19998,0.0,0.0
2020-10-28 00:00:00+00:00,9.851587295532227,10.747546195983887,9.614845275878906,9.792887687683105,3794,0.0,0.0
2020-10-29 00:00:00+00:00,9.792682647705078,12.961926460266113,9.748330116271973,11.18613338470459,19458,0.0,0.0
2020-10-30 00:00:00+00:00,11.179383277893066,19.08833122253418,10.989846229553223,17.709482192993164,70292,0.0,0.0
2020-10-31 00:00:00+00:00,17.709667205810547,25.313575744628906,15.146568298339844,15.14673137664795,62861,0.0,0.0
2020-11-01 00:00:00+00:00,15.148965835571289,20.533935546875,14.515005111694336,17.40491485595703,17881,0.0,0.0
2020-11-02 00:00:00+00:00,17.434768676757812,20.623462677001953,16.333425521850586,17.079639434814453,11893,0.0,0.0
2020-11-03 00:00:00+00:00,17.080434799194336,18.12701416015625,16.658727645874023,17.649900436401367,4735,0.0,0.0
