TIMESTAMP,SETH5765_OPEN_PRICE_USD,SETH5765_HIGH_PRICE_USD,SETH5765_LOW_PRICE_USD,SETH5765_CLOSE_PRICE_USD,SETH5765_VOLUME_USD,SETH5765_DIVIDENDS_USD,SETH5765_STOCK_SPLITS_USD
2020-08-08 00:00:00+00:00,376.94830322265625,394.57073974609375,372.71240234375,392.81488037109375,0,0.0,0.0
2020-08-09 00:00:00+00:00,393.81939697265625,411.08203125,392.2132568359375,403.0372619628906,0,0.0,0.0
2020-08-10 00:00:00+00:00,403.0372619628906,418.7262878417969,386.02252197265625,399.900390625,0,0.0,0.0
2020-08-11 00:00:00+00:00,399.8589172363281,410.206787109375,369.5758972167969,378.05670166015625,1946263,0.0,0.0
2020-08-12 00:00:00+00:00,378.56048583984375,394.39111328125,370.6077880859375,387.2207336425781,1701799,0.0,0.0
2020-08-13 00:00:00+00:00,387.455322265625,429.74310302734375,381.4422607421875,428.1688537597656,503924,0.0,0.0
2020-08-14 00:00:00+00:00,428.1763000488281,443.97509765625,419.66455078125,434.85369873046875,627005,0.0,0.0
2020-08-15 00:00:00+00:00,435.3265686035156,439.3365478515625,418.4114074707031,428.029296875,673212,0.0,0.0
2020-08-16 00:00:00+00:00,428.3336181640625,440.52081298828125,414.7079772949219,440.52081298828125,479798,0.0,0.0
2020-08-17 00:00:00+00:00,440.52081298828125,443.63543701171875,422.8832092285156,430.7106628417969,245387,0.0,0.0
2020-08-18 00:00:00+00:00,430.9846496582031,446.1201477050781,419.92205810546875,435.2431335449219,284105,0.0,0.0
2020-08-19 00:00:00+00:00,436.0801086425781,440.25927734375,404.7877502441406,418.48101806640625,713064,0.0,0.0
2020-08-20 00:00:00+00:00,418.48101806640625,427.78515625,386.0072326660156,415.3941345214844,303496,0.0,0.0
2020-08-21 00:00:00+00:00,415.375244140625,426.2584228515625,388.4173889160156,389.7291259765625,208776,0.0,0.0
2020-08-22 00:00:00+00:00,389.87371826171875,407.8921203613281,386.5950012207031,407.1943664550781,855661,0.0,0.0
2020-08-23 00:00:00+00:00,407.13787841796875,410.2848205566406,383.2219543457031,396.8705749511719,999345,0.0,0.0
2020-08-24 00:00:00+00:00,396.74713134765625,414.1148681640625,393.01593017578125,412.3426818847656,278900,0.0,0.0
2020-08-25 00:00:00+00:00,412.37261962890625,421.3797912597656,385.4863586425781,393.67620849609375,639004,0.0,0.0
2020-08-26 00:00:00+00:00,393.5520935058594,397.73138427734375,384.8022155761719,391.23016357421875,153577,0.0,0.0
2020-08-27 00:00:00+00:00,390.8500671386719,396.06585693359375,380.28173828125,386.55474853515625,618242,0.0,0.0
2020-08-28 00:00:00+00:00,386.4678649902344,400.7937927246094,383.87298583984375,398.71484375,285526,0.0,0.0
2020-08-29 00:00:00+00:00,398.711181640625,413.0591125488281,395.5748291015625,406.73760986328125,251832,0.0,0.0
2020-08-30 00:00:00+00:00,406.4662170410156,433.494873046875,405.0059509277344,431.0938720703125,213641,0.0,0.0
2020-08-31 00:00:00+00:00,431.1122131347656,453.9777526855469,419.8113708496094,450.13287353515625,450538,0.0,0.0
2020-09-01 00:00:00+00:00,450.5504150390625,494.11688232421875,435.5924987792969,476.83905029296875,235306,0.0,0.0
2020-09-02 00:00:00+00:00,475.2883605957031,481.2209167480469,432.8069763183594,452.8833312988281,235788,0.0,0.0
2020-09-03 00:00:00+00:00,454.7872619628906,457.8346252441406,385.39739990234375,393.5174865722656,179357,0.0,0.0
2020-09-04 00:00:00+00:00,394.5063781738281,405.4830322265625,375.9136047363281,390.7842712402344,85978,0.0,0.0
2020-09-05 00:00:00+00:00,390.7921447753906,395.8170166015625,326.3092956542969,338.1282043457031,34550,0.0,0.0
2020-09-06 00:00:00+00:00,338.1866760253906,358.50634765625,301.0608825683594,354.8254699707031,104759,0.0,0.0
2020-09-07 00:00:00+00:00,354.8254699707031,357.8535461425781,334.5849914550781,352.67889404296875,65615,0.0,0.0
2020-09-08 00:00:00+00:00,352.73944091796875,355.5655822753906,335.4020080566406,339.895751953125,201663,0.0,0.0
2020-09-09 00:00:00+00:00,339.9134826660156,357.83441162109375,338.2389831542969,353.1783142089844,97231,0.0,0.0
2020-09-10 00:00:00+00:00,353.1783142089844,380.3572692871094,353.1783142089844,367.6617431640625,82251,0.0,0.0
2020-09-11 00:00:00+00:00,368.1393127441406,376.4225769042969,353.245849609375,373.906494140625,111801,0.0,0.0
2020-09-12 00:00:00+00:00,373.7004699707031,386.9837646484375,369.34954833984375,386.9837646484375,74686,0.0,0.0
2020-09-13 00:00:00+00:00,386.9837646484375,391.9232482910156,361.7884216308594,368.8694152832031,44431,0.0,0.0
2020-09-14 00:00:00+00:00,369.0397644042969,383.7732238769531,347.6234130859375,372.2170104980469,483287,0.0,0.0
2020-09-15 00:00:00+00:00,372.2170104980469,377.0659484863281,359.7474060058594,361.7227478027344,59983,0.0,0.0
2020-09-16 00:00:00+00:00,361.6365051269531,371.4532470703125,359.2660217285156,366.67181396484375,38974,0.0,0.0
2020-09-17 00:00:00+00:00,366.67181396484375,390.6749572753906,364.9481201171875,383.4613342285156,15962,0.0,0.0
2020-09-18 00:00:00+00:00,383.4613342285156,459.34991455078125,336.76617431640625,371.78143310546875,28076,0.0,0.0
2020-09-19 00:00:00+00:00,371.78143310546875,390.1639099121094,371.6966857910156,386.059326171875,82341,0.0,0.0
2020-09-20 00:00:00+00:00,386.33514404296875,386.6700744628906,367.075439453125,371.4386291503906,80080,0.0,0.0
2020-09-21 00:00:00+00:00,371.4386291503906,375.002197265625,338.40777587890625,343.1751403808594,31866,0.0,0.0
2020-09-22 00:00:00+00:00,342.2521667480469,346.35504150390625,336.9371032714844,344.71990966796875,61127,0.0,0.0
2020-09-23 00:00:00+00:00,345.19891357421875,345.4015808105469,328.04754638671875,328.13140869140625,1663914,0.0,0.0
2020-09-24 00:00:00+00:00,328.2395324707031,350.8499755859375,327.87677001953125,349.8406982421875,73895,0.0,0.0
2020-09-25 00:00:00+00:00,349.8402099609375,361.12554931640625,344.86383056640625,355.8316650390625,85668,0.0,0.0
2020-09-26 00:00:00+00:00,355.8316650390625,358.5768737792969,351.8416748046875,358.3416442871094,124432,0.0,0.0
2020-09-27 00:00:00+00:00,358.3416442871094,364.51617431640625,348.6502990722656,359.2947082519531,231412,0.0,0.0
2020-09-28 00:00:00+00:00,359.29376220703125,367.8118896484375,358.30194091796875,358.9303283691406,90773,0.0,0.0
2020-09-29 00:00:00+00:00,358.929931640625,364.92156982421875,356.2920837402344,364.31756591796875,30546,0.0,0.0
2020-09-30 00:00:00+00:00,364.31817626953125,364.6434020996094,358.1613464355469,361.2615051269531,20374,0.0,0.0
2020-10-01 00:00:00+00:00,361.2631530761719,370.3231201171875,355.7278747558594,355.970947265625,113151,0.0,0.0
2020-10-02 00:00:00+00:00,355.970947265625,355.970947265625,340.99176025390625,345.238525390625,64469,0.0,0.0
2020-10-03 00:00:00+00:00,345.238525390625,354.42877197265625,344.67767333984375,350.3657531738281,43829,0.0,0.0
2020-10-04 00:00:00+00:00,350.3657531738281,356.2843322753906,348.3603515625,353.50238037109375,36815,0.0,0.0
2020-10-05 00:00:00+00:00,353.3160705566406,355.82025146484375,351.4696960449219,353.8063659667969,146459,0.0,0.0
2020-10-06 00:00:00+00:00,354.0006103515625,355.4482421875,338.47259521484375,338.9937744140625,246301,0.0,0.0
2020-10-07 00:00:00+00:00,338.9938049316406,341.4958190917969,337.8916320800781,340.8860168457031,153434,0.0,0.0
2020-10-08 00:00:00+00:00,340.8860168457031,350.6717529296875,336.9473876953125,349.34686279296875,61389,0.0,0.0
2020-10-09 00:00:00+00:00,349.3468933105469,366.9730529785156,348.4646301269531,365.58984375,74198,0.0,0.0
2020-10-10 00:00:00+00:00,365.58984375,376.2030944824219,365.391357421875,371.1344909667969,50128,0.0,0.0
2020-10-11 00:00:00+00:00,371.1344909667969,379.8419494628906,370.8069152832031,377.59765625,92377,0.0,0.0
2020-10-12 00:00:00+00:00,377.59765625,395.4045104980469,367.8167419433594,391.0179138183594,65274,0.0,0.0
2020-10-13 00:00:00+00:00,391.0179138183594,391.0179138183594,382.9327392578125,383.83831787109375,184510,0.0,0.0
2020-10-14 00:00:00+00:00,383.8382873535156,386.9720458984375,376.3823547363281,377.8045349121094,145907,0.0,0.0
2020-10-15 00:00:00+00:00,377.8045349121094,378.268798828125,373.1375427246094,376.8960266113281,40819,0.0,0.0
2020-10-16 00:00:00+00:00,376.8960266113281,378.4053039550781,359.72222900390625,362.1487731933594,158174,0.0,0.0
2020-10-17 00:00:00+00:00,362.1487731933594,370.0304260253906,360.4007263183594,367.7016906738281,138954,0.0,0.0
2020-10-18 00:00:00+00:00,367.7016906738281,376.1849670410156,367.5329284667969,376.1432800292969,39893,0.0,0.0
2020-10-19 00:00:00+00:00,376.1432800292969,380.5047912597656,371.87322998046875,377.08001708984375,20786,0.0,0.0
2020-10-20 00:00:00+00:00,377.0799865722656,378.1760559082031,367.7781982421875,367.7885437011719,30165,0.0,0.0
2020-10-21 00:00:00+00:00,368.26470947265625,395.7462463378906,368.0575256347656,392.7043151855469,549229,0.0,0.0
2020-10-22 00:00:00+00:00,392.7043151855469,417.0833435058594,392.4526062011719,414.0750427246094,39694,0.0,0.0
2020-10-23 00:00:00+00:00,414.0750427246094,415.578369140625,401.9779052734375,403.7361755371094,0,0.0,0.0
2020-10-24 00:00:00+00:00,403.7088317871094,412.4541931152344,402.3760070800781,408.0965576171875,76909,0.0,0.0
2020-10-25 00:00:00+00:00,408.08758544921875,413.3880615234375,406.0419006347656,406.11376953125,88219,0.0,0.0
2020-10-26 00:00:00+00:00,406.1175842285156,406.1315612792969,383.4800109863281,392.88702392578125,40151,0.0,0.0
2020-10-27 00:00:00+00:00,392.9016418457031,405.9081115722656,392.29083251953125,401.930419921875,59930,0.0,0.0
2020-10-28 00:00:00+00:00,401.9217529296875,406.86492919921875,379.5974426269531,384.82867431640625,9521,0.0,0.0
2020-10-29 00:00:00+00:00,384.82293701171875,392.0916748046875,383.6697692871094,387.8671875,17012,0.0,0.0
2020-10-30 00:00:00+00:00,387.8641357421875,388.0794677734375,377.2000732421875,382.55523681640625,103167,0.0,0.0
2020-10-31 00:00:00+00:00,382.5587158203125,389.701904296875,381.7469482421875,384.4229736328125,45851,0.0,0.0
2020-11-01 00:00:00+00:00,384.43634033203125,396.882568359375,384.27728271484375,393.20513916015625,35950,0.0,0.0
2020-11-02 00:00:00+00:00,393.2166748046875,397.0691833496094,382.4690246582031,383.80535888671875,96957,0.0,0.0
2020-11-03 00:00:00+00:00,383.8035583496094,384.71478271484375,366.5679016113281,384.6592102050781,582632,0.0,0.0
2020-11-04 00:00:00+00:00,384.6471862792969,406.1609802246094,381.0049743652344,402.7517395019531,193448,0.0,0.0
2020-11-05 00:00:00+00:00,402.7864685058594,414.38275146484375,395.6258544921875,411.47393798828125,17523,0.0,0.0
2020-11-06 00:00:00+00:00,411.46978759765625,456.41748046875,411.46978759765625,454.2487487792969,3842,0.0,0.0
2020-11-07 00:00:00+00:00,455.986572265625,468.263671875,427.7984313964844,436.6651306152344,14988,0.0,0.0
2020-11-08 00:00:00+00:00,437.20855712890625,454.7566833496094,433.1695251464844,453.5626525878906,16117,0.0,0.0
2020-11-09 00:00:00+00:00,453.57501220703125,455.66021728515625,434.260498046875,446.205810546875,2574,0.0,0.0
2020-11-10 00:00:00+00:00,446.1488037109375,453.80938720703125,437.03265380859375,444.32025146484375,5486,0.0,0.0
2020-11-11 00:00:00+00:00,444.4253234863281,473.92535400390625,444.37213134765625,466.2723083496094,1639,0.0,0.0
2020-11-12 00:00:00+00:00,466.2705383300781,466.2803955078125,454.51397705078125,464.57232666015625,24066,0.0,0.0
2020-11-13 00:00:00+00:00,464.4994812011719,472.4751892089844,455.9625244140625,472.4190979003906,8915,0.0,0.0
2020-11-14 00:00:00+00:00,472.37945556640625,472.7684326171875,456.7512512207031,464.764892578125,15027,0.0,0.0
2020-11-15 00:00:00+00:00,464.77239990234375,466.2027587890625,434.2974548339844,441.560302734375,12505,0.0,0.0
2020-11-16 00:00:00+00:00,441.583251953125,464.419189453125,437.2774963378906,456.7201843261719,3022,0.0,0.0
2020-11-17 00:00:00+00:00,463.7608337402344,486.952392578125,459.3338928222656,484.7027282714844,9242,0.0,0.0
2020-11-18 00:00:00+00:00,484.6483154296875,488.13824462890625,466.0008850097656,484.49566650390625,76533,0.0,0.0
2020-11-19 00:00:00+00:00,484.5454406738281,484.9300231933594,461.48193359375,467.2511901855469,46963,0.0,0.0
2020-11-20 00:00:00+00:00,467.25653076171875,506.6410217285156,466.0945129394531,499.2848205566406,69890,0.0,0.0
2020-11-21 00:00:00+00:00,499.2565002441406,542.2055053710938,495.38641357421875,541.5401000976562,29348,0.0,0.0
2020-11-22 00:00:00+00:00,541.5499267578125,572.4165649414062,505.48699951171875,545.0840454101562,11380,0.0,0.0
2020-11-23 00:00:00+00:00,544.4855346679688,605.4177856445312,542.6130981445312,604.8819580078125,20054,0.0,0.0
2020-11-24 00:00:00+00:00,604.875,615.9456176757812,576.2058715820312,589.5625,1055,0.0,0.0
2020-11-25 00:00:00+00:00,590.3021240234375,598.9144897460938,556.9141235351562,568.300537109375,60994,0.0,0.0
2020-11-26 00:00:00+00:00,568.1860961914062,573.1068115234375,480.2334899902344,516.22900390625,1095,0.0,0.0
2020-11-27 00:00:00+00:00,516.263916015625,529.5162963867188,498.2939147949219,516.404541015625,8500,0.0,0.0
