TIMESTAMP,ZKF_OPEN_PRICE_USD,ZKF_HIGH_PRICE_USD,ZKF_LOW_PRICE_USD,ZKF_CLOSE_PRICE_USD,ZKF_VOLUME_USD,ZKF_DIVIDENDS_USD,ZKF_STOCK_SPLITS_USD
2024-01-03 00:00:00+00:00,0.013032999821007252,0.013917000032961369,0.009568000212311745,0.012498999945819378,388329,0.0,0.0
2024-01-04 00:00:00+00:00,0.012498999945819378,0.01317100040614605,0.008956000208854675,0.010085999965667725,354434,0.0,0.0
2024-01-05 00:00:00+00:00,0.010085999965667725,0.014882000163197517,0.010027999989688396,0.013547999784350395,14549073,0.0,0.0
2024-01-06 00:00:00+00:00,0.013570000417530537,0.014038000255823135,0.011824999935925007,0.01244600024074316,7465153,0.0,0.0
2024-01-07 00:00:00+00:00,0.01245999988168478,0.012769999913871288,0.010003999806940556,0.010003999806940556,5852708,0.0,0.0
2024-01-08 00:00:00+00:00,0.010003999806940556,0.010107000358402729,0.008359000086784363,0.010046999901533127,7488497,0.0,0.0
2024-01-09 00:00:00+00:00,0.01004400011152029,0.011540000326931477,0.009100999683141708,0.009103000164031982,8621991,0.0,0.0
2024-01-10 00:00:00+00:00,0.009100000374019146,0.01558700017631054,0.008995000272989273,0.013652999885380268,14406373,0.0,0.0
2024-01-11 00:00:00+00:00,0.01368200033903122,0.016454000025987625,0.01271700020879507,0.013387000188231468,18693680,0.0,0.0
2024-01-12 00:00:00+00:00,0.013419999741017818,0.01912900060415268,0.01322800014168024,0.01840999908745289,25879313,0.0,0.0
2024-01-13 00:00:00+00:00,0.0184480007737875,0.024986999109387398,0.01718899980187416,0.02163800038397312,48110717,0.0,0.0
2024-01-14 00:00:00+00:00,0.021617000922560692,0.02355000004172325,0.01955300010740757,0.021234000101685524,30025545,0.0,0.0
2024-01-15 00:00:00+00:00,0.021243000403046608,0.02475699968636036,0.020444000139832497,0.022331999614834785,28333577,0.0,0.0
2024-01-16 00:00:00+00:00,0.02235100045800209,0.02236500009894371,0.017683999612927437,0.01929200068116188,27452579,0.0,0.0
2024-01-17 00:00:00+00:00,0.019294999539852142,0.020239999517798424,0.015816999599337578,0.01620200090110302,28899300,0.0,0.0
2024-01-18 00:00:00+00:00,0.0161920003592968,0.017945999279618263,0.014480999670922756,0.014774000272154808,23532006,0.0,0.0
2024-01-19 00:00:00+00:00,0.01477499958127737,0.015824999660253525,0.01307199988514185,0.01565600000321865,20711421,0.0,0.0
2024-01-20 00:00:00+00:00,0.015652000904083252,0.016246000304818153,0.013551999814808369,0.014825000427663326,17083898,0.0,0.0
2024-01-21 00:00:00+00:00,0.014822999946773052,0.017527999356389046,0.014414000324904919,0.016637999564409256,17531241,0.0,0.0
2024-01-22 00:00:00+00:00,0.01662999950349331,0.01662999950349331,0.013315999880433083,0.01396500039845705,15022707,0.0,0.0
2024-01-23 00:00:00+00:00,0.013962999917566776,0.014585999771952629,0.012059999629855156,0.013392000459134579,14314742,0.0,0.0
2024-01-24 00:00:00+00:00,0.01338099967688322,0.014167999848723412,0.013123000040650368,0.013538000173866749,9035099,0.0,0.0
2024-01-25 00:00:00+00:00,0.013536999933421612,0.013539000414311886,0.012024999596178532,0.012412000447511673,9212367,0.0,0.0
2024-01-26 00:00:00+00:00,0.012407000176608562,0.013543999753892422,0.012002999894320965,0.012870999984443188,9421690,0.0,0.0
2024-01-27 00:00:00+00:00,0.012865000404417515,0.01337399985641241,0.01241500023752451,0.012861000373959541,7774606,0.0,0.0
2024-01-28 00:00:00+00:00,0.012861999683082104,0.01510199997574091,0.01271700020879507,0.0138349998742342,10403019,0.0,0.0
2024-01-29 00:00:00+00:00,0.0138330003246665,0.014317000284790993,0.013082999736070633,0.013930000364780426,8422281,0.0,0.0
2024-01-30 00:00:00+00:00,0.013926999643445015,0.013926999643445015,0.012420999817550182,0.012494999915361404,10897301,0.0,0.0
2024-01-31 00:00:00+00:00,0.012484000064432621,0.012552999891340733,0.010277999565005302,0.010579999536275864,13005133,0.0,0.0
2024-02-01 00:00:00+00:00,0.010579999536275864,0.010613000020384789,0.009359000250697136,0.009708000347018242,12685054,0.0,0.0
2024-02-02 00:00:00+00:00,0.009708000347018242,0.010235000401735306,0.008554000407457352,0.00873200036585331,11636679,0.0,0.0
2024-02-03 00:00:00+00:00,0.008732999674975872,0.009863999672234058,0.008535999804735184,0.009308000095188618,8575856,0.0,0.0
2024-02-04 00:00:00+00:00,0.009308000095188618,0.010501000098884106,0.009096999652683735,0.009808000177145004,6917155,0.0,0.0
2024-02-05 00:00:00+00:00,0.009828999638557434,0.009828999638557434,0.009069999679923058,0.009321000427007675,7527244,0.0,0.0
2024-02-06 00:00:00+00:00,0.009320000186562538,0.009579000063240528,0.008894000202417374,0.009057999588549137,6994629,0.0,0.0
2024-02-07 00:00:00+00:00,0.009060000069439411,0.009639999829232693,0.008953999727964401,0.009411999955773354,7524986,0.0,0.0
2024-02-08 00:00:00+00:00,0.00941300019621849,0.010077999904751778,0.009081999771296978,0.009166000410914421,8962437,0.0,0.0
2024-02-09 00:00:00+00:00,0.009158999659121037,0.009469999931752682,0.008806999772787094,0.009154999628663063,9326576,0.0,0.0
2024-02-10 00:00:00+00:00,0.009159999899566174,0.009208000265061855,0.008043999783694744,0.008191999979317188,8920821,0.0,0.0
2024-02-11 00:00:00+00:00,0.008196000009775162,0.008225999772548676,0.007027999963611364,0.007360999938100576,11129495,0.0,0.0
2024-02-12 00:00:00+00:00,0.007362000178545713,0.009061000309884548,0.0064860000275075436,0.008623999543488026,16192249,0.0,0.0
2024-02-13 00:00:00+00:00,0.008616000413894653,0.009418999776244164,0.008464000187814236,0.008705999702215195,14222968,0.0,0.0
2024-02-14 00:00:00+00:00,0.008709000423550606,0.009052000008523464,0.008382000029087067,0.008937000297009945,10477435,0.0,0.0
2024-02-15 00:00:00+00:00,0.008923999965190887,0.009976999834179878,0.008527000434696674,0.008701999671757221,13590113,0.0,0.0
