TIMESTAMP,SLING_OPEN_PRICE_USD,SLING_HIGH_PRICE_USD,SLING_LOW_PRICE_USD,SLING_CLOSE_PRICE_USD,SLING_VOLUME_USD,SLING_DIVIDENDS_USD,SLING_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,0.015157000161707401,0.018556000664830208,0.014481999911367893,0.01801699958741665,644489,0.0,0.0
2025-04-02 00:00:00+00:00,0.01801699958741665,0.01816200092434883,0.014767000451683998,0.015037000179290771,486800,0.0,0.0
2025-04-03 00:00:00+00:00,0.015037000179290771,0.015038000419735909,0.013263000175356865,0.01394100021570921,591176,0.0,0.0
2025-04-04 00:00:00+00:00,0.01394100021570921,0.014396999962627888,0.013101000338792801,0.013418000191450119,567713,0.0,0.0
2025-04-05 00:00:00+00:00,0.013418000191450119,0.0138349998742342,0.011711000464856625,0.012059999629855156,617545,0.0,0.0
2025-04-06 00:00:00+00:00,0.012059999629855156,0.01219900045543909,0.010533000342547894,0.010652000084519386,536432,0.0,0.0
2025-04-07 00:00:00+00:00,0.010652000084519386,0.010861000046133995,0.007857000455260277,0.00787500012665987,564807,0.0,0.0
2025-04-08 00:00:00+00:00,0.00787500012665987,0.008092000149190426,0.006550999823957682,0.006579999811947346,505012,0.0,0.0
2025-04-09 00:00:00+00:00,0.006579999811947346,0.006971000228077173,0.006060000043362379,0.006971000228077173,445873,0.0,0.0
2025-04-10 00:00:00+00:00,0.006971000228077173,0.008860000409185886,0.0067819999530911446,0.008244999684393406,556166,0.0,0.0
2025-04-11 00:00:00+00:00,0.008244999684393406,0.00887800008058548,0.008193000219762325,0.00877199973911047,444625,0.0,0.0
2025-04-12 00:00:00+00:00,0.008771000429987907,0.009107000194489956,0.00825200043618679,0.008729999884963036,585935,0.0,0.0
2025-04-13 00:00:00+00:00,0.008729999884963036,0.010014000348746777,0.008239000104367733,0.009482000023126602,657701,0.0,0.0
2025-04-14 00:00:00+00:00,0.009479999542236328,0.012020999565720558,0.009159999899566174,0.01040900032967329,877966,0.0,0.0
2025-04-15 00:00:00+00:00,0.01040900032967329,0.012311000376939774,0.0093560004606843,0.01159099955111742,756802,0.0,0.0
2025-04-16 00:00:00+00:00,0.01159099955111742,0.013150000013411045,0.011365000158548355,0.012179999612271786,775560,0.0,0.0
2025-04-17 00:00:00+00:00,0.012179999612271786,0.01388499978929758,0.011498999781906605,0.013478999957442284,809777,0.0,0.0
2025-04-18 00:00:00+00:00,0.013473999686539173,0.013473999686539173,0.009077000431716442,0.009089999832212925,818786,0.0,0.0
2025-04-19 00:00:00+00:00,0.009089999832212925,0.010085999965667725,0.008969999849796295,0.009286999702453613,686836,0.0,0.0
2025-04-20 00:00:00+00:00,0.009286999702453613,0.00941499974578619,0.008805000223219395,0.009074999950826168,581145,0.0,0.0
2025-04-21 00:00:00+00:00,0.009074999950826168,0.009296000003814697,0.007482999935746193,0.007814000360667706,550329,0.0,0.0
2025-04-22 00:00:00+00:00,0.007811000104993582,0.010772000066936016,0.00646999990567565,0.00646999990567565,877059,0.0,0.0
2025-04-23 00:00:00+00:00,0.00646999990567565,0.007034000009298325,0.005663999821990728,0.005760000087320805,829159,0.0,0.0
2025-04-24 00:00:00+00:00,0.005764999892562628,0.0057669999077916145,0.004521000199019909,0.004594000056385994,603068,0.0,0.0
2025-04-25 00:00:00+00:00,0.004594000056385994,0.004647000227123499,0.0037410000804811716,0.003882999997586012,720276,0.0,0.0
2025-04-26 00:00:00+00:00,0.0038789999671280384,0.004265000112354755,0.0037269999738782644,0.0037360000424087048,613343,0.0,0.0
2025-04-27 00:00:00+00:00,0.0037360000424087048,0.003863000078126788,0.0031469999812543392,0.003286000108346343,1045270,0.0,0.0
2025-04-28 00:00:00+00:00,0.003286000108346343,0.0036249998956918716,0.0032399999909102917,0.0032689999788999557,776466,0.0,0.0
2025-04-29 00:00:00+00:00,0.0032689999788999557,0.0033019999973475933,0.0022360000293701887,0.0025289999321103096,750021,0.0,0.0
2025-04-30 00:00:00+00:00,0.0025289999321103096,0.0026140001136809587,0.0019069999689236283,0.0021619999315589666,674378,0.0,0.0
2025-05-01 00:00:00+00:00,0.0021619999315589666,0.0021669999696314335,0.001724999980069697,0.0017310000257566571,500597,0.0,0.0
2025-05-02 00:00:00+00:00,0.0017310000257566571,0.002532999962568283,0.0016120000509545207,0.002491000108420849,559940,0.0,0.0
2025-05-03 00:00:00+00:00,0.002491000108420849,0.002580000087618828,0.0024240000639110804,0.002500999951735139,413919,0.0,0.0
2025-05-04 00:00:00+00:00,0.002500999951735139,0.0025100000202655792,0.0024170000106096268,0.0024790000170469284,349230,0.0,0.0
2025-05-05 00:00:00+00:00,0.0024790000170469284,0.0025239998940378428,0.0024610001128166914,0.002486000070348382,334934,0.0,0.0
