TIMESTAMP,RCX_OPEN_PRICE_USD,RCX_HIGH_PRICE_USD,RCX_LOW_PRICE_USD,RCX_CLOSE_PRICE_USD,RCX_VOLUME_USD,RCX_DIVIDENDS_USD,RCX_STOCK_SPLITS_USD
2025-04-24 00:00:00+00:00,0.022075999528169632,0.022231999784708023,0.021216999739408493,0.02131900005042553,16617,0.0,0.0
2025-04-25 00:00:00+00:00,0.02131900005042553,0.02333899959921837,0.020004000514745712,0.02328599989414215,13626,0.0,0.0
2025-04-26 00:00:00+00:00,0.02328599989414215,0.024191999807953835,0.02186799980700016,0.021880000829696655,11063,0.0,0.0
2025-04-27 00:00:00+00:00,0.021880000829696655,0.02188500016927719,0.020003000274300575,0.02052599936723709,14308,0.0,0.0
2025-04-28 00:00:00+00:00,0.02052599936723709,0.020600000396370888,0.020152000710368156,0.02015800029039383,14051,0.0,0.0
2025-04-29 00:00:00+00:00,0.02015800029039383,0.02023099921643734,0.019876999780535698,0.02012600004673004,17196,0.0,0.0
2025-04-30 00:00:00+00:00,0.02012600004673004,0.020517000928521156,0.019944999366998672,0.020455000922083855,16771,0.0,0.0
2025-05-01 00:00:00+00:00,0.020455000922083855,0.020503999665379524,0.018844999372959137,0.019863000139594078,17045,0.0,0.0
2025-05-02 00:00:00+00:00,0.019863000139594078,0.01986600086092949,0.019007999449968338,0.019058000296354294,14692,0.0,0.0
2025-05-03 00:00:00+00:00,0.019058000296354294,0.019158000126481056,0.019003000110387802,0.01900400035083294,6934,0.0,0.0
2025-05-04 00:00:00+00:00,0.01900400035083294,0.019133999943733215,0.01899999938905239,0.019032999873161316,5764,0.0,0.0
2025-05-05 00:00:00+00:00,0.019032999873161316,0.0191430002450943,0.01901799999177456,0.019078999757766724,17411,0.0,0.0
2025-05-06 00:00:00+00:00,0.019078999757766724,0.01913299970328808,0.01899299956858158,0.018998999148607254,5310,0.0,0.0
2025-05-07 00:00:00+00:00,0.018998999148607254,0.02200400084257126,0.018998000770807266,0.021567000076174736,12635,0.0,0.0
2025-05-08 00:00:00+00:00,0.021567000076174736,0.021567000076174736,0.019649000838398933,0.020732000470161438,17968,0.0,0.0
2025-05-09 00:00:00+00:00,0.020732000470161438,0.023489000275731087,0.020547999069094658,0.02346000075340271,16620,0.0,0.0
2025-05-10 00:00:00+00:00,0.02346000075340271,0.024183999747037888,0.02324800007045269,0.024157999083399773,15377,0.0,0.0
2025-05-11 00:00:00+00:00,0.024157999083399773,0.026076000183820724,0.023598000407218933,0.02607000060379505,17638,0.0,0.0
2025-05-12 00:00:00+00:00,0.02607000060379505,0.026909999549388885,0.023579999804496765,0.024636000394821167,16679,0.0,0.0
2025-05-13 00:00:00+00:00,0.024636000394821167,0.025008000433444977,0.02369300089776516,0.023989999666810036,12320,0.0,0.0
2025-05-14 00:00:00+00:00,0.023989999666810036,0.023989999666810036,0.02369699999690056,0.023833999410271645,14351,0.0,0.0
2025-05-15 00:00:00+00:00,0.023833999410271645,0.0239850003272295,0.023343000560998917,0.02371400035917759,16558,0.0,0.0
2025-05-16 00:00:00+00:00,0.02371400035917759,0.02421499975025654,0.02349800057709217,0.02421499975025654,17952,0.0,0.0
2025-05-17 00:00:00+00:00,0.02421499975025654,0.025668000802397728,0.024132000282406807,0.025665000081062317,18054,0.0,0.0
2025-05-18 00:00:00+00:00,0.025665000081062317,0.026599999517202377,0.024532999843358994,0.02640100009739399,20288,0.0,0.0
2025-05-19 00:00:00+00:00,0.02640100009739399,0.02640100009739399,0.023485999554395676,0.02575100027024746,17348,0.0,0.0
2025-05-20 00:00:00+00:00,0.02575100027024746,0.025793999433517456,0.024210000410676003,0.024526000022888184,15711,0.0,0.0
2025-05-21 00:00:00+00:00,0.024526000022888184,0.02485699951648712,0.024365000426769257,0.02468300051987171,15646,0.0,0.0
2025-05-22 00:00:00+00:00,0.02468300051987171,0.02555900067090988,0.024640999734401703,0.02535099908709526,19085,0.0,0.0
2025-05-23 00:00:00+00:00,0.02535099908709526,0.025553999468684196,0.0248780008405447,0.0248780008405447,17287,0.0,0.0
2025-05-24 00:00:00+00:00,0.0248780008405447,0.02554900012910366,0.024018999189138412,0.025294000282883644,18117,0.0,0.0
2025-05-25 00:00:00+00:00,0.025294000282883644,0.025314999744296074,0.023989999666810036,0.02485699951648712,18363,0.0,0.0
2025-05-26 00:00:00+00:00,0.02485699951648712,0.02831600047647953,0.024524999782443047,0.028217999264597893,22163,0.0,0.0
2025-05-27 00:00:00+00:00,0.028217999264597893,0.030275000259280205,0.02688400074839592,0.027959000319242477,26240,0.0,0.0
2025-05-28 00:00:00+00:00,0.027959000319242477,0.02800999954342842,0.026975000277161598,0.026975000277161598,18081,0.0,0.0
2025-05-29 00:00:00+00:00,0.026975000277161598,0.027838999405503273,0.02658800035715103,0.026698000729084015,15938,0.0,0.0
2025-05-30 00:00:00+00:00,0.026698000729084015,0.027377000078558922,0.026241999119520187,0.02710600011050701,17218,0.0,0.0
2025-05-31 00:00:00+00:00,0.02710600011050701,0.02738099917769432,0.026378000155091286,0.026940999552607536,16922,0.0,0.0
2025-06-01 00:00:00+00:00,0.026941396296024323,0.02799222432076931,0.026479404419660568,0.027958663180470467,20098,0.0,0.0
