,nMSE,nRMSE,nMAE,nMAPE,MSE,RMSE,MAE,MAPE,R2
0,0.0391228180102311,0.19779488873636522,0.1722904692798209,0.6204415677270453,1318546.33511654,1148.2797286012412,1000.2162006405409,2.3939049758843356,0.25841883471296745
1,0.02135906608137437,0.1461474121610587,0.13232210572413927,0.897069748093178,719859.1636207775,848.4451447328681,768.183625604128,1.703421032343375,0.7185818669052599
2,0.00522093406721149,0.07225603135525428,0.056123260584717824,0.08158734773534923,175959.7863930308,419.4756088177605,325.8183268671159,0.24682708277658083,0.718309180071066
3,0.056900681548077765,0.23853863743234086,0.17049403560387455,0.39044553223778705,1917709.1673813262,1384.8137663170908,989.7871913175903,0.3247848499068853,0.8410011347698725
4,0.013453197454415792,0.1159879194330849,0.10343102552734114,0.2027973798719416,453409.6827269231,673.35702471046,600.4591495875462,0.45536823866359294,0.9469740052101513
5,0.01285786874425496,0.11339254271888853,0.09727777988690424,0.15491527855837475,534482.2204482786,731.0829094215502,627.1851480818812,3.3300098895081036,0.7991701248949661
6,0.0054168186445923356,0.07359903969884618,0.06526959932828856,1.5421432363097682,404143.92540354404,635.7231515396809,563.776313033496,0.3935224429296055,0.9014334081520132
7,0.005325729437377823,0.07297759544804024,0.06427988694626113,0.1658508626919048,758398.622520324,870.8608514110184,767.0688127383969,1.8979191618721654,0.7064816132490437
8,0.003654491988353913,0.06045239439719417,0.05216967857545194,0.09211580659250566,520409.76425649616,721.3943195343974,622.5544915327727,0.8016141764007297,0.7694755807484261
9,0.002970263859599158,0.05450012715213753,0.043240966167084026,0.10391296731005979,422973.79859843204,650.3643583395634,516.0058199631476,0.458818853315429,0.9103389982342375
10,0.0011707888926619679,0.034216792553685794,0.027851165862892123,0.04653383476443658,166723.58287555678,408.31799234855765,332.355296185946,0.6645665529180033,0.8600309978995695
11,0.0021821427717576276,0.04671341104819501,0.03636000825394966,0.08874206750970834,349092.16243179544,590.8402173445842,459.8883845291531,0.8840109923741638,0.8198481233885341
Mean,0.014136233458325693,0.10221473267792429,0.08509249847839379,0.3655463024501715,645142.3509810854,756.9129227598977,631.1082300068095,1.1295640207410809,0.7708386556863424
