,nMSE,nRMSE,nMAE,nMAPE,MSE,RMSE,MAE,MAPE,R2
0,1.1594453927547586,1.0767754606949207,1.076305385633798,0.36900149996687426,153205201.0837494,12377.60885970103,12372.205312071623,0.3428805410183784,-44.95090858332103
1,0.12270017344721007,0.3502858453423576,0.29678424773221945,0.10404476195696025,16213191.784650017,4026.560788644574,3411.55614643099,0.09653838514752733,-4.858391884548252
2,1.273270989168058,1.1283931004610308,1.1238001308052379,0.3149400059576299,168245695.63012314,12970.955848746196,12918.159339809654,0.2964876540536035,-45.919766852374806
3,0.027876205218823943,0.16696168787726107,0.16512190882987848,0.041436955382305095,3683470.49841334,1919.2369573383428,1898.0885670259781,0.03925189755878347,-0.7630132114868617
4,0.21418018470973035,0.4627960508795752,0.4610241765819339,0.12852128081013423,48131723.39341226,6937.703034392021,6911.1411253885335,0.12269780113156256,-7.647604514092912
5,0.1618177488598997,0.40226576893876975,0.3939545036574189,0.15235757100211073,76717455.17200336,8758.85010557912,8577.882429092033,0.1457578323280118,-34.13260940862521
6,0.06748821559897021,0.25978494105503924,0.2565468878845361,0.1614950379855584,61385300.740584075,7834.877200095996,7737.220439777824,0.1533137164035761,-6.5202254339967975
7,0.04135076329260078,0.2033488708908923,0.20328731137848516,0.20022821903421562,63526917.95048213,7970.377528729874,7967.964661750759,0.18816614857621466,-28.57486216259998
8,0.024442459049209882,0.15634084254989122,0.15611315603320075,0.19829772297464454,56410557.21349464,7510.696187005213,7499.758048670338,0.1857824191761453,-1025.8453692895469
9,0.0016058831528122112,0.04007347193358982,0.04003678966935647,0.054617686433471035,4612569.1018137885,2147.6892470312805,2145.723318426359,0.05129112646637263,-30.697145805222114
10,0.008866318949457004,0.09416113290236584,0.09171426170812307,0.13660578234743495,26773252.57167487,5174.287639054759,5039.82865095004,0.12776753708704994,-9.349628933413564
11,0.01888977357979892,0.13744007268551237,0.13608167700809884,0.2478887192852513,57040653.05711085,7552.526269872277,7477.880534084472,0.22854092087448463,-18.219495526930796
Mean,0.26016117564844415,0.3732189371842672,0.36673086974352403,0.17578627026138252,61328832.34979266,7098.447472182557,6996.4507144565505,0.16487299831847585,-104.78991846717993
