TIMESTAMP,TROLL36358_OPEN_PRICE_USD,TROLL36358_HIGH_PRICE_USD,TROLL36358_LOW_PRICE_USD,TROLL36358_CLOSE_PRICE_USD,TROLL36358_VOLUME_USD,TROLL36358_DIVIDENDS_USD,TROLL36358_STOCK_SPLITS_USD
2025-04-28 00:00:00+00:00,0.0004619999963324517,0.00047599998652003706,0.0001849999971454963,0.0002680000034160912,939570,0.0,0.0
2025-04-29 00:00:00+00:00,0.0002680000034160912,0.000493000028654933,0.00014099999680183828,0.00016700000560376793,327554,0.0,0.0
2025-04-30 00:00:00+00:00,0.00016500000492669642,0.00037799999699927866,0.00015999999595806003,0.0002119999990100041,162279,0.0,0.0
2025-05-01 00:00:00+00:00,0.0002119999990100041,0.00021699999342672527,8.800000068731606e-05,0.00010299999848939478,57740,0.0,0.0
2025-05-02 00:00:00+00:00,0.00010299999848939478,0.00011200000153621659,8.299999899463728e-05,8.499999967170879e-05,24994,0.0,0.0
2025-05-03 00:00:00+00:00,8.499999967170879e-05,0.0004689999914262444,8.299999899463728e-05,0.0001289999927394092,450537,0.0,0.0
2025-05-04 00:00:00+00:00,0.0001289999927394092,0.0003319999959785491,0.0001250000059371814,0.00015300000086426735,221031,0.0,0.0
2025-05-05 00:00:00+00:00,0.00015300000086426735,0.00020199999562464654,9.999999747378752e-05,0.00010900000052060932,81589,0.0,0.0
2025-05-06 00:00:00+00:00,0.00010900000052060932,0.00014099999680183828,8.600000001024455e-05,0.00011300000187475234,0,0.0,0.0
2025-05-07 00:00:00+00:00,0.00011300000187475234,0.00011800000356743112,8.600000001024455e-05,9.100000170292333e-05,16737,0.0,0.0
2025-05-08 00:00:00+00:00,9.100000170292333e-05,0.00012099999730708078,7.300000288523734e-05,8.199999865610152e-05,22895,0.0,0.0
2025-05-09 00:00:00+00:00,8.199999865610152e-05,9.999999747378752e-05,6.900000153109431e-05,8.600000001024455e-05,26784,0.0,0.0
2025-05-10 00:00:00+00:00,8.600000001024455e-05,0.00013699999544769526,7.79999973019585e-05,0.00011899999663000926,31676,0.0,0.0
2025-05-11 00:00:00+00:00,0.00011899999663000926,0.00012399999832268804,7.899999764049426e-05,8.600000001024455e-05,10678,0.0,0.0
2025-05-12 00:00:00+00:00,8.600000001024455e-05,0.00010399999882793054,8.399999933317304e-05,9.500000305706635e-05,17552,0.0,0.0
2025-05-13 00:00:00+00:00,9.500000305706635e-05,9.500000305706635e-05,7.699999696342275e-05,7.79999973019585e-05,0,0.0,0.0
2025-05-14 00:00:00+00:00,7.79999973019585e-05,8.600000001024455e-05,7.699999696342275e-05,7.999999797903001e-05,4036,0.0,0.0
2025-05-15 00:00:00+00:00,7.999999797903001e-05,8.099999831756577e-05,7.200000254670158e-05,7.200000254670158e-05,0,0.0,0.0
2025-05-16 00:00:00+00:00,7.200000254670158e-05,7.999999797903001e-05,6.600000051548705e-05,6.600000051548705e-05,6045,0.0,0.0
2025-05-17 00:00:00+00:00,6.600000051548705e-05,7.79999973019585e-05,5.900000178371556e-05,5.900000178371556e-05,0,0.0,0.0
2025-05-18 00:00:00+00:00,5.900000178371556e-05,6.399999983841553e-05,5.900000178371556e-05,5.999999848427251e-05,0,0.0,0.0
2025-05-19 00:00:00+00:00,5.999999848427251e-05,5.999999848427251e-05,4.70000013592653e-05,4.70000013592653e-05,0,0.0,0.0
2025-05-20 00:00:00+00:00,4.70000013592653e-05,5.700000110664405e-05,3.9999998989515007e-05,4.70000013592653e-05,0,0.0,0.0
2025-05-21 00:00:00+00:00,4.70000013592653e-05,5.2999999752501026e-05,4.199999966658652e-05,4.199999966658652e-05,0,0.0,0.0
2025-05-22 00:00:00+00:00,4.199999966658652e-05,5.8000001445179805e-05,4.199999966658652e-05,5.400000009103678e-05,7024,0.0,0.0
2025-05-23 00:00:00+00:00,5.400000009103678e-05,6.900000153109431e-05,4.8999998398358e-05,5.199999941396527e-05,0,0.0,0.0
2025-05-24 00:00:00+00:00,5.199999941396527e-05,6.0999998822808266e-05,5.199999941396527e-05,5.999999848427251e-05,0,0.0,0.0
2025-05-25 00:00:00+00:00,5.999999848427251e-05,6.199999916134402e-05,4.199999966658652e-05,4.8000001697801054e-05,5444,0.0,0.0
2025-05-26 00:00:00+00:00,4.8000001697801054e-05,5.400000009103678e-05,4.70000013592653e-05,4.70000013592653e-05,0,0.0,0.0
2025-05-27 00:00:00+00:00,4.70000013592653e-05,5.0999999075429514e-05,4.70000013592653e-05,4.70000013592653e-05,636,0.0,0.0
2025-05-28 00:00:00+00:00,4.70000013592653e-05,4.8999998398358e-05,4.5000000682193786e-05,4.600000102072954e-05,794,0.0,0.0
2025-05-29 00:00:00+00:00,4.600000102072954e-05,4.600000102072954e-05,4.199999966658652e-05,4.199999966658652e-05,263,0.0,0.0
2025-05-30 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,3.7000001611886546e-05,3.7000001611886546e-05,1181,0.0,0.0
2025-05-31 00:00:00+00:00,3.7000001611886546e-05,4.3000000005122274e-05,3.600000127335079e-05,3.9999998989515007e-05,2208,0.0,0.0
2025-06-01 00:00:00+00:00,4.0331928175874054e-05,4.0331928175874054e-05,3.8186182791832834e-05,3.8705118640791625e-05,2317,0.0,0.0
