TIMESTAMP,KASPY_OPEN_PRICE_USD,KASPY_HIGH_PRICE_USD,KASPY_LOW_PRICE_USD,KASPY_CLOSE_PRICE_USD,KASPY_VOLUME_USD,KASPY_DIVIDENDS_USD,KASPY_STOCK_SPLITS_USD
2024-11-04 00:00:00+00:00,2.9999999242136255e-05,3.099999958067201e-05,1.4999999621068127e-05,1.9999999494757503e-05,357414,0.0,0.0
2024-11-05 00:00:00+00:00,1.9999999494757503e-05,3.199999991920777e-05,1.8999999156221747e-05,2.9000000722589903e-05,317674,0.0,0.0
2024-11-06 00:00:00+00:00,2.9000000722589903e-05,2.9000000722589903e-05,2.300000051036477e-05,2.499999936844688e-05,230109,0.0,0.0
2024-11-07 00:00:00+00:00,2.499999936844688e-05,2.700000004551839e-05,2.300000051036477e-05,2.4000000848900527e-05,306395,0.0,0.0
2024-11-08 00:00:00+00:00,2.4000000848900527e-05,2.9999999242136255e-05,2.4000000848900527e-05,2.9000000722589903e-05,593453,0.0,0.0
2024-11-09 00:00:00+00:00,2.9000000722589903e-05,2.9000000722589903e-05,1.9999999494757503e-05,2.099999983329326e-05,462781,0.0,0.0
2024-11-10 00:00:00+00:00,2.099999983329326e-05,2.8000000384054147e-05,2.099999983329326e-05,2.4000000848900527e-05,395609,0.0,0.0
2024-11-11 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,1.8999999156221747e-05,1.8999999156221747e-05,337081,0.0,0.0
2024-11-12 00:00:00+00:00,1.8999999156221747e-05,2.099999983329326e-05,1.700000029813964e-05,1.8000000636675395e-05,351142,0.0,0.0
2024-11-13 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.700000029813964e-05,1.8000000636675395e-05,298796,0.0,0.0
2024-11-14 00:00:00+00:00,1.8000000636675395e-05,2.300000051036477e-05,1.5999999959603883e-05,2.2000000171829015e-05,370150,0.0,0.0
2024-11-15 00:00:00+00:00,2.2000000171829015e-05,2.300000051036477e-05,1.8000000636675395e-05,2.099999983329326e-05,395011,0.0,0.0
2024-11-16 00:00:00+00:00,2.099999983329326e-05,2.8000000384054147e-05,1.9999999494757503e-05,2.8000000384054147e-05,502886,0.0,0.0
2024-11-17 00:00:00+00:00,2.8000000384054147e-05,6.70000008540228e-05,2.5999999706982635e-05,4.600000102072954e-05,990624,0.0,0.0
2024-11-18 00:00:00+00:00,4.600000102072954e-05,6.900000153109431e-05,4.5000000682193786e-05,4.999999873689376e-05,761382,0.0,0.0
2024-11-19 00:00:00+00:00,4.999999873689376e-05,7.000000186963007e-05,4.999999873689376e-05,5.400000009103678e-05,514443,0.0,0.0
2024-11-20 00:00:00+00:00,5.400000009103678e-05,5.400000009103678e-05,4.199999966658652e-05,4.600000102072954e-05,299725,0.0,0.0
2024-11-21 00:00:00+00:00,4.600000102072954e-05,5.0999999075429514e-05,3.9999998989515007e-05,4.70000013592653e-05,282808,0.0,0.0
2024-11-22 00:00:00+00:00,4.70000013592653e-05,5.500000042957254e-05,3.9999998989515007e-05,4.999999873689376e-05,377781,0.0,0.0
2024-11-23 00:00:00+00:00,4.999999873689376e-05,5.0999999075429514e-05,2.9999999242136255e-05,3.7999998312443495e-05,396789,0.0,0.0
2024-11-24 00:00:00+00:00,3.7999998312443495e-05,4.099999932805076e-05,3.300000025774352e-05,3.600000127335079e-05,319556,0.0,0.0
2024-11-25 00:00:00+00:00,3.600000127335079e-05,3.899999865097925e-05,3.300000025774352e-05,3.400000059627928e-05,256499,0.0,0.0
2024-11-26 00:00:00+00:00,3.400000059627928e-05,4.099999932805076e-05,3.300000025774352e-05,3.7000001611886546e-05,241953,0.0,0.0
2024-11-27 00:00:00+00:00,3.7000001611886546e-05,4.3000000005122274e-05,3.400000059627928e-05,3.9999998989515007e-05,276325,0.0,0.0
2024-11-28 00:00:00+00:00,3.9999998989515007e-05,3.9999998989515007e-05,3.300000025774352e-05,3.400000059627928e-05,262791,0.0,0.0
2024-11-29 00:00:00+00:00,3.400000059627928e-05,5.900000178371556e-05,2.9999999242136255e-05,5.2999999752501026e-05,490503,0.0,0.0
2024-11-30 00:00:00+00:00,5.2999999752501026e-05,5.6000000768108293e-05,4.099999932805076e-05,5.0999999075429514e-05,349563,0.0,0.0
2024-12-01 00:00:00+00:00,5.0999999075429514e-05,5.2999999752501026e-05,4.3000000005122274e-05,4.70000013592653e-05,278826,0.0,0.0
2024-12-02 00:00:00+00:00,4.70000013592653e-05,5.199999941396527e-05,4.400000034365803e-05,5.199999941396527e-05,316839,0.0,0.0
2024-12-03 00:00:00+00:00,5.199999941396527e-05,5.8000001445179805e-05,4.3000000005122274e-05,5.400000009103678e-05,288665,0.0,0.0
2024-12-04 00:00:00+00:00,5.400000009103678e-05,6.800000119255856e-05,5.199999941396527e-05,5.8000001445179805e-05,368745,0.0,0.0
2024-12-05 00:00:00+00:00,5.8000001445179805e-05,6.399999983841553e-05,5.400000009103678e-05,5.700000110664405e-05,267437,0.0,0.0
2024-12-06 00:00:00+00:00,5.8000001445179805e-05,6.0999998822808266e-05,5.400000009103678e-05,5.900000178371556e-05,289660,0.0,0.0
2024-12-07 00:00:00+00:00,5.900000178371556e-05,7.500000356230885e-05,5.900000178371556e-05,6.900000153109431e-05,348901,0.0,0.0
2024-12-08 00:00:00+00:00,6.900000153109431e-05,7.100000220816582e-05,5.999999848427251e-05,6.800000119255856e-05,412753,0.0,0.0
2024-12-09 00:00:00+00:00,6.800000119255856e-05,7.599999662488699e-05,5.999999848427251e-05,6.500000017695129e-05,462125,0.0,0.0
2024-12-10 00:00:00+00:00,6.500000017695129e-05,7.100000220816582e-05,5.2999999752501026e-05,5.2999999752501026e-05,490185,0.0,0.0
2024-12-11 00:00:00+00:00,5.2999999752501026e-05,7.699999696342275e-05,5.2999999752501026e-05,6.600000051548705e-05,649215,0.0,0.0
2024-12-12 00:00:00+00:00,6.600000051548705e-05,6.70000008540228e-05,5.2999999752501026e-05,5.6000000768108293e-05,450152,0.0,0.0
2024-12-13 00:00:00+00:00,5.6000000768108293e-05,5.900000178371556e-05,5.0999999075429514e-05,5.400000009103678e-05,370886,0.0,0.0
2024-12-14 00:00:00+00:00,5.400000009103678e-05,5.999999848427251e-05,4.8999998398358e-05,5.8000001445179805e-05,474662,0.0,0.0
2024-12-15 00:00:00+00:00,5.8000001445179805e-05,5.900000178371556e-05,5.400000009103678e-05,5.500000042957254e-05,411102,0.0,0.0
2024-12-16 00:00:00+00:00,5.500000042957254e-05,5.700000110664405e-05,5.0999999075429514e-05,5.2999999752501026e-05,414866,0.0,0.0
2024-12-17 00:00:00+00:00,5.2999999752501026e-05,5.2999999752501026e-05,4.099999932805076e-05,4.8999998398358e-05,327704,0.0,0.0
2024-12-18 00:00:00+00:00,4.8999998398358e-05,4.999999873689376e-05,3.7999998312443495e-05,4.099999932805076e-05,448577,0.0,0.0
2024-12-19 00:00:00+00:00,4.099999932805076e-05,4.099999932805076e-05,3.300000025774352e-05,3.899999865097925e-05,378105,0.0,0.0
2024-12-20 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.099999958067201e-05,3.5000000934815034e-05,275000,0.0,0.0
2024-12-21 00:00:00+00:00,3.5000000934815034e-05,3.7999998312443495e-05,3.199999991920777e-05,3.199999991920777e-05,374424,0.0,0.0
2024-12-22 00:00:00+00:00,3.199999991920777e-05,3.400000059627928e-05,2.9999999242136255e-05,3.199999991920777e-05,367749,0.0,0.0
2024-12-23 00:00:00+00:00,3.199999991920777e-05,3.199999991920777e-05,2.9999999242136255e-05,3.099999958067201e-05,339457,0.0,0.0
2024-12-24 00:00:00+00:00,3.099999958067201e-05,3.400000059627928e-05,2.8000000384054147e-05,2.9000000722589903e-05,358148,0.0,0.0
2024-12-25 00:00:00+00:00,2.9000000722589903e-05,3.099999958067201e-05,2.700000004551839e-05,2.700000004551839e-05,348757,0.0,0.0
2024-12-26 00:00:00+00:00,2.700000004551839e-05,3.300000025774352e-05,2.700000004551839e-05,3.300000025774352e-05,363322,0.0,0.0
2024-12-27 00:00:00+00:00,3.300000025774352e-05,3.899999865097925e-05,2.8000000384054147e-05,3.400000059627928e-05,729472,0.0,0.0
2024-12-28 00:00:00+00:00,3.400000059627928e-05,4.199999966658652e-05,3.099999958067201e-05,3.300000025774352e-05,866498,0.0,0.0
2024-12-29 00:00:00+00:00,3.300000025774352e-05,3.9999998989515007e-05,2.700000004551839e-05,2.8000000384054147e-05,710621,0.0,0.0
2024-12-30 00:00:00+00:00,2.8000000384054147e-05,3.300000025774352e-05,2.4000000848900527e-05,2.4000000848900527e-05,802461,0.0,0.0
2024-12-31 00:00:00+00:00,2.4000000848900527e-05,2.8000000384054147e-05,2.300000051036477e-05,2.4000000848900527e-05,896909,0.0,0.0
2025-01-01 00:00:00+00:00,2.4000000848900527e-05,2.8000000384054147e-05,2.2000000171829015e-05,2.5999999706982635e-05,640064,0.0,0.0
2025-01-02 00:00:00+00:00,2.5999999706982635e-05,2.8000000384054147e-05,2.300000051036477e-05,2.5999999706982635e-05,1198308,0.0,0.0
2025-01-03 00:00:00+00:00,2.5999999706982635e-05,3.5000000934815034e-05,2.2000000171829015e-05,3.099999958067201e-05,1084642,0.0,0.0
2025-01-04 00:00:00+00:00,3.099999958067201e-05,3.5000000934815034e-05,2.700000004551839e-05,2.8000000384054147e-05,806811,0.0,0.0
2025-01-05 00:00:00+00:00,2.8000000384054147e-05,3.199999991920777e-05,2.499999936844688e-05,2.5999999706982635e-05,679834,0.0,0.0
2025-01-06 00:00:00+00:00,2.5999999706982635e-05,3.199999991920777e-05,2.499999936844688e-05,2.5999999706982635e-05,721493,0.0,0.0
2025-01-07 00:00:00+00:00,2.5999999706982635e-05,2.5999999706982635e-05,1.9999999494757503e-05,2.2000000171829015e-05,216101,0.0,0.0
2025-01-08 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,1.8000000636675395e-05,1.8999999156221747e-05,53163,0.0,0.0
2025-01-09 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,1.8000000636675395e-05,1.8999999156221747e-05,28216,0.0,0.0
2025-01-10 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.5999999959603883e-05,1.700000029813964e-05,48738,0.0,0.0
2025-01-11 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.5999999959603883e-05,1.5999999959603883e-05,45221,0.0,0.0
2025-01-12 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.4000000192027073e-05,1.4999999621068127e-05,49987,0.0,0.0
2025-01-13 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.1000000085914508e-05,1.2000000424450263e-05,84502,0.0,0.0
2025-01-14 00:00:00+00:00,1.2000000424450263e-05,2.4000000848900527e-05,1.2000000424450263e-05,2.300000051036477e-05,122814,0.0,0.0
2025-01-15 00:00:00+00:00,2.300000051036477e-05,2.5999999706982635e-05,1.8000000636675395e-05,2.499999936844688e-05,93312,0.0,0.0
2025-01-16 00:00:00+00:00,2.499999936844688e-05,2.9000000722589903e-05,2.2000000171829015e-05,2.8000000384054147e-05,138582,0.0,0.0
2025-01-17 00:00:00+00:00,2.8000000384054147e-05,2.9999999242136255e-05,2.5999999706982635e-05,2.8000000384054147e-05,106403,0.0,0.0
2025-01-18 00:00:00+00:00,2.8000000384054147e-05,2.9000000722589903e-05,1.9999999494757503e-05,2.499999936844688e-05,82216,0.0,0.0
2025-01-19 00:00:00+00:00,2.499999936844688e-05,2.499999936844688e-05,1.5999999959603883e-05,1.700000029813964e-05,85969,0.0,0.0
2025-01-20 00:00:00+00:00,1.700000029813964e-05,2.300000051036477e-05,1.5999999959603883e-05,1.9999999494757503e-05,98893,0.0,0.0
2025-01-21 00:00:00+00:00,1.9999999494757503e-05,2.2000000171829015e-05,1.8999999156221747e-05,1.9999999494757503e-05,100229,0.0,0.0
2025-01-22 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.8000000636675395e-05,1.8000000636675395e-05,43805,0.0,0.0
2025-01-23 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.4999999621068127e-05,1.700000029813964e-05,47396,0.0,0.0
2025-01-24 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.5999999959603883e-05,1.700000029813964e-05,50208,0.0,0.0
2025-01-25 00:00:00+00:00,1.700000029813964e-05,2.300000051036477e-05,1.700000029813964e-05,2.2000000171829015e-05,44615,0.0,0.0
2025-01-26 00:00:00+00:00,2.2000000171829015e-05,2.4000000848900527e-05,2.099999983329326e-05,2.300000051036477e-05,42881,0.0,0.0
2025-01-27 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,1.9999999494757503e-05,1.9999999494757503e-05,69441,0.0,0.0
2025-01-28 00:00:00+00:00,1.9999999494757503e-05,2.2000000171829015e-05,1.8999999156221747e-05,2.099999983329326e-05,42948,0.0,0.0
2025-01-29 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,1.8999999156221747e-05,2.2000000171829015e-05,53797,0.0,0.0
2025-01-30 00:00:00+00:00,2.2000000171829015e-05,2.4000000848900527e-05,2.099999983329326e-05,2.2000000171829015e-05,74272,0.0,0.0
2025-01-31 00:00:00+00:00,2.2000000171829015e-05,2.700000004551839e-05,2.2000000171829015e-05,2.4000000848900527e-05,105695,0.0,0.0
2025-02-01 00:00:00+00:00,2.4000000848900527e-05,2.499999936844688e-05,2.2000000171829015e-05,2.2000000171829015e-05,70546,0.0,0.0
2025-02-02 00:00:00+00:00,2.2000000171829015e-05,2.300000051036477e-05,1.9999999494757503e-05,1.9999999494757503e-05,112754,0.0,0.0
2025-02-03 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.5999999959603883e-05,1.8000000636675395e-05,122455,0.0,0.0
2025-02-04 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.700000029813964e-05,1.700000029813964e-05,55064,0.0,0.0
2025-02-05 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.5999999959603883e-05,1.700000029813964e-05,83043,0.0,0.0
2025-02-06 00:00:00+00:00,1.700000029813964e-05,1.8999999156221747e-05,1.4999999621068127e-05,1.5999999959603883e-05,54707,0.0,0.0
2025-02-07 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.4000000192027073e-05,1.4000000192027073e-05,49559,0.0,0.0
2025-02-08 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,62285,0.0,0.0
2025-02-09 00:00:00+00:00,1.4000000192027073e-05,1.700000029813964e-05,1.4000000192027073e-05,1.5999999959603883e-05,39987,0.0,0.0
2025-02-10 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.4999999621068127e-05,1.4999999621068127e-05,36607,0.0,0.0
2025-02-11 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.4000000192027073e-05,1.4000000192027073e-05,54406,0.0,0.0
2025-02-12 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.2999999853491317e-05,29705,0.0,0.0
2025-02-13 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.4000000192027073e-05,42778,0.0,0.0
2025-02-14 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.4000000192027073e-05,25770,0.0,0.0
2025-02-15 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.4000000192027073e-05,19008,0.0,0.0
2025-02-16 00:00:00+00:00,1.4000000192027073e-05,1.700000029813964e-05,1.4000000192027073e-05,1.5999999959603883e-05,60321,0.0,0.0
2025-02-17 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.4999999621068127e-05,1.700000029813964e-05,30097,0.0,0.0
2025-02-18 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.4000000192027073e-05,1.4999999621068127e-05,46359,0.0,0.0
2025-02-19 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4000000192027073e-05,13927,0.0,0.0
2025-02-20 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.4000000192027073e-05,26977,0.0,0.0
2025-02-21 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,35843,0.0,0.0
2025-02-22 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,35709,0.0,0.0
2025-02-23 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,9.999999747378752e-06,1.1000000085914508e-05,52864,0.0,0.0
2025-02-24 00:00:00+00:00,1.1000000085914508e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.2000000424450263e-05,88638,0.0,0.0
2025-02-25 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.1000000085914508e-05,68652,0.0,0.0
2025-02-26 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.1000000085914508e-05,28980,0.0,0.0
2025-02-27 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.999999747378752e-06,9.999999747378752e-06,36109,0.0,0.0
2025-02-28 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.999999747378752e-06,52914,0.0,0.0
2025-03-01 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.999999747378752e-06,52505,0.0,0.0
2025-03-02 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.000000318337698e-06,9.999999747378752e-06,86050,0.0,0.0
2025-03-03 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,63827,0.0,0.0
2025-03-04 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,7.999999979801942e-06,9.000000318337698e-06,41307,0.0,0.0
2025-03-05 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,7.999999979801942e-06,9.000000318337698e-06,62764,0.0,0.0
2025-03-06 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,54097,0.0,0.0
2025-03-07 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,30427,0.0,0.0
2025-03-08 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,38063,0.0,0.0
2025-03-09 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,6.000000212225132e-06,7.000000096013537e-06,50681,0.0,0.0
2025-03-10 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,27993,0.0,0.0
2025-03-11 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,30922,0.0,0.0
2025-03-12 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,33517,0.0,0.0
2025-03-13 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,31649,0.0,0.0
2025-03-14 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,40396,0.0,0.0
2025-03-15 00:00:00+00:00,9.000000318337698e-06,1.1000000085914508e-05,9.000000318337698e-06,1.1000000085914508e-05,43865,0.0,0.0
2025-03-16 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.000000318337698e-06,9.000000318337698e-06,31413,0.0,0.0
2025-03-17 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,9.000000318337698e-06,9.999999747378752e-06,29113,0.0,0.0
2025-03-18 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06,26935,0.0,0.0
2025-03-19 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,9.000000318337698e-06,9.999999747378752e-06,27301,0.0,0.0
2025-03-20 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06,22893,0.0,0.0
2025-03-21 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,9.000000318337698e-06,9.999999747378752e-06,26271,0.0,0.0
2025-03-22 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06,22484,0.0,0.0
2025-03-23 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06,22318,0.0,0.0
2025-03-24 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,9.000000318337698e-06,9.999999747378752e-06,30976,0.0,0.0
2025-03-25 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.999999747378752e-06,23226,0.0,0.0
2025-03-26 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06,23822,0.0,0.0
2025-03-27 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06,21721,0.0,0.0
2025-03-28 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,27104,0.0,0.0
2025-03-29 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,25184,0.0,0.0
2025-03-30 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,23639,0.0,0.0
2025-03-31 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,32453,0.0,0.0
2025-04-01 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,37701,0.0,0.0
2025-04-02 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,36916,0.0,0.0
2025-04-03 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,33567,0.0,0.0
2025-04-04 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,29690,0.0,0.0
2025-04-05 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,28343,0.0,0.0
2025-04-06 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,31538,0.0,0.0
2025-04-07 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,42239,0.0,0.0
2025-04-08 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,49427,0.0,0.0
2025-04-09 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,54173,0.0,0.0
2025-04-10 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,43609,0.0,0.0
2025-04-11 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,50574,0.0,0.0
2025-04-12 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,51748,0.0,0.0
2025-04-13 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,42465,0.0,0.0
2025-04-14 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,43389,0.0,0.0
2025-04-15 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,41883,0.0,0.0
2025-04-16 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,37198,0.0,0.0
2025-04-17 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,38125,0.0,0.0
2025-04-18 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,39011,0.0,0.0
2025-04-19 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,48915,0.0,0.0
2025-04-20 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,46467,0.0,0.0
2025-04-21 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,50765,0.0,0.0
2025-04-22 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,6.000000212225132e-06,7.000000096013537e-06,51771,0.0,0.0
2025-04-23 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,51294,0.0,0.0
2025-04-24 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,53825,0.0,0.0
2025-04-25 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,68004,0.0,0.0
