,MSE,MAE,RMSE,MAPE,R2
0,0.0025162482131002224,0.03879014752388,0.05016221898102418,0.05168927012907055,0.8636197358098152
1,0.000629617386969792,0.01817588564657395,0.0250921778044432,0.028499069613718325,0.7861579724690837
2,0.005110117419823262,0.05534851850386587,0.07148508529632781,0.0513042444925394,0.8710567162616665
3,0.004351440424955068,0.0432191552480062,0.06596544872094079,0.040232973002133285,0.7487157168822031
4,0.0015260121694772128,0.027457715080630374,0.03906420573206645,0.025388594077001447,-0.1419434736294678
5,0.001779235872819413,0.034158021268844624,0.04218098947179183,0.03094902523433133,0.7913423134826083
6,0.0014481412110470663,0.02974258382551131,0.038054450607610486,0.03475335249368298,0.6077676489062471
7,0.0005204387557211464,0.016987568692238095,0.022813126829111928,0.02409723819420962,0.9252097465756398
8,0.002272143746419514,0.03618149401800973,0.047667008993847244,0.0470148946051946,0.6182070571409085
9,0.0006052298158856258,0.01882898235321046,0.024601418981140617,0.024091420146248693,0.6982974362148228
10,0.0006437895524570108,0.019145119873682653,0.025373008344636842,0.026436784476444396,0.8445752354252329
11,0.0009358860628911908,0.022551023745536806,0.030592254949434353,0.048297039798846746,0.8754936604797668
Mean,0.0018615250526305433,0.030048851314999177,0.04025428289269797,0.03606282552195178,0.707374980501544
