TIMESTAMP,SRT24185_OPEN_PRICE_USD,SRT24185_HIGH_PRICE_USD,SRT24185_LOW_PRICE_USD,SRT24185_CLOSE_PRICE_USD,SRT24185_VOLUME_USD,SRT24185_DIVIDENDS_USD,SRT24185_STOCK_SPLITS_USD
2023-05-11 00:00:00+00:00,6.600000051548705e-05,6.70000008540228e-05,6.500000017695129e-05,6.500000017695129e-05,505,0.0,0.0
2023-05-12 00:00:00+00:00,6.500000017695129e-05,6.600000051548705e-05,6.399999983841553e-05,6.500000017695129e-05,614,0.0,0.0
2023-05-13 00:00:00+00:00,6.500000017695129e-05,7.000000186963007e-05,6.299999949987978e-05,6.900000153109431e-05,2953,0.0,0.0
2023-05-14 00:00:00+00:00,6.900000153109431e-05,7.300000288523734e-05,6.900000153109431e-05,7.200000254670158e-05,206,0.0,0.0
2023-05-15 00:00:00+00:00,7.200000254670158e-05,7.500000356230885e-05,7.200000254670158e-05,7.300000288523734e-05,1013,0.0,0.0
2023-05-16 00:00:00+00:00,7.400000322377309e-05,7.699999696342275e-05,7.300000288523734e-05,7.599999662488699e-05,1500,0.0,0.0
2023-05-17 00:00:00+00:00,7.599999662488699e-05,7.699999696342275e-05,7.599999662488699e-05,7.699999696342275e-05,215,0.0,0.0
2023-05-18 00:00:00+00:00,7.699999696342275e-05,7.899999764049426e-05,7.500000356230885e-05,7.599999662488699e-05,2114,0.0,0.0
2023-05-19 00:00:00+00:00,7.599999662488699e-05,7.599999662488699e-05,7.400000322377309e-05,7.400000322377309e-05,502,0.0,0.0
2023-05-20 00:00:00+00:00,7.400000322377309e-05,7.400000322377309e-05,7.200000254670158e-05,7.300000288523734e-05,531,0.0,0.0
2023-05-21 00:00:00+00:00,7.300000288523734e-05,7.300000288523734e-05,7.000000186963007e-05,7.000000186963007e-05,1485,0.0,0.0
2023-05-22 00:00:00+00:00,7.000000186963007e-05,7.100000220816582e-05,6.900000153109431e-05,6.900000153109431e-05,1189,0.0,0.0
2023-05-23 00:00:00+00:00,6.900000153109431e-05,7.100000220816582e-05,6.199999916134402e-05,6.199999916134402e-05,2032,0.0,0.0
2023-05-24 00:00:00+00:00,6.199999916134402e-05,6.199999916134402e-05,5.999999848427251e-05,6.0999998822808266e-05,798,0.0,0.0
2023-05-25 00:00:00+00:00,6.0999998822808266e-05,6.0999998822808266e-05,5.900000178371556e-05,5.999999848427251e-05,926,0.0,0.0
2023-05-26 00:00:00+00:00,5.999999848427251e-05,6.199999916134402e-05,5.999999848427251e-05,6.0999998822808266e-05,941,0.0,0.0
2023-05-27 00:00:00+00:00,6.0999998822808266e-05,6.399999983841553e-05,6.0999998822808266e-05,6.299999949987978e-05,1111,0.0,0.0
2023-05-28 00:00:00+00:00,6.299999949987978e-05,6.70000008540228e-05,6.299999949987978e-05,6.600000051548705e-05,1518,0.0,0.0
2023-05-29 00:00:00+00:00,6.600000051548705e-05,6.600000051548705e-05,6.399999983841553e-05,6.399999983841553e-05,1129,0.0,0.0
2023-05-30 00:00:00+00:00,6.399999983841553e-05,6.399999983841553e-05,5.999999848427251e-05,5.999999848427251e-05,816,0.0,0.0
2023-05-31 00:00:00+00:00,5.999999848427251e-05,6.0999998822808266e-05,5.900000178371556e-05,5.999999848427251e-05,553,0.0,0.0
2023-06-01 00:00:00+00:00,5.999999848427251e-05,6.0999998822808266e-05,5.900000178371556e-05,6.0999998822808266e-05,989,0.0,0.0
2023-06-02 00:00:00+00:00,6.0999998822808266e-05,6.199999916134402e-05,5.999999848427251e-05,6.0999998822808266e-05,1681,0.0,0.0
2023-06-03 00:00:00+00:00,6.0999998822808266e-05,6.0999998822808266e-05,5.700000110664405e-05,5.8000001445179805e-05,949,0.0,0.0
2023-06-04 00:00:00+00:00,5.8000001445179805e-05,5.900000178371556e-05,5.700000110664405e-05,5.8000001445179805e-05,712,0.0,0.0
2023-06-05 00:00:00+00:00,5.8000001445179805e-05,5.8000001445179805e-05,4.8999998398358e-05,4.999999873689376e-05,1454,0.0,0.0
2023-06-06 00:00:00+00:00,4.999999873689376e-05,5.500000042957254e-05,4.999999873689376e-05,5.2999999752501026e-05,1041,0.0,0.0
2023-06-07 00:00:00+00:00,5.2999999752501026e-05,5.2999999752501026e-05,4.8999998398358e-05,5.0999999075429514e-05,984,0.0,0.0
2023-06-08 00:00:00+00:00,5.0999999075429514e-05,5.2999999752501026e-05,4.8999998398358e-05,4.999999873689376e-05,1732,0.0,0.0
2023-06-09 00:00:00+00:00,4.999999873689376e-05,5.199999941396527e-05,4.8999998398358e-05,5.0999999075429514e-05,722,0.0,0.0
2023-06-10 00:00:00+00:00,5.0999999075429514e-05,5.0999999075429514e-05,4.5000000682193786e-05,4.999999873689376e-05,1208,0.0,0.0
2023-06-11 00:00:00+00:00,4.999999873689376e-05,5.0999999075429514e-05,4.8999998398358e-05,4.999999873689376e-05,1321,0.0,0.0
2023-06-12 00:00:00+00:00,4.999999873689376e-05,5.199999941396527e-05,4.70000013592653e-05,4.8000001697801054e-05,1219,0.0,0.0
2023-06-13 00:00:00+00:00,4.8000001697801054e-05,5.199999941396527e-05,4.8000001697801054e-05,5.0999999075429514e-05,584,0.0,0.0
2023-06-14 00:00:00+00:00,5.0999999075429514e-05,5.6000000768108293e-05,4.8000001697801054e-05,5.6000000768108293e-05,2091,0.0,0.0
2023-06-15 00:00:00+00:00,5.6000000768108293e-05,5.700000110664405e-05,5.199999941396527e-05,5.400000009103678e-05,1017,0.0,0.0
2023-06-16 00:00:00+00:00,5.400000009103678e-05,5.500000042957254e-05,5.199999941396527e-05,5.400000009103678e-05,828,0.0,0.0
2023-06-17 00:00:00+00:00,5.400000009103678e-05,5.700000110664405e-05,5.400000009103678e-05,5.500000042957254e-05,807,0.0,0.0
2023-06-18 00:00:00+00:00,5.500000042957254e-05,5.6000000768108293e-05,5.400000009103678e-05,5.400000009103678e-05,419,0.0,0.0
2023-06-19 00:00:00+00:00,5.400000009103678e-05,5.400000009103678e-05,5.2999999752501026e-05,5.400000009103678e-05,237,0.0,0.0
2023-06-20 00:00:00+00:00,5.400000009103678e-05,5.8000001445179805e-05,5.2999999752501026e-05,5.8000001445179805e-05,1300,0.0,0.0
2023-06-21 00:00:00+00:00,5.8000001445179805e-05,5.999999848427251e-05,5.500000042957254e-05,5.6000000768108293e-05,719,0.0,0.0
2023-06-22 00:00:00+00:00,5.6000000768108293e-05,5.8000001445179805e-05,5.2999999752501026e-05,5.2999999752501026e-05,325,0.0,0.0
2023-06-23 00:00:00+00:00,5.2999999752501026e-05,5.700000110664405e-05,5.2999999752501026e-05,5.500000042957254e-05,961,0.0,0.0
2023-06-24 00:00:00+00:00,5.500000042957254e-05,5.6000000768108293e-05,5.0999999075429514e-05,5.199999941396527e-05,335,0.0,0.0
2023-06-25 00:00:00+00:00,5.199999941396527e-05,5.400000009103678e-05,5.199999941396527e-05,5.199999941396527e-05,706,0.0,0.0
2023-06-26 00:00:00+00:00,5.199999941396527e-05,5.199999941396527e-05,4.8999998398358e-05,4.999999873689376e-05,575,0.0,0.0
2023-06-27 00:00:00+00:00,4.999999873689376e-05,5.0999999075429514e-05,4.8999998398358e-05,4.999999873689376e-05,269,0.0,0.0
2023-06-28 00:00:00+00:00,4.999999873689376e-05,5.2999999752501026e-05,3.9999998989515007e-05,3.9999998989515007e-05,3,0.0,0.0
2023-06-29 00:00:00+00:00,3.9999998989515007e-05,5.400000009103678e-05,3.9999998989515007e-05,5.199999941396527e-05,434,0.0,0.0
2023-06-30 00:00:00+00:00,5.199999941396527e-05,5.500000042957254e-05,5.199999941396527e-05,5.400000009103678e-05,776,0.0,0.0
2023-07-01 00:00:00+00:00,5.400000009103678e-05,5.500000042957254e-05,5.2999999752501026e-05,5.400000009103678e-05,135,0.0,0.0
2023-07-02 00:00:00+00:00,5.400000009103678e-05,5.8000001445179805e-05,5.2999999752501026e-05,5.8000001445179805e-05,1463,0.0,0.0
2023-07-03 00:00:00+00:00,5.8000001445179805e-05,5.8000001445179805e-05,5.700000110664405e-05,5.8000001445179805e-05,884,0.0,0.0
2023-07-04 00:00:00+00:00,5.8000001445179805e-05,5.900000178371556e-05,5.8000001445179805e-05,5.8000001445179805e-05,338,0.0,0.0
2023-07-05 00:00:00+00:00,5.8000001445179805e-05,5.900000178371556e-05,5.700000110664405e-05,5.8000001445179805e-05,142,0.0,0.0
2023-07-06 00:00:00+00:00,5.8000001445179805e-05,5.999999848427251e-05,5.700000110664405e-05,5.700000110664405e-05,1360,0.0,0.0
2023-07-07 00:00:00+00:00,5.700000110664405e-05,5.8000001445179805e-05,5.400000009103678e-05,5.400000009103678e-05,1623,0.0,0.0
2023-07-08 00:00:00+00:00,5.400000009103678e-05,5.500000042957254e-05,5.400000009103678e-05,5.400000009103678e-05,720,0.0,0.0
2023-07-09 00:00:00+00:00,5.400000009103678e-05,5.400000009103678e-05,5.0999999075429514e-05,5.0999999075429514e-05,653,0.0,0.0
2023-07-10 00:00:00+00:00,5.0999999075429514e-05,5.400000009103678e-05,4.999999873689376e-05,5.400000009103678e-05,401,0.0,0.0
2023-07-11 00:00:00+00:00,5.400000009103678e-05,5.400000009103678e-05,5.199999941396527e-05,5.2999999752501026e-05,423,0.0,0.0
2023-07-12 00:00:00+00:00,5.2999999752501026e-05,5.2999999752501026e-05,5.0999999075429514e-05,5.199999941396527e-05,147,0.0,0.0
2023-07-13 00:00:00+00:00,5.199999941396527e-05,5.500000042957254e-05,5.199999941396527e-05,5.500000042957254e-05,848,0.0,0.0
2023-07-14 00:00:00+00:00,5.500000042957254e-05,5.500000042957254e-05,4.8999998398358e-05,4.8999998398358e-05,701,0.0,0.0
2023-07-15 00:00:00+00:00,4.8999998398358e-05,5.199999941396527e-05,4.8999998398358e-05,5.0999999075429514e-05,329,0.0,0.0
2023-07-16 00:00:00+00:00,5.0999999075429514e-05,5.199999941396527e-05,4.999999873689376e-05,4.999999873689376e-05,261,0.0,0.0
2023-07-17 00:00:00+00:00,4.999999873689376e-05,5.0999999075429514e-05,4.8999998398358e-05,4.8999998398358e-05,955,0.0,0.0
2023-07-18 00:00:00+00:00,4.8999998398358e-05,4.999999873689376e-05,4.8000001697801054e-05,4.8000001697801054e-05,720,0.0,0.0
2023-07-19 00:00:00+00:00,4.8000001697801054e-05,4.8999998398358e-05,4.8000001697801054e-05,4.8999998398358e-05,113,0.0,0.0
2023-07-20 00:00:00+00:00,4.8999998398358e-05,4.999999873689376e-05,4.8999998398358e-05,4.8999998398358e-05,225,0.0,0.0
2023-07-21 00:00:00+00:00,4.8999998398358e-05,4.999999873689376e-05,4.8000001697801054e-05,4.8999998398358e-05,400,0.0,0.0
2023-07-22 00:00:00+00:00,4.8999998398358e-05,4.8999998398358e-05,4.8000001697801054e-05,4.8000001697801054e-05,545,0.0,0.0
2023-07-23 00:00:00+00:00,4.8000001697801054e-05,4.999999873689376e-05,4.70000013592653e-05,4.8000001697801054e-05,719,0.0,0.0
2023-07-24 00:00:00+00:00,4.8000001697801054e-05,4.8000001697801054e-05,4.600000102072954e-05,4.8000001697801054e-05,418,0.0,0.0
2023-07-25 00:00:00+00:00,4.8000001697801054e-05,4.8999998398358e-05,4.8000001697801054e-05,4.8000001697801054e-05,111,0.0,0.0
2023-07-26 00:00:00+00:00,4.8000001697801054e-05,4.8999998398358e-05,4.8000001697801054e-05,4.8999998398358e-05,205,0.0,0.0
2023-07-27 00:00:00+00:00,4.8999998398358e-05,4.999999873689376e-05,4.8999998398358e-05,4.8999998398358e-05,385,0.0,0.0
2023-07-28 00:00:00+00:00,4.8999998398358e-05,4.999999873689376e-05,4.8999998398358e-05,4.8999998398358e-05,396,0.0,0.0
2023-07-29 00:00:00+00:00,4.8999998398358e-05,4.8999998398358e-05,4.8999998398358e-05,4.8999998398358e-05,639,0.0,0.0
2023-07-30 00:00:00+00:00,4.8999998398358e-05,4.999999873689376e-05,4.8000001697801054e-05,4.8999998398358e-05,448,0.0,0.0
2023-07-31 00:00:00+00:00,4.8999998398358e-05,4.8999998398358e-05,4.70000013592653e-05,4.70000013592653e-05,535,0.0,0.0
2023-08-01 00:00:00+00:00,4.70000013592653e-05,4.8000001697801054e-05,4.70000013592653e-05,4.8000001697801054e-05,440,0.0,0.0
2023-08-02 00:00:00+00:00,4.8000001697801054e-05,4.8999998398358e-05,4.70000013592653e-05,4.70000013592653e-05,677,0.0,0.0
2023-08-03 00:00:00+00:00,4.70000013592653e-05,4.8999998398358e-05,4.70000013592653e-05,4.8999998398358e-05,829,0.0,0.0
2023-08-04 00:00:00+00:00,4.8999998398358e-05,5.199999941396527e-05,4.8999998398358e-05,5.199999941396527e-05,1185,0.0,0.0
2023-08-05 00:00:00+00:00,5.199999941396527e-05,5.199999941396527e-05,4.999999873689376e-05,5.0999999075429514e-05,1230,0.0,0.0
2023-08-06 00:00:00+00:00,5.0999999075429514e-05,5.2999999752501026e-05,5.0999999075429514e-05,5.2999999752501026e-05,457,0.0,0.0
2023-08-07 00:00:00+00:00,5.2999999752501026e-05,5.8000001445179805e-05,5.2999999752501026e-05,5.400000009103678e-05,2572,0.0,0.0
2023-08-08 00:00:00+00:00,5.400000009103678e-05,6.199999916134402e-05,5.400000009103678e-05,6.199999916134402e-05,1548,0.0,0.0
2023-08-09 00:00:00+00:00,6.199999916134402e-05,6.299999949987978e-05,6.0999998822808266e-05,6.299999949987978e-05,1042,0.0,0.0
2023-08-10 00:00:00+00:00,6.299999949987978e-05,6.299999949987978e-05,6.199999916134402e-05,6.299999949987978e-05,79,0.0,0.0
2023-08-11 00:00:00+00:00,6.299999949987978e-05,6.70000008540228e-05,6.299999949987978e-05,6.600000051548705e-05,1156,0.0,0.0
2023-08-12 00:00:00+00:00,6.600000051548705e-05,6.800000119255856e-05,6.600000051548705e-05,6.70000008540228e-05,437,0.0,0.0
2023-08-13 00:00:00+00:00,6.70000008540228e-05,6.70000008540228e-05,6.600000051548705e-05,6.600000051548705e-05,486,0.0,0.0
2023-08-14 00:00:00+00:00,6.600000051548705e-05,7.100000220816582e-05,6.600000051548705e-05,7.100000220816582e-05,1206,0.0,0.0
2023-08-15 00:00:00+00:00,7.100000220816582e-05,7.500000356230885e-05,7.100000220816582e-05,7.400000322377309e-05,1068,0.0,0.0
2023-08-16 00:00:00+00:00,7.400000322377309e-05,8.099999831756577e-05,7.300000288523734e-05,7.999999797903001e-05,2737,0.0,0.0
2023-08-17 00:00:00+00:00,7.999999797903001e-05,8.900000102585182e-05,7.899999764049426e-05,8.299999899463728e-05,2415,0.0,0.0
2023-08-18 00:00:00+00:00,8.299999899463728e-05,8.499999967170879e-05,8.099999831756577e-05,8.399999933317304e-05,420,0.0,0.0
2023-08-19 00:00:00+00:00,8.399999933317304e-05,8.399999933317304e-05,7.899999764049426e-05,7.899999764049426e-05,1793,0.0,0.0
2023-08-20 00:00:00+00:00,7.899999764049426e-05,7.899999764049426e-05,7.400000322377309e-05,7.699999696342275e-05,1544,0.0,0.0
2023-08-21 00:00:00+00:00,7.699999696342275e-05,7.699999696342275e-05,7.000000186963007e-05,7.100000220816582e-05,1198,0.0,0.0
2023-08-22 00:00:00+00:00,7.100000220816582e-05,7.400000322377309e-05,7.100000220816582e-05,7.300000288523734e-05,777,0.0,0.0
2023-08-23 00:00:00+00:00,7.300000288523734e-05,7.599999662488699e-05,7.300000288523734e-05,7.500000356230885e-05,163,0.0,0.0
2023-08-24 00:00:00+00:00,7.500000356230885e-05,7.699999696342275e-05,7.500000356230885e-05,7.599999662488699e-05,527,0.0,0.0
2023-08-25 00:00:00+00:00,7.599999662488699e-05,7.599999662488699e-05,7.200000254670158e-05,7.300000288523734e-05,884,0.0,0.0
2023-08-26 00:00:00+00:00,7.300000288523734e-05,7.300000288523734e-05,7.100000220816582e-05,7.200000254670158e-05,415,0.0,0.0
2023-08-27 00:00:00+00:00,7.200000254670158e-05,7.300000288523734e-05,7.100000220816582e-05,7.200000254670158e-05,200,0.0,0.0
2023-08-28 00:00:00+00:00,7.200000254670158e-05,7.200000254670158e-05,7.100000220816582e-05,7.200000254670158e-05,318,0.0,0.0
2023-08-29 00:00:00+00:00,7.200000254670158e-05,7.699999696342275e-05,7.100000220816582e-05,7.400000322377309e-05,26,0.0,0.0
2023-08-30 00:00:00+00:00,7.400000322377309e-05,7.500000356230885e-05,7.300000288523734e-05,7.300000288523734e-05,137,0.0,0.0
2023-08-31 00:00:00+00:00,7.300000288523734e-05,7.400000322377309e-05,7.100000220816582e-05,7.200000254670158e-05,255,0.0,0.0
2023-09-01 00:00:00+00:00,7.200000254670158e-05,7.200000254670158e-05,6.900000153109431e-05,6.900000153109431e-05,528,0.0,0.0
2023-09-02 00:00:00+00:00,6.900000153109431e-05,7.000000186963007e-05,6.900000153109431e-05,7.000000186963007e-05,76,0.0,0.0
2023-09-03 00:00:00+00:00,7.000000186963007e-05,7.000000186963007e-05,6.600000051548705e-05,6.600000051548705e-05,737,0.0,0.0
2023-09-04 00:00:00+00:00,6.600000051548705e-05,6.70000008540228e-05,6.600000051548705e-05,6.600000051548705e-05,75,0.0,0.0
2023-09-05 00:00:00+00:00,6.600000051548705e-05,6.600000051548705e-05,6.600000051548705e-05,6.600000051548705e-05,75,0.0,0.0
2023-09-06 00:00:00+00:00,6.600000051548705e-05,6.70000008540228e-05,6.600000051548705e-05,6.70000008540228e-05,475,0.0,0.0
2023-09-07 00:00:00+00:00,6.70000008540228e-05,6.70000008540228e-05,6.299999949987978e-05,6.399999983841553e-05,797,0.0,0.0
2023-09-08 00:00:00+00:00,6.399999983841553e-05,6.399999983841553e-05,6.199999916134402e-05,6.199999916134402e-05,379,0.0,0.0
2023-09-09 00:00:00+00:00,6.199999916134402e-05,6.299999949987978e-05,6.199999916134402e-05,6.199999916134402e-05,92,0.0,0.0
2023-09-10 00:00:00+00:00,6.199999916134402e-05,6.199999916134402e-05,6.0999998822808266e-05,6.0999998822808266e-05,147,0.0,0.0
2023-09-11 00:00:00+00:00,6.0999998822808266e-05,6.0999998822808266e-05,5.700000110664405e-05,5.700000110664405e-05,621,0.0,0.0
2023-09-12 00:00:00+00:00,5.700000110664405e-05,5.999999848427251e-05,5.500000042957254e-05,5.500000042957254e-05,1062,0.0,0.0
2023-09-13 00:00:00+00:00,5.500000042957254e-05,5.6000000768108293e-05,5.500000042957254e-05,5.500000042957254e-05,345,0.0,0.0
2023-09-14 00:00:00+00:00,5.500000042957254e-05,5.6000000768108293e-05,5.500000042957254e-05,5.6000000768108293e-05,151,0.0,0.0
2023-09-15 00:00:00+00:00,5.6000000768108293e-05,5.6000000768108293e-05,5.500000042957254e-05,5.6000000768108293e-05,67,0.0,0.0
2023-09-16 00:00:00+00:00,5.6000000768108293e-05,5.6000000768108293e-05,5.2999999752501026e-05,5.2999999752501026e-05,993,0.0,0.0
2023-09-17 00:00:00+00:00,5.2999999752501026e-05,5.2999999752501026e-05,4.999999873689376e-05,4.999999873689376e-05,719,0.0,0.0
2023-09-18 00:00:00+00:00,4.999999873689376e-05,5.0999999075429514e-05,4.8999998398358e-05,4.8999998398358e-05,328,0.0,0.0
2023-09-19 00:00:00+00:00,4.8999998398358e-05,4.999999873689376e-05,4.70000013592653e-05,4.8000001697801054e-05,1209,0.0,0.0
2023-09-20 00:00:00+00:00,4.8000001697801054e-05,4.8000001697801054e-05,4.600000102072954e-05,4.600000102072954e-05,509,0.0,0.0
2023-09-21 00:00:00+00:00,4.600000102072954e-05,4.600000102072954e-05,4.5000000682193786e-05,4.5000000682193786e-05,139,0.0,0.0
2023-09-22 00:00:00+00:00,4.5000000682193786e-05,4.600000102072954e-05,4.5000000682193786e-05,4.5000000682193786e-05,323,0.0,0.0
2023-09-23 00:00:00+00:00,4.5000000682193786e-05,4.5000000682193786e-05,4.400000034365803e-05,4.5000000682193786e-05,314,0.0,0.0
2023-09-24 00:00:00+00:00,4.5000000682193786e-05,4.5000000682193786e-05,4.400000034365803e-05,4.400000034365803e-05,213,0.0,0.0
2023-09-25 00:00:00+00:00,4.400000034365803e-05,4.400000034365803e-05,4.3000000005122274e-05,4.400000034365803e-05,224,0.0,0.0
2023-09-26 00:00:00+00:00,4.400000034365803e-05,4.400000034365803e-05,4.400000034365803e-05,4.400000034365803e-05,51,0.0,0.0
2023-09-27 00:00:00+00:00,4.400000034365803e-05,4.5000000682193786e-05,4.400000034365803e-05,4.400000034365803e-05,672,0.0,0.0
2023-09-28 00:00:00+00:00,4.400000034365803e-05,4.5000000682193786e-05,4.3000000005122274e-05,4.5000000682193786e-05,706,0.0,0.0
2023-09-29 00:00:00+00:00,4.5000000682193786e-05,4.70000013592653e-05,4.5000000682193786e-05,4.600000102072954e-05,543,0.0,0.0
2023-09-30 00:00:00+00:00,4.600000102072954e-05,4.600000102072954e-05,4.5000000682193786e-05,4.600000102072954e-05,535,0.0,0.0
2023-10-01 00:00:00+00:00,4.600000102072954e-05,4.600000102072954e-05,4.400000034365803e-05,4.600000102072954e-05,1264,0.0,0.0
2023-10-02 00:00:00+00:00,4.600000102072954e-05,4.8999998398358e-05,4.600000102072954e-05,4.70000013592653e-05,1118,0.0,0.0
2023-10-03 00:00:00+00:00,4.70000013592653e-05,4.8000001697801054e-05,4.5000000682193786e-05,4.70000013592653e-05,1032,0.0,0.0
2023-10-04 00:00:00+00:00,4.70000013592653e-05,4.70000013592653e-05,4.5000000682193786e-05,4.600000102072954e-05,793,0.0,0.0
2023-10-05 00:00:00+00:00,4.600000102072954e-05,4.600000102072954e-05,4.5000000682193786e-05,4.5000000682193786e-05,429,0.0,0.0
2023-10-06 00:00:00+00:00,4.5000000682193786e-05,4.70000013592653e-05,4.400000034365803e-05,4.70000013592653e-05,878,0.0,0.0
2023-10-07 00:00:00+00:00,4.70000013592653e-05,4.70000013592653e-05,4.600000102072954e-05,4.70000013592653e-05,897,0.0,0.0
2023-10-08 00:00:00+00:00,4.70000013592653e-05,4.8999998398358e-05,4.70000013592653e-05,4.8000001697801054e-05,865,0.0,0.0
2023-10-09 00:00:00+00:00,4.8000001697801054e-05,4.8000001697801054e-05,4.5000000682193786e-05,4.600000102072954e-05,936,0.0,0.0
