TIMESTAMP,SLC35433_OPEN_PRICE_USD,SLC35433_HIGH_PRICE_USD,SLC35433_LOW_PRICE_USD,SLC35433_CLOSE_PRICE_USD,SLC35433_VOLUME_USD,SLC35433_DIVIDENDS_USD,SLC35433_STOCK_SPLITS_USD
2025-03-13 00:00:00+00:00,0.00020300000323913991,0.0002119999990100041,0.00016199999663513154,0.0001720000000204891,440540,0.0,0.0
2025-03-14 00:00:00+00:00,0.0001720000000204891,0.00019200000679120421,0.00016999999934341758,0.00018000000272877514,234591,0.0,0.0
2025-03-15 00:00:00+00:00,0.00018000000272877514,0.0001880000054370612,0.00017600000137463212,0.00017800000205170363,102514,0.0,0.0
2025-03-16 00:00:00+00:00,0.00017800000205170363,0.00018400000408291817,0.00016999999934341758,0.0001720000000204891,83887,0.0,0.0
2025-03-17 00:00:00+00:00,0.0001720000000204891,0.00018099999579135329,0.00016999999934341758,0.00017699999443721026,101930,0.0,0.0
2025-03-18 00:00:00+00:00,0.00017699999443721026,0.00017800000205170363,0.00016599999798927456,0.00016599999798927456,141024,0.0,0.0
2025-03-19 00:00:00+00:00,0.00016599999798927456,0.00016799999866634607,0.0001630000042496249,0.00016500000492669642,77342,0.0,0.0
2025-03-20 00:00:00+00:00,0.00016500000492669642,0.00016500000492669642,0.00015500000154133886,0.00015999999595806003,103406,0.0,0.0
2025-03-21 00:00:00+00:00,0.00015999999595806003,0.00016999999934341758,0.00015900000289548188,0.00016700000560376793,117732,0.0,0.0
2025-03-22 00:00:00+00:00,0.00016700000560376793,0.00017100000695791095,0.00015900000289548188,0.00015900000289548188,71781,0.0,0.0
2025-03-23 00:00:00+00:00,0.00015900000289548188,0.00021600000036414713,0.00015900000289548188,0.00020700000459328294,238144,0.0,0.0
2025-03-24 00:00:00+00:00,0.00020799999765586108,0.00021399999968707561,0.0001740000006975606,0.00018000000272877514,164390,0.0,0.0
2025-03-25 00:00:00+00:00,0.00018000000272877514,0.00018699999782256782,0.00017100000695791095,0.00017699999443721026,184417,0.0,0.0
2025-03-26 00:00:00+00:00,0.00017699999443721026,0.00020599999697878957,0.00017600000137463212,0.00018200000340584666,290625,0.0,0.0
2025-03-27 00:00:00+00:00,0.00018200000340584666,0.0001939999929163605,0.00017699999443721026,0.0001900000061141327,129495,0.0,0.0
2025-03-28 00:00:00+00:00,0.0001900000061141327,0.0001900000061141327,0.00016900000628083944,0.00016900000628083944,105931,0.0,0.0
2025-03-29 00:00:00+00:00,0.00016900000628083944,0.0001880000054370612,0.00015700000221841037,0.00015799999528098851,221752,0.0,0.0
2025-03-30 00:00:00+00:00,0.00015799999528098851,0.00015900000289548188,0.00015100000018719584,0.00015199999324977398,99416,0.0,0.0
2025-03-31 00:00:00+00:00,0.00015199999324977398,0.00015300000086426735,0.00015100000018719584,0.00015100000018719584,90592,0.0,0.0
2025-04-01 00:00:00+00:00,0.00015100000018719584,0.0001539999939268455,0.0001429999974789098,0.00014899999951012433,163969,0.0,0.0
2025-04-02 00:00:00+00:00,0.00014899999951012433,0.00015100000018719584,0.00014699999883305281,0.00014899999951012433,93487,0.0,0.0
2025-04-03 00:00:00+00:00,0.00014899999951012433,0.0001900000061141327,0.00014600000577047467,0.00015900000289548188,222529,0.0,0.0
2025-04-04 00:00:00+00:00,0.00015900000289548188,0.00017699999443721026,0.000155999994603917,0.00016999999934341758,167393,0.0,0.0
2025-04-05 00:00:00+00:00,0.00016999999934341758,0.00016999999934341758,0.00015300000086426735,0.0001539999939268455,120411,0.0,0.0
2025-04-06 00:00:00+00:00,0.0001539999939268455,0.000155999994603917,0.0001429999974789098,0.00014400000509340316,114078,0.0,0.0
2025-04-07 00:00:00+00:00,0.00014400000509340316,0.00014699999883305281,0.00014099999680183828,0.00014200000441633165,92504,0.0,0.0
2025-04-08 00:00:00+00:00,0.00014200000441633165,0.0001539999939268455,0.00014000000373926014,0.00015300000086426735,112750,0.0,0.0
2025-04-09 00:00:00+00:00,0.00015300000086426735,0.0001720000000204891,0.0001449999981559813,0.00015799999528098851,203477,0.0,0.0
2025-04-10 00:00:00+00:00,0.00015799999528098851,0.00016900000628083944,0.00014699999883305281,0.00015199999324977398,382607,0.0,0.0
