TIMESTAMP,ACHI_OPEN_PRICE_USD,ACHI_HIGH_PRICE_USD,ACHI_LOW_PRICE_USD,ACHI_CLOSE_PRICE_USD,ACHI_VOLUME_USD,ACHI_DIVIDENDS_USD,ACHI_STOCK_SPLITS_USD
2024-05-23 00:00:00+00:00,0.007774000056087971,0.009871000424027443,0.006829000078141689,0.008539999835193157,2280418,0.0,0.0
2024-05-24 00:00:00+00:00,0.009297999553382397,0.01016900036484003,0.005249999929219484,0.007786999922245741,2370999,0.0,0.0
2024-05-25 00:00:00+00:00,0.0077390000224113464,0.017331000417470932,0.006963999941945076,0.013438999652862549,3342761,0.0,0.0
2024-05-26 00:00:00+00:00,0.01484300009906292,0.016269000247120857,0.010333999991416931,0.010556000284850597,2754832,0.0,0.0
2024-05-27 00:00:00+00:00,0.011063000187277794,0.012593000195920467,0.006957000121474266,0.007439999841153622,4225208,0.0,0.0
2024-05-28 00:00:00+00:00,0.0079950001090765,0.013663000427186489,0.006831000093370676,0.008189000189304352,1845480,0.0,0.0
2024-05-29 00:00:00+00:00,0.008352999575436115,0.011915000155568123,0.00798300001770258,0.008322999812662601,1359224,0.0,0.0
2024-05-30 00:00:00+00:00,0.008434000425040722,0.009948999620974064,0.006256000138819218,0.006787000223994255,1111696,0.0,0.0
2024-05-31 00:00:00+00:00,0.006082000210881233,0.007836000062525272,0.005197999998927116,0.0056329998187720776,993446,0.0,0.0
2024-06-01 00:00:00+00:00,0.0056489999406039715,0.007799999788403511,0.004726000130176544,0.005117000080645084,1218382,0.0,0.0
2024-06-02 00:00:00+00:00,0.00532200001180172,0.0070039997808635235,0.00367900007404387,0.006705000065267086,2021829,0.0,0.0
2024-06-03 00:00:00+00:00,0.00723800016567111,0.008395999670028687,0.005650999955832958,0.007577999960631132,1214069,0.0,0.0
2024-06-04 00:00:00+00:00,0.00722600007429719,0.007499000057578087,0.005419999826699495,0.0056130001321434975,515183,0.0,0.0
2024-06-05 00:00:00+00:00,0.005625999998301268,0.0062779998406767845,0.004788000136613846,0.005152999889105558,657209,0.0,0.0
2024-06-06 00:00:00+00:00,0.004910999909043312,0.005107000004500151,0.0036009999457746744,0.00431999983265996,888805,0.0,0.0
2024-06-07 00:00:00+00:00,0.004184000194072723,0.004997999873012304,0.002828999888151884,0.003011000109836459,553842,0.0,0.0
2024-06-08 00:00:00+00:00,0.003011999884620309,0.004757999908179045,0.0028540000785142183,0.004275000188499689,516555,0.0,0.0
2024-06-09 00:00:00+00:00,0.004275000188499689,0.004550000187009573,0.003346000099554658,0.003421999979764223,250011,0.0,0.0
2024-06-10 00:00:00+00:00,0.003421999979764223,0.003916999790817499,0.002968000015243888,0.0034799999557435513,341208,0.0,0.0
2024-06-11 00:00:00+00:00,0.0034799999557435513,0.0034920000471174717,0.002369999885559082,0.0028389999642968178,544078,0.0,0.0
2024-06-12 00:00:00+00:00,0.0028389999642968178,0.0029410000424832106,0.0023960000835359097,0.002575000049546361,237419,0.0,0.0
2024-06-13 00:00:00+00:00,0.002575000049546361,0.0027199999894946814,0.0017399999778717756,0.0018570000538602471,362400,0.0,0.0
