TIMESTAMP,EURA_OPEN_PRICE_USD,EURA_HIGH_PRICE_USD,EURA_LOW_PRICE_USD,EURA_CLOSE_PRICE_USD,EURA_VOLUME_USD,EURA_DIVIDENDS_USD,EURA_STOCK_SPLITS_USD
2024-04-18 00:00:00+00:00,1.0608259439468384,1.0634820461273193,1.058627963066101,1.061282992362976,1851821,0.0,0.0
2024-04-19 00:00:00+00:00,1.0610979795455933,1.0666439533233643,1.0537019968032837,1.0576800107955933,1725746,0.0,0.0
2024-04-20 00:00:00+00:00,1.0576800107955933,1.0622470378875732,1.055935025215149,1.0579420328140259,635949,0.0,0.0
2024-04-21 00:00:00+00:00,1.0575909614562988,1.0603710412979126,1.0557940006256104,1.0564730167388916,458836,0.0,0.0
2024-04-22 00:00:00+00:00,1.0562280416488647,1.0632150173187256,1.0554039478302002,1.0618460178375244,1612668,0.0,0.0
2024-04-23 00:00:00+00:00,1.0618460178375244,1.0645990371704102,1.0614279508590698,1.06284499168396,1090428,0.0,0.0
2024-04-24 00:00:00+00:00,1.0628950595855713,1.0649679899215698,1.0564780235290527,1.0591059923171997,722401,0.0,0.0
2024-04-25 00:00:00+00:00,1.0594899654388428,1.0682460069656372,1.0477629899978638,1.06551194190979,4460296,0.0,0.0
2024-04-26 00:00:00+00:00,1.06551194190979,1.0655299425125122,1.0599379539489746,1.0604629516601562,528642,0.0,0.0
2024-04-27 00:00:00+00:00,1.063660979270935,1.063830018043518,1.0529060363769531,1.056609034538269,242228,0.0,0.0
2024-04-28 00:00:00+00:00,1.056609034538269,1.0635590553283691,1.0563230514526367,1.0582499504089355,492914,0.0,0.0
2024-04-29 00:00:00+00:00,1.0582499504089355,1.064342975616455,1.054334044456482,1.0642839670181274,344382,0.0,0.0
2024-04-30 00:00:00+00:00,1.0642839670181274,1.0678709745407104,1.0480109453201294,1.0542960166931152,806395,0.0,0.0
2024-05-01 00:00:00+00:00,1.0542960166931152,1.0574580430984497,1.04954195022583,1.052827000617981,726544,0.0,0.0
2024-05-02 00:00:00+00:00,1.052827000617981,1.06010103225708,1.0436190366744995,1.058115005493164,541035,0.0,0.0
2024-05-03 00:00:00+00:00,1.0580949783325195,1.0712590217590332,1.0573539733886719,1.0675970315933228,715718,0.0,0.0
2024-05-04 00:00:00+00:00,1.0675280094146729,1.0684789419174194,1.0660680532455444,1.066156029701233,134633,0.0,0.0
2024-05-05 00:00:00+00:00,1.0661799907684326,1.0675230026245117,1.063431978225708,1.063431978225708,58507,0.0,0.0
2024-05-06 00:00:00+00:00,1.0638819932937622,1.068395972251892,1.0604029893875122,1.0643320083618164,331883,0.0,0.0
2024-05-07 00:00:00+00:00,1.0643320083618164,1.0685440301895142,1.0637179613113403,1.0675849914550781,327168,0.0,0.0
2024-05-08 00:00:00+00:00,1.0706110000610352,1.0706939697265625,1.060636043548584,1.0673160552978516,545332,0.0,0.0
2024-05-09 00:00:00+00:00,1.0673160552978516,1.070641040802002,1.0623589754104614,1.0704879760742188,472093,0.0,0.0
2024-05-10 00:00:00+00:00,1.0704879760742188,1.071890950202942,1.066491961479187,1.0665260553359985,323808,0.0,0.0
2024-05-11 00:00:00+00:00,1.0664860010147095,1.0692609548568726,1.0663729906082153,1.0689140558242798,55335,0.0,0.0
2024-05-12 00:00:00+00:00,1.0692399740219116,1.0708160400390625,1.0691150426864624,1.070633053779602,86263,0.0,0.0
2024-05-13 00:00:00+00:00,1.0697699785232544,1.072638988494873,1.0678050518035889,1.0725330114364624,252671,0.0,0.0
2024-05-14 00:00:00+00:00,1.0726269483566284,1.0726330280303955,1.0653990507125854,1.0702979564666748,108821,0.0,0.0
2024-05-15 00:00:00+00:00,1.0702979564666748,1.077294945716858,1.0702799558639526,1.0765049457550049,436473,0.0,0.0
2024-05-16 00:00:00+00:00,1.0751969814300537,1.0780600309371948,1.0743210315704346,1.0778820514678955,266026,0.0,0.0
2024-05-17 00:00:00+00:00,1.0778770446777344,1.0806080102920532,1.0778770446777344,1.07853102684021,141074,0.0,0.0
