TIMESTAMP,CTI_OPEN_PRICE_USD,CTI_HIGH_PRICE_USD,CTI_LOW_PRICE_USD,CTI_CLOSE_PRICE_USD,CTI_VOLUME_USD,CTI_DIVIDENDS_USD,CTI_STOCK_SPLITS_USD
2020-12-04 00:00:00+00:00,0.05758000165224075,0.057739000767469406,0.05378499999642372,0.055994000285863876,35944,0.0,0.0
2020-12-05 00:00:00+00:00,0.05599299818277359,0.06568600237369537,0.054673001170158386,0.06475400179624557,31128,0.0,0.0
2020-12-06 00:00:00+00:00,0.06475500017404556,0.0657230019569397,0.0602479986846447,0.06143999844789505,41459,0.0,0.0
2020-12-07 00:00:00+00:00,0.0614439994096756,0.06276500225067139,0.060095999389886856,0.060309998691082,182167,0.0,0.0
2020-12-08 00:00:00+00:00,0.06031300127506256,0.060506001114845276,0.05683400109410286,0.05685099959373474,183748,0.0,0.0
2020-12-09 00:00:00+00:00,0.05685000121593475,0.05869400128722191,0.044068001210689545,0.045795999467372894,402344,0.0,0.0
2020-12-10 00:00:00+00:00,0.04579399898648262,0.04867799952626228,0.036876000463962555,0.03739500045776367,10454,0.0,0.0
2020-12-11 00:00:00+00:00,0.037369001656770706,0.03760199993848801,0.03178299963474274,0.033713001757860184,3061,0.0,0.0
2020-12-12 00:00:00+00:00,0.03371400013566017,0.034963998943567276,0.030784999951720238,0.03485200181603432,5566,0.0,0.0
2020-12-13 00:00:00+00:00,0.03484800085425377,0.0500670000910759,0.03251799941062927,0.041781000792980194,17519,0.0,0.0
2020-12-14 00:00:00+00:00,0.041776999831199646,0.05319499969482422,0.036750998347997665,0.03744800016283989,17359,0.0,0.0
2020-12-15 00:00:00+00:00,0.03744899854063988,0.03878900036215782,0.03339499980211258,0.03422800078988075,7053,0.0,0.0
2020-12-16 00:00:00+00:00,0.034226998686790466,0.0371210016310215,0.027357999235391617,0.033376000821590424,9367,0.0,0.0
2020-12-17 00:00:00+00:00,0.03338000178337097,0.03389500081539154,0.03259500116109848,0.033038001507520676,4431,0.0,0.0
2020-12-18 00:00:00+00:00,0.03303400054574013,0.03436899930238724,0.03015200048685074,0.03197000175714493,1989,0.0,0.0
2020-12-19 00:00:00+00:00,0.03197000175714493,0.03197000175714493,0.025290999561548233,0.027444999665021896,5402,0.0,0.0
