TIMESTAMP,DXL_OPEN_PRICE_USD,DXL_HIGH_PRICE_USD,DXL_LOW_PRICE_USD,DXL_CLOSE_PRICE_USD,DXL_VOLUME_USD,DXL_DIVIDENDS_USD,DXL_STOCK_SPLITS_USD
2021-08-13 00:00:00+00:00,0.03210299834609032,0.03405600041151047,0.03189700096845627,0.03374800086021423,4802,0.0,0.0
2021-08-14 00:00:00+00:00,0.03374699875712395,0.05586700141429901,0.032891999930143356,0.05586399883031845,19570,0.0,0.0
2021-08-15 00:00:00+00:00,0.05586500093340874,0.056060001254081726,0.04003699868917465,0.050588998943567276,24381,0.0,0.0
2021-08-16 00:00:00+00:00,0.05059000104665756,0.08380600064992905,0.04830300062894821,0.06260699778795242,55252,0.0,0.0
2021-08-17 00:00:00+00:00,0.06260699778795242,0.09849700331687927,0.06260199844837189,0.07522299885749817,69682,0.0,0.0
2021-08-18 00:00:00+00:00,0.07522600144147873,0.1500529944896698,0.07491300255060196,0.1435299962759018,117868,0.0,0.0
2021-08-19 00:00:00+00:00,0.14353300631046295,0.1780260056257248,0.11195400357246399,0.11556000262498856,59487,0.0,0.0
2021-08-20 00:00:00+00:00,0.11555899679660797,0.17256799340248108,0.11474300175905228,0.17256799340248108,105094,0.0,0.0
2021-08-21 00:00:00+00:00,0.17255300283432007,0.1936199963092804,0.1547659933567047,0.17898699641227722,52276,0.0,0.0
2021-08-22 00:00:00+00:00,0.17897599935531616,0.18343299627304077,0.14792299270629883,0.1479330062866211,31834,0.0,0.0
2021-08-23 00:00:00+00:00,0.14792700111865997,0.16095000505447388,0.13619999587535858,0.14446499943733215,59986,0.0,0.0
2021-08-24 00:00:00+00:00,0.14446599781513214,0.15606799721717834,0.13621099293231964,0.1363230049610138,24419,0.0,0.0
2021-08-25 00:00:00+00:00,0.13632799685001373,0.1388159990310669,0.12902000546455383,0.131305992603302,27642,0.0,0.0
2021-08-26 00:00:00+00:00,0.13130499422550201,0.1424430012702942,0.12907400727272034,0.14243699610233307,182506,0.0,0.0
2021-08-27 00:00:00+00:00,0.14243699610233307,0.1459999978542328,0.12955200672149658,0.13029900193214417,147436,0.0,0.0
2021-08-28 00:00:00+00:00,0.13029800355434418,0.1797260046005249,0.12599299848079681,0.16814100742340088,360609,0.0,0.0
2021-08-29 00:00:00+00:00,0.16814400255680084,0.1711300015449524,0.15560099482536316,0.15562699735164642,233225,0.0,0.0
2021-08-30 00:00:00+00:00,0.1556279957294464,0.19803600013256073,0.14832299947738647,0.1892859935760498,317200,0.0,0.0
2021-08-31 00:00:00+00:00,0.18927399814128876,0.20130300521850586,0.1636040061712265,0.16526100039482117,552567,0.0,0.0
2021-09-01 00:00:00+00:00,0.16527299582958221,0.17406199872493744,0.1626249998807907,0.17297600209712982,171817,0.0,0.0
2021-09-02 00:00:00+00:00,0.17297600209712982,0.18291400372982025,0.16371700167655945,0.16450099647045135,290865,0.0,0.0
2021-09-03 00:00:00+00:00,0.1644890010356903,0.1780730038881302,0.16420699656009674,0.16766799986362457,186509,0.0,0.0
2021-09-04 00:00:00+00:00,0.16767099499702454,0.19823400676250458,0.1653449982404709,0.19314399361610413,250490,0.0,0.0
2021-09-05 00:00:00+00:00,0.19315500557422638,0.29474198818206787,0.18643100559711456,0.29382699728012085,583621,0.0,0.0
2021-09-06 00:00:00+00:00,0.2938250005245209,0.4457859992980957,0.28999099135398865,0.4371199905872345,1449685,0.0,0.0
2021-09-07 00:00:00+00:00,0.4371190071105957,0.5719079971313477,0.29475700855255127,0.3802970051765442,1628298,0.0,0.0
2021-09-08 00:00:00+00:00,0.3803260028362274,0.4511600136756897,0.3212659955024719,0.43724000453948975,841863,0.0,0.0
2021-09-09 00:00:00+00:00,0.4803999960422516,0.5859929919242859,0.3856540024280548,0.5812270045280457,1441626,0.0,0.0
2021-09-10 00:00:00+00:00,0.5812529921531677,0.5833510160446167,0.45868200063705444,0.4610860049724579,1402368,0.0,0.0
2021-09-11 00:00:00+00:00,0.4610989987850189,1.0597549676895142,0.4595719873905182,0.8436539769172668,5168953,0.0,0.0
2021-09-12 00:00:00+00:00,0.8435850143432617,0.9573690295219421,0.7406319975852966,0.8527699708938599,2367298,0.0,0.0
2021-09-13 00:00:00+00:00,0.8528249859809875,0.8528249859809875,0.5903220176696777,0.6716139912605286,2211796,0.0,0.0
2021-09-14 00:00:00+00:00,0.6715360283851624,0.7669000029563904,0.5504369735717773,0.6323429942131042,1465603,0.0,0.0
2021-09-15 00:00:00+00:00,0.6322950124740601,0.6805300116539001,0.5608090162277222,0.6105449795722961,806539,0.0,0.0
2021-09-16 00:00:00+00:00,0.6106250286102295,0.9692869782447815,0.5903549790382385,0.816349983215332,1949614,0.0,0.0
2021-09-17 00:00:00+00:00,0.8164389729499817,0.8526020050048828,0.6911879777908325,0.8209270238876343,1232093,0.0,0.0
2021-09-18 00:00:00+00:00,0.8209540247917175,0.9343140125274658,0.7843719720840454,0.8661069869995117,1293395,0.0,0.0
2021-09-19 00:00:00+00:00,0.8660780191421509,0.9136499762535095,0.7880619764328003,0.8007509708404541,1425092,0.0,0.0
2021-09-20 00:00:00+00:00,0.8008409738540649,0.8597099781036377,0.5442190170288086,0.5939409732818604,2348185,0.0,0.0
2021-09-21 00:00:00+00:00,0.5938599705696106,0.6628530025482178,0.5328249931335449,0.553957998752594,849337,0.0,0.0
2021-09-22 00:00:00+00:00,0.5539600253105164,0.739874005317688,0.5428659915924072,0.6255959868431091,1105646,0.0,0.0
2021-09-23 00:00:00+00:00,0.6256070137023926,0.7023839950561523,0.5906059741973877,0.6328070163726807,948823,0.0,0.0
2021-09-24 00:00:00+00:00,0.632781982421875,0.6500750184059143,0.5021690130233765,0.5548909902572632,956565,0.0,0.0
2021-09-25 00:00:00+00:00,0.554876983165741,0.5551429986953735,0.3790079951286316,0.4048619866371155,895551,0.0,0.0
2021-09-26 00:00:00+00:00,0.40486499667167664,0.4693230092525482,0.35889801383018494,0.44943898916244507,713728,0.0,0.0
2021-09-27 00:00:00+00:00,0.4494270086288452,0.4494270086288452,0.3636389970779419,0.37845200300216675,565842,0.0,0.0
2021-09-28 00:00:00+00:00,0.37845298647880554,0.3953140079975128,0.3307270109653473,0.342849999666214,477870,0.0,0.0
2021-09-29 00:00:00+00:00,0.34282198548316956,0.403315007686615,0.33712300658226013,0.3710780143737793,424008,0.0,0.0
2021-09-30 00:00:00+00:00,0.3710649907588959,0.40083399415016174,0.3520070016384125,0.3704169988632202,311122,0.0,0.0
2021-10-01 00:00:00+00:00,0.3704119920730591,0.42563900351524353,0.3223010003566742,0.4230499863624573,590007,0.0,0.0
2021-10-02 00:00:00+00:00,0.42308199405670166,0.5416839718818665,0.4008690118789673,0.47565001249313354,708085,0.0,0.0
2021-10-03 00:00:00+00:00,0.47558000683784485,0.5048739910125732,0.421750009059906,0.445376992225647,337611,0.0,0.0
2021-10-04 00:00:00+00:00,0.44535401463508606,0.46606698632240295,0.4112530052661896,0.4444800019264221,433235,0.0,0.0
2021-10-05 00:00:00+00:00,0.44446301460266113,0.4455769956111908,0.36716800928115845,0.38756200671195984,779108,0.0,0.0
2021-10-06 00:00:00+00:00,0.3875479996204376,0.3977409899234772,0.3636220097541809,0.3784950077533722,480440,0.0,0.0
2021-10-07 00:00:00+00:00,0.3784570097923279,0.3805679976940155,0.35324299335479736,0.35597100853919983,413182,0.0,0.0
