TIMESTAMP,LCAT_OPEN_PRICE_USD,LCAT_HIGH_PRICE_USD,LCAT_LOW_PRICE_USD,LCAT_CLOSE_PRICE_USD,LCAT_VOLUME_USD,LCAT_DIVIDENDS_USD,LCAT_STOCK_SPLITS_USD
2025-04-18 00:00:00+00:00,0.04841899871826172,0.048475999385118484,0.04808000102639198,0.048232000321149826,260431,0.0,0.0
2025-04-19 00:00:00+00:00,0.048232000321149826,0.05472400039434433,0.047600001096725464,0.049924999475479126,272066,0.0,0.0
2025-04-20 00:00:00+00:00,0.049924999475479126,0.05393800139427185,0.0479310005903244,0.04938200116157532,312858,0.0,0.0
2025-04-21 00:00:00+00:00,0.04938200116157532,0.05495699867606163,0.04805900156497955,0.05114100128412247,282179,0.0,0.0
2025-04-22 00:00:00+00:00,0.05113999918103218,0.05519299954175949,0.04898599907755852,0.053252000361680984,340073,0.0,0.0
2025-04-23 00:00:00+00:00,0.053252000361680984,0.053254999220371246,0.04758499935269356,0.04848400130867958,176291,0.0,0.0
2025-04-24 00:00:00+00:00,0.048496998846530914,0.06492999941110611,0.04826299846172333,0.05222700163722038,393184,0.0,0.0
2025-04-25 00:00:00+00:00,0.05222700163722038,0.057753000408411026,0.05085400119423866,0.0523499995470047,355960,0.0,0.0
2025-04-26 00:00:00+00:00,0.052352000027894974,0.060277000069618225,0.050946999341249466,0.052241001278162,330827,0.0,0.0
2025-04-27 00:00:00+00:00,0.052241001278162,0.06155100092291832,0.05084500089287758,0.051575999706983566,292650,0.0,0.0
2025-04-28 00:00:00+00:00,0.051575999706983566,0.053015001118183136,0.04729599878191948,0.04772400110960007,211080,0.0,0.0
2025-04-29 00:00:00+00:00,0.047605000436306,0.0481720007956028,0.03850499913096428,0.039264000952243805,197191,0.0,0.0
2025-04-30 00:00:00+00:00,0.039264000952243805,0.042344000190496445,0.03682800009846687,0.04144899919629097,193694,0.0,0.0
2025-05-01 00:00:00+00:00,0.04143400117754936,0.05809900164604187,0.041168998926877975,0.050342999398708344,282117,0.0,0.0
2025-05-02 00:00:00+00:00,0.05034700036048889,0.05920000001788139,0.04972200095653534,0.0536470003426075,305614,0.0,0.0
2025-05-03 00:00:00+00:00,0.05364299938082695,0.059324000030756,0.049222998321056366,0.049828000366687775,286477,0.0,0.0
2025-05-04 00:00:00+00:00,0.049828000366687775,0.059174999594688416,0.04818899929523468,0.05206599831581116,291872,0.0,0.0
2025-05-05 00:00:00+00:00,0.05208300054073334,0.059351999312639236,0.04713299870491028,0.04812299832701683,346042,0.0,0.0
2025-05-06 00:00:00+00:00,0.04812299832701683,0.057659998536109924,0.04768199846148491,0.053954001516103745,383340,0.0,0.0
2025-05-07 00:00:00+00:00,0.053957998752593994,0.05773499980568886,0.052090998739004135,0.05576999858021736,349305,0.0,0.0
2025-05-08 00:00:00+00:00,0.055768001824617386,0.06440000236034393,0.04725399985909462,0.04786499962210655,231328,0.0,0.0
2025-05-09 00:00:00+00:00,0.04768700152635574,0.061395999044179916,0.0472709983587265,0.048928000032901764,182847,0.0,0.0
2025-05-10 00:00:00+00:00,0.048928000032901764,0.05176100134849548,0.042479999363422394,0.043234001845121384,198275,0.0,0.0
2025-05-11 00:00:00+00:00,0.043234001845121384,0.0543770007789135,0.041731998324394226,0.044606998562812805,298145,0.0,0.0
2025-05-12 00:00:00+00:00,0.04462900012731552,0.05081399902701378,0.04186499863862991,0.043726999312639236,218086,0.0,0.0
2025-05-13 00:00:00+00:00,0.043726999312639236,0.04869300127029419,0.038141001015901566,0.039751000702381134,110936,0.0,0.0
2025-05-14 00:00:00+00:00,0.039751000702381134,0.044899001717567444,0.03925799950957298,0.04037399962544441,157721,0.0,0.0
2025-05-15 00:00:00+00:00,0.04037399962544441,0.048082999885082245,0.03738899901509285,0.03790999948978424,251318,0.0,0.0
2025-05-16 00:00:00+00:00,0.03791100159287453,0.04130300134420395,0.03549100086092949,0.03710100054740906,193688,0.0,0.0
2025-05-17 00:00:00+00:00,0.03712499886751175,0.0460130013525486,0.034306999295949936,0.03561500087380409,214724,0.0,0.0
2025-05-18 00:00:00+00:00,0.03562299907207489,0.04286399856209755,0.034641001373529434,0.0351639986038208,223431,0.0,0.0
2025-05-19 00:00:00+00:00,0.0351639986038208,0.04377700015902519,0.03504300117492676,0.037613000720739365,263684,0.0,0.0
2025-05-20 00:00:00+00:00,0.037613000720739365,0.04231699928641319,0.03651700168848038,0.03792700171470642,209113,0.0,0.0
2025-05-21 00:00:00+00:00,0.03777499869465828,0.04314799979329109,0.03623799979686737,0.03679699823260307,271546,0.0,0.0
2025-05-22 00:00:00+00:00,0.036765001714229584,0.038437001407146454,0.03633499890565872,0.03640099987387657,178536,0.0,0.0
2025-05-23 00:00:00+00:00,0.03640099987387657,0.03886500000953674,0.02906000055372715,0.029248999431729317,155508,0.0,0.0
2025-05-24 00:00:00+00:00,0.029248999431729317,0.03573400154709816,0.029162000864744186,0.032715000212192535,157515,0.0,0.0
2025-05-25 00:00:00+00:00,0.032715000212192535,0.03568800166249275,0.02881300076842308,0.029032999649643898,142998,0.0,0.0
2025-05-26 00:00:00+00:00,0.029032999649643898,0.030208999291062355,0.026996999979019165,0.026996999979019165,148395,0.0,0.0
2025-05-27 00:00:00+00:00,0.026996999979019165,0.02742299996316433,0.016302000731229782,0.02043299935758114,175023,0.0,0.0
2025-05-28 00:00:00+00:00,0.02043299935758114,0.025696000084280968,0.01979999989271164,0.02546199969947338,152508,0.0,0.0
2025-05-29 00:00:00+00:00,0.025533000007271767,0.02570600062608719,0.01976799964904785,0.02152400091290474,153993,0.0,0.0
2025-05-30 00:00:00+00:00,0.02152400091290474,0.02179799973964691,0.020388999953866005,0.020997000858187675,151629,0.0,0.0
2025-05-31 00:00:00+00:00,0.020997000858187675,0.022200999781489372,0.0197369996458292,0.020847000181674957,157114,0.0,0.0
2025-06-01 00:00:00+00:00,0.020846454426646233,0.021188832819461823,0.020151549950242043,0.020840207114815712,146276,0.0,0.0
