TIMESTAMP,XHV_OPEN_PRICE_USD,XHV_HIGH_PRICE_USD,XHV_LOW_PRICE_USD,XHV_CLOSE_PRICE_USD,XHV_VOLUME_USD,XHV_DIVIDENDS_USD,XHV_STOCK_SPLITS_USD
2018-04-23 00:00:00+00:00,4.275050163269043,4.275050163269043,4.042500019073486,4.042500019073486,661615,0.0,0.0
2018-04-24 00:00:00+00:00,4.046209812164307,7.2858099937438965,3.879689931869507,6.465710163116455,1528290,0.0,0.0
2018-04-25 00:00:00+00:00,6.588069915771484,6.5937700271606445,4.168889999389648,5.070390224456787,864603,0.0,0.0
2018-04-26 00:00:00+00:00,4.986030101776123,5.478529930114746,4.326499938964844,4.81289005279541,411351,0.0,0.0
2018-04-27 00:00:00+00:00,4.9712700843811035,5.357019901275635,3.883009910583496,4.348130226135254,344010,0.0,0.0
2018-04-28 00:00:00+00:00,4.405980110168457,4.405980110168457,3.365760087966919,3.715980052947998,270618,0.0,0.0
2018-04-29 00:00:00+00:00,3.7149300575256348,3.8828001022338867,3.3678300380706787,3.405359983444214,127216,0.0,0.0
2018-04-30 00:00:00+00:00,3.405750036239624,3.541379928588867,2.628000020980835,2.930769920349121,250665,0.0,0.0
2018-05-01 00:00:00+00:00,2.933490037918091,2.9611799716949463,2.3851099014282227,2.5424599647521973,126600,0.0,0.0
2018-05-02 00:00:00+00:00,2.5387799739837646,3.4314498901367188,2.290210008621216,3.0631299018859863,147647,0.0,0.0
2018-05-03 00:00:00+00:00,3.1950199604034424,3.19815993309021,2.7816600799560547,2.9438700675964355,75665,0.0,0.0
2018-05-04 00:00:00+00:00,2.9400899410247803,3.6234700679779053,2.536360025405884,3.2000999450683594,129270,0.0,0.0
2018-05-05 00:00:00+00:00,3.198509931564331,3.5583600997924805,2.943470001220703,2.999340057373047,88678,0.0,0.0
2018-05-06 00:00:00+00:00,3.000969886779785,3.119770050048828,2.7324399948120117,2.8822999000549316,71543,0.0,0.0
2018-05-07 00:00:00+00:00,2.8841500282287598,3.314840078353882,2.6947100162506104,3.231920003890991,136515,0.0,0.0
2018-05-08 00:00:00+00:00,3.2377700805664062,3.6921300888061523,2.931459903717041,3.6921300888061523,132501,0.0,0.0
2018-05-09 00:00:00+00:00,4.118229866027832,4.17117977142334,3.197269916534424,3.8465700149536133,190813,0.0,0.0
2018-05-10 00:00:00+00:00,3.8471200466156006,4.194729804992676,3.837470054626465,3.8939900398254395,155592,0.0,0.0
2018-05-11 00:00:00+00:00,3.8977699279785156,3.8977699279785156,3.1196000576019287,3.1411099433898926,131367,0.0,0.0
2018-05-12 00:00:00+00:00,3.1319799423217773,3.977060079574585,3.1319799423217773,3.3600099086761475,154987,0.0,0.0
2018-05-13 00:00:00+00:00,3.3590400218963623,3.546190023422241,3.27266001701355,3.4110701084136963,55680,0.0,0.0
2018-05-14 00:00:00+00:00,3.409709930419922,3.4679999351501465,3.2430899143218994,3.305419921875,97452,0.0,0.0
2018-05-15 00:00:00+00:00,3.2146899700164795,3.5228500366210938,2.8392300605773926,3.1263599395751953,107013,0.0,0.0
2018-05-16 00:00:00+00:00,3.122849941253662,3.152100086212158,2.658950090408325,2.7825698852539062,55639,0.0,0.0
2018-05-17 00:00:00+00:00,2.769279956817627,2.9611198902130127,2.614300012588501,2.6201701164245605,88803,0.0,0.0
2018-05-18 00:00:00+00:00,2.6227200031280518,2.975939989089966,2.580509901046753,2.719980001449585,82155,0.0,0.0
2018-05-19 00:00:00+00:00,2.720860004425049,3.044219970703125,2.6510400772094727,2.8140599727630615,98138,0.0,0.0
2018-05-20 00:00:00+00:00,2.8173298835754395,2.923379898071289,2.7181599140167236,2.7773799896240234,60892,0.0,0.0
2018-05-21 00:00:00+00:00,2.7806499004364014,2.8483901023864746,2.203130006790161,2.6531200408935547,135131,0.0,0.0
2018-05-22 00:00:00+00:00,2.6569299697875977,2.664330005645752,2.2611000537872314,2.2611000537872314,52301,0.0,0.0
2018-05-23 00:00:00+00:00,2.2600901126861572,2.3527400493621826,1.9497100114822388,1.9664499759674072,52513,0.0,0.0
2018-05-24 00:00:00+00:00,1.9613800048828125,2.116379976272583,1.9155299663543701,2.0704100131988525,54153,0.0,0.0
2018-05-25 00:00:00+00:00,2.074049949645996,2.0957698822021484,2.010200023651123,2.056269884109497,39846,0.0,0.0
2018-05-26 00:00:00+00:00,2.05403995513916,2.135960102081299,1.999940037727356,2.0138800144195557,34182,0.0,0.0
2018-05-27 00:00:00+00:00,2.0150599479675293,2.01665997505188,1.839359998703003,1.8431999683380127,36936,0.0,0.0
2018-05-28 00:00:00+00:00,1.8433500528335571,1.8520100116729736,1.4177900552749634,1.5871299505233765,51508,0.0,0.0
2018-05-29 00:00:00+00:00,1.60493004322052,1.7973599433898926,1.4413700103759766,1.5850800275802612,45169,0.0,0.0
2018-05-30 00:00:00+00:00,1.5795199871063232,1.7381500005722046,1.5180799961090088,1.5685700178146362,30734,0.0,0.0
2018-05-31 00:00:00+00:00,1.56836998462677,2.303770065307617,1.5605599880218506,2.131010055541992,292402,0.0,0.0
2018-06-01 00:00:00+00:00,2.1114799976348877,2.321549892425537,2.091870069503784,2.1591598987579346,145881,0.0,0.0
2018-06-02 00:00:00+00:00,2.178420066833496,2.3543500900268555,2.092550039291382,2.269239902496338,85841,0.0,0.0
2018-06-03 00:00:00+00:00,2.2760701179504395,2.4262900352478027,2.1367900371551514,2.1436400413513184,68989,0.0,0.0
2018-06-04 00:00:00+00:00,2.144659996032715,2.159719944000244,1.7427599430084229,1.7701200246810913,72787,0.0,0.0
2018-06-05 00:00:00+00:00,1.7710800170898438,2.0638298988342285,1.7373000383377075,1.9832500219345093,72792,0.0,0.0
2018-06-06 00:00:00+00:00,1.990280032157898,2.0441300868988037,1.8022700548171997,1.8923200368881226,36213,0.0,0.0
2018-06-07 00:00:00+00:00,1.893970012664795,2.2256600856781006,1.893970012664795,2.055419921875,107285,0.0,0.0
2018-06-08 00:00:00+00:00,2.0572900772094727,2.069089889526367,1.9207700490951538,1.9372400045394897,41022,0.0,0.0
2018-06-09 00:00:00+00:00,1.93641996383667,1.9770699739456177,1.7746000289916992,1.792389988899231,29241,0.0,0.0
2018-06-10 00:00:00+00:00,1.7529699802398682,1.7625399827957153,1.5035200119018555,1.5307400226593018,43265,0.0,0.0
2018-06-11 00:00:00+00:00,1.5524799823760986,1.6437599658966064,1.4816800355911255,1.635390043258667,50782,0.0,0.0
2018-06-12 00:00:00+00:00,1.64792001247406,1.6908299922943115,1.3660000562667847,1.3747400045394897,35015,0.0,0.0
2018-06-13 00:00:00+00:00,1.3786900043487549,1.4460899829864502,1.1554900407791138,1.3124300241470337,41015,0.0,0.0
2018-06-14 00:00:00+00:00,1.1985499858856201,1.6040600538253784,1.1413600444793701,1.546370029449463,74028,0.0,0.0
2018-06-15 00:00:00+00:00,1.462980031967163,1.4655400514602661,1.2835400104522705,1.2989200353622437,16258,0.0,0.0
2018-06-16 00:00:00+00:00,1.294260025024414,1.3538000583648682,1.1610599756240845,1.19760000705719,21258,0.0,0.0
2018-06-17 00:00:00+00:00,1.2006100416183472,1.306480050086975,1.1927800178527832,1.2033699750900269,25044,0.0,0.0
2018-06-18 00:00:00+00:00,1.200410008430481,1.2245399951934814,1.1059999465942383,1.2171499729156494,32067,0.0,0.0
2018-06-19 00:00:00+00:00,1.153480052947998,1.197350025177002,0.8414779901504517,1.043619990348816,48338,0.0,0.0
2018-06-20 00:00:00+00:00,1.0442899465560913,1.2368500232696533,0.8513389825820923,1.0881400108337402,53743,0.0,0.0
