TIMESTAMP,BFICGOLD_OPEN_PRICE_USD,BFICGOLD_HIGH_PRICE_USD,BFICGOLD_LOW_PRICE_USD,BFICGOLD_CLOSE_PRICE_USD,BFICGOLD_VOLUME_USD,BFICGOLD_DIVIDENDS_USD,BFICGOLD_STOCK_SPLITS_USD
2024-03-06 00:00:00+00:00,2.502584934234619,2.710434913635254,2.3931961059570312,2.4902780055999756,1115353,0.0,0.0
2024-03-07 00:00:00+00:00,2.4902780055999756,2.7776811122894287,1.7543410062789917,2.6657299995422363,859913,0.0,0.0
2024-03-08 00:00:00+00:00,2.6657299995422363,2.9641740322113037,2.5467429161071777,2.762808084487915,669051,0.0,0.0
2024-03-09 00:00:00+00:00,2.757723093032837,2.9568569660186768,2.5956389904022217,2.811026096343994,577552,0.0,0.0
2024-03-10 00:00:00+00:00,2.8055191040039062,2.852576971054077,2.4125399589538574,2.6034700870513916,541921,0.0,0.0
2024-03-11 00:00:00+00:00,2.6039979457855225,2.716249942779541,2.277661085128784,2.6947689056396484,683757,0.0,0.0
2024-03-12 00:00:00+00:00,2.6947689056396484,2.7084429264068604,2.497796058654785,2.541214942932129,83449,0.0,0.0
2024-03-13 00:00:00+00:00,2.541214942932129,2.6531009674072266,2.2096951007843018,2.622070074081421,209531,0.0,0.0
2024-03-14 00:00:00+00:00,2.6220669746398926,2.6543729305267334,2.3743679523468018,2.58370304107666,1012967,0.0,0.0
2024-03-15 00:00:00+00:00,2.58370304107666,2.6683950424194336,2.3998029232025146,2.5175158977508545,1015345,0.0,0.0
2024-03-16 00:00:00+00:00,2.5175158977508545,2.755855083465576,2.493436098098755,2.510140895843506,1856894,0.0,0.0
2024-03-17 00:00:00+00:00,2.510140895843506,2.7605929374694824,2.374372959136963,2.6519761085510254,2268840,0.0,0.0
2024-03-18 00:00:00+00:00,2.6705069541931152,2.7334330081939697,2.369278907775879,2.47770094871521,13161,0.0,0.0
2024-03-19 00:00:00+00:00,2.3951780796051025,2.747689962387085,2.337061882019043,2.656904935836792,392573,0.0,0.0
2024-03-20 00:00:00+00:00,2.6569058895111084,2.696997880935669,2.296647071838379,2.6947100162506104,11245,0.0,0.0
2024-03-21 00:00:00+00:00,2.6947100162506104,2.6982860565185547,2.307271957397461,2.6963460445404053,7477,0.0,0.0
2024-03-22 00:00:00+00:00,2.6963469982147217,2.6978940963745117,2.263370990753174,2.263669013977051,112624,0.0,0.0
2024-03-23 00:00:00+00:00,2.263669013977051,2.419584035873413,2.223762035369873,2.3258509635925293,10117,0.0,0.0
2024-03-24 00:00:00+00:00,2.3258719444274902,2.487993001937866,2.0680620670318604,2.4879860877990723,556901,0.0,0.0
2024-03-25 00:00:00+00:00,2.276810884475708,2.489603042602539,2.158323049545288,2.4464330673217773,380617,0.0,0.0
2024-03-26 00:00:00+00:00,2.446432113647461,2.4977829456329346,2.1086061000823975,2.408184051513672,481784,0.0,0.0
2024-03-27 00:00:00+00:00,2.408184051513672,2.5187270641326904,2.358582019805908,2.4116649627685547,277751,0.0,0.0
2024-03-28 00:00:00+00:00,2.4116649627685547,2.413003921508789,2.29388689994812,2.374001979827881,66371,0.0,0.0
2024-03-29 00:00:00+00:00,2.374001979827881,2.4312150478363037,2.32486891746521,2.4081430435180664,1566004,0.0,0.0
2024-03-30 00:00:00+00:00,2.4081430435180664,2.455595016479492,2.243391990661621,2.358814001083374,18386,0.0,0.0
2024-03-31 00:00:00+00:00,2.358814001083374,2.4481430053710938,2.2786738872528076,2.3132779598236084,13964,0.0,0.0
2024-04-01 00:00:00+00:00,2.3132779598236084,2.536655902862549,2.2338430881500244,2.46240496635437,66741,0.0,0.0
2024-04-02 00:00:00+00:00,2.46240496635437,2.4758269786834717,2.203442096710205,2.3482179641723633,69745,0.0,0.0
2024-04-03 00:00:00+00:00,2.3482179641723633,2.401158094406128,2.171081066131592,2.213728904724121,82370,0.0,0.0
2024-04-04 00:00:00+00:00,2.213728904724121,2.5139989852905273,2.1833150386810303,2.2469089031219482,842638,0.0,0.0
