,nMSE,nRMSE,nMAE,nMAPE,MSE,RMSE,MAE,MAPE,R2
0,0.0055608327797633,0.0745709915433831,0.0577968750118365,0.3453852024504582,47143.55337801456,217.12566264266084,168.28506967563092,0.2418974713357491,0.9691752926964908
1,0.0031027716126992,0.055702527884282,0.0462108463379406,0.5199358259751883,26304.63288225876,162.18703056119733,134.5504490679078,0.2895306686814155,0.9677292955129136
2,0.0034537052720023,0.0587682335280067,0.0511845354757651,0.8189081989470303,29279.780468365505,171.11335561073398,149.03217310242812,0.2279064699969796,0.9727692711749282
3,0.0094694416119813,0.0973110559596459,0.0814371390684804,0.4603026583803249,80279.90696644617,283.33709070018733,237.11758151466347,0.4453477283292211,0.9567813891945778
4,0.0010063276217572,0.0317226673178218,0.026309962651119,0.134411749278023,8531.430659824162,92.36574397374906,76.6057673765483,0.1317259459368171,0.9901912772480336
5,0.0062425845202697,0.0790100279728452,0.0670354054341516,0.2771543139298469,52923.30238579387,230.05065178302337,195.18456942267687,1.003880601300391,0.936404243007445
6,0.002256707985312,0.047504820653404,0.038849054211949,0.957416465578478,24335.28567971776,155.99771049511514,127.57365488667158,0.2983165600278534,0.9743333170512544
7,0.0033146380050243,0.0575728929707752,0.0481609665473782,0.2872094758103895,39816.36757804168,199.54039084366272,166.91983379005836,0.3973310961228024,0.9613908623080546
8,0.0039175816801896,0.0625905877923326,0.0562449041628801,0.1709924543278004,150989.6643734059,388.5738853466685,349.1787145184365,2.168936804908604,0.8517463616295314
9,0.0024432464953233,0.0494292069056686,0.0398237886237158,0.0985832509100763,94166.50287226636,306.86561044252966,247.23340997592825,1.3067124498065807,0.8825000000930013
10,0.0007350509157554,0.027111822435156,0.0212955427865372,0.0499747009130984,28329.999435629044,168.31517886283768,132.20664631670675,0.4511379342169237,0.8544673464008016
11,0.0016736576114248,0.0409103606855873,0.0353540733867328,0.093864562085463,64505.353898043984,253.9790422417645,219.48458237538983,0.8943617904022427,0.9225544586810576
Mean,0.003598045509291867,0.05685043297074236,0.04747525780820719,0.3511782382155147,53883.81504815064,219.1209461253442,183.61437100192055,0.6547571267554649,0.9366702595831741
