,nMSE,nRMSE,nMAE,nMAPE,MSE,RMSE,MAE,MAPE,R2
0,0.0098797987044065,0.0993971765414218,0.0952140091863982,0.0488985509740198,2918951.351463009,1708.4938839407675,1636.5912708333335,0.0462413353198087,0.4683607339361029
1,0.0020945147063708,0.045765868355914,0.0401186009237744,0.0220377769608953,618818.914621374,786.6504399168502,689.582091733871,0.0207629423528696,0.9353120559849422
2,0.0027309336753825,0.0522583359415757,0.0469910598838589,0.0179655389516476,806847.0537237269,898.2466552811243,807.7096068548393,0.0172299726976461,0.9215727392583466
3,0.003788946932545,0.0615544225262904,0.0461757031813268,0.0190070651779158,1119429.0777546775,1058.030754635553,793.6925416666666,0.0181712939249573,0.8825969522165364
4,0.0062435410708034,0.0790160810898858,0.0750363991889843,0.023320992658212,1844636.8887039784,1358.1741010282808,1289.7691481854845,0.0225332370856244,0.9253747238718344
5,0.0075206783623427,0.0867218447817087,0.0759637700881431,0.0267416998439824,3377956.161651535,1837.9216962785808,1609.9228958333335,0.0259153286775368,0.7382548991825485
6,0.0042393383227417,0.0651102013723024,0.0540646425373981,0.0432727390028229,6338947.177397932,2517.7265890874514,2090.6094052419357,0.0416171590162689,0.1079135947552601
7,0.0052980206481139,0.0727875033787668,0.0710808997974352,0.0706134813055152,7921971.793250602,2814.5997572036067,2748.607580645161,0.0672787164567195,0.3206860096136034
8,0.0015735361209418,0.0396678222359357,0.0358392174202581,0.0505781522458382,4845920.57730677,2201.345174502801,1988.878822544643,0.0482218354871569,0.2238066600127823
9,0.0005266411406001,0.022948663154967,0.0204803250702649,0.0311425325512224,1850322.7574700792,1360.2656937047552,1213.956678427419,0.029677977217099,0.7789325375813825
10,0.0002068158736531,0.0143810943134766,0.0109517028355339,0.0172424723851947,786326.104788357,886.7503057729143,675.2906458333329,0.0164372543632738,0.8742474955929583
11,0.0006949999502523,0.02636285170941,0.0218717077565233,0.0462688889782136,2642436.005138942,1625.5571368423018,1348.6292641129032,0.0433957883388546,0.7675114871550075
Mean,0.0037331471256794838,0.055497655450137906,0.04948233648915826,0.034757490919623324,2922713.655272582,1587.8135156829157,1407.7699959927434,0.0331235700781513,0.662047490763442
