TIMESTAMP,RENA_OPEN_PRICE_USD,RENA_HIGH_PRICE_USD,RENA_LOW_PRICE_USD,RENA_CLOSE_PRICE_USD,RENA_VOLUME_USD,RENA_DIVIDENDS_USD,RENA_STOCK_SPLITS_USD
2021-10-09 00:00:00+00:00,2.1892430782318115,2.713015079498291,2.0550360679626465,2.1939210891723633,17279231,0.0,0.0
2021-10-10 00:00:00+00:00,2.1945059299468994,2.835858106613159,2.1207408905029297,2.3702380657196045,10802470,0.0,0.0
2021-10-11 00:00:00+00:00,2.367027997970581,2.628458023071289,2.1499969959259033,2.3085079193115234,8015071,0.0,0.0
2021-10-12 00:00:00+00:00,2.306065082550049,3.0539379119873047,2.139988899230957,2.3700520992279053,6656033,0.0,0.0
2021-10-13 00:00:00+00:00,2.3733630180358887,2.536595106124878,2.058129072189331,2.171505928039551,6903988,0.0,0.0
2021-10-14 00:00:00+00:00,2.17273211479187,2.6513729095458984,2.036412000656128,2.1188089847564697,5272376,0.0,0.0
2021-10-15 00:00:00+00:00,2.1190690994262695,2.3269810676574707,1.917484998703003,2.001741886138916,3890431,0.0,0.0
2021-10-16 00:00:00+00:00,2.0008249282836914,2.0629470348358154,1.7530959844589233,1.8592280149459839,3148578,0.0,0.0
2021-10-17 00:00:00+00:00,1.8571189641952515,1.9880210161209106,1.5751659870147705,1.6844849586486816,2648518,0.0,0.0
2021-10-18 00:00:00+00:00,1.6843119859695435,1.7608269453048706,1.334360957145691,1.5639150142669678,3078717,0.0,0.0
2021-10-19 00:00:00+00:00,1.564663052558899,1.6020519733428955,1.17159903049469,1.265712022781372,2767639,0.0,0.0
2021-10-20 00:00:00+00:00,1.2662370204925537,2.326569080352783,1.2344460487365723,1.7695629596710205,5426968,0.0,0.0
2021-10-21 00:00:00+00:00,1.7711349725723267,2.148484945297241,1.534767985343933,1.7323930263519287,5076286,0.0,0.0
2021-10-22 00:00:00+00:00,1.7302629947662354,1.8910930156707764,1.6225249767303467,1.8303990364074707,1756594,0.0,0.0
2021-10-23 00:00:00+00:00,1.8299649953842163,2.2645719051361084,1.7314280271530151,2.1850619316101074,2176030,0.0,0.0
2021-10-24 00:00:00+00:00,2.1841681003570557,2.7027719020843506,1.775501012802124,1.881311058998108,6768153,0.0,0.0
2021-10-25 00:00:00+00:00,1.8814640045166016,2.2976620197296143,1.8435829877853394,1.8833190202713013,6879423,0.0,0.0
2021-10-26 00:00:00+00:00,1.8832030296325684,2.286461114883423,1.8442480564117432,1.9635930061340332,4496813,0.0,0.0
2021-10-27 00:00:00+00:00,1.9629169702529907,2.340703010559082,1.9581600427627563,2.054940938949585,5128663,0.0,0.0
2021-10-28 00:00:00+00:00,2.0547120571136475,2.091981887817383,1.7580510377883911,1.7585870027542114,4856383,0.0,0.0
2021-10-29 00:00:00+00:00,1.7583919763565063,1.9484989643096924,1.6598949432373047,1.8641170263290405,4809004,0.0,0.0
2021-10-30 00:00:00+00:00,1.8638479709625244,2.2903199195861816,1.711061954498291,2.248584032058716,4947388,0.0,0.0
2021-10-31 00:00:00+00:00,2.2487308979034424,2.9699020385742188,1.9156910181045532,2.7848598957061768,6111533,0.0,0.0
2021-11-01 00:00:00+00:00,2.7853329181671143,3.6627309322357178,2.3484010696411133,3.3822309970855713,11322373,0.0,0.0
2021-11-02 00:00:00+00:00,3.382780075073242,3.861538887023926,2.9348480701446533,3.242846965789795,11610606,0.0,0.0
2021-11-03 00:00:00+00:00,3.2465929985046387,3.3038721084594727,2.6370179653167725,2.8289639949798584,5483989,0.0,0.0
2021-11-04 00:00:00+00:00,2.8321011066436768,2.929457902908325,2.244565963745117,2.532773971557617,4260365,0.0,0.0
2021-11-05 00:00:00+00:00,2.528326988220215,3.0826799869537354,2.364600896835327,2.772810935974121,3556460,0.0,0.0
2021-11-06 00:00:00+00:00,2.774704933166504,3.2300219535827637,2.3891890048980713,2.7359869480133057,4114299,0.0,0.0
2021-11-07 00:00:00+00:00,2.736121892929077,2.873584032058716,2.488095998764038,2.5339410305023193,3859502,0.0,0.0
2021-11-08 00:00:00+00:00,2.5351879596710205,2.5882649421691895,2.065458059310913,2.4060580730438232,3468886,0.0,0.0
2021-11-09 00:00:00+00:00,2.4062530994415283,3.1295371055603027,2.2449750900268555,2.8690528869628906,5459267,0.0,0.0
2021-11-10 00:00:00+00:00,2.8644909858703613,3.738323926925659,2.709459066390991,3.0792009830474854,7027919,0.0,0.0
2021-11-11 00:00:00+00:00,3.082073926925659,3.4512009620666504,2.8547871112823486,3.096057891845703,6024751,0.0,0.0
2021-11-12 00:00:00+00:00,3.0962820053100586,3.1541199684143066,2.678528070449829,2.8237369060516357,3208646,0.0,0.0
2021-11-13 00:00:00+00:00,2.8268649578094482,3.773128032684326,2.8244030475616455,3.4544739723205566,4599426,0.0,0.0
2021-11-14 00:00:00+00:00,3.454525947570801,4.466486930847168,3.3717761039733887,3.950640916824341,5450467,0.0,0.0
2021-11-15 00:00:00+00:00,3.950326919555664,4.255770206451416,3.669100046157837,3.885812997817993,4474762,0.0,0.0
2021-11-16 00:00:00+00:00,3.882807970046997,3.882807970046997,3.206387996673584,3.7445809841156006,3385758,0.0,0.0
2021-11-17 00:00:00+00:00,3.744554042816162,3.938983917236328,2.743403911590576,2.964258909225464,5859137,0.0,0.0
2021-11-18 00:00:00+00:00,2.9624059200286865,2.9624059200286865,2.481908082962036,2.6155359745025635,4756650,0.0,0.0
2021-11-19 00:00:00+00:00,2.6192169189453125,3.143678903579712,2.4841339588165283,3.0506179332733154,4526969,0.0,0.0
2021-11-20 00:00:00+00:00,3.0508949756622314,3.1532421112060547,2.8012309074401855,2.9119091033935547,4016769,0.0,0.0
2021-11-21 00:00:00+00:00,2.912368059158325,3.194359064102173,2.711184024810791,3.002052068710327,3974540,0.0,0.0
2021-11-22 00:00:00+00:00,3.0005459785461426,4.467868804931641,2.9509708881378174,4.082249164581299,12658504,0.0,0.0
2021-11-23 00:00:00+00:00,4.0826239585876465,5.002618789672852,3.9380030632019043,4.461015224456787,16278810,0.0,0.0
2021-11-24 00:00:00+00:00,4.459752082824707,5.672457218170166,3.941883087158203,4.071749210357666,9591472,0.0,0.0
2021-11-25 00:00:00+00:00,5.462975978851318,6.682713985443115,5.038835048675537,5.502624034881592,9366669,0.0,0.0
