TIMESTAMP,MUBARAKAH_OPEN_PRICE_USD,MUBARAKAH_HIGH_PRICE_USD,MUBARAKAH_LOW_PRICE_USD,MUBARAKAH_CLOSE_PRICE_USD,MUBARAKAH_VOLUME_USD,MUBARAKAH_DIVIDENDS_USD,MUBARAKAH_STOCK_SPLITS_USD
2025-04-24 00:00:00+00:00,0.001184999942779541,0.0012829999905079603,0.0010900000343099236,0.0011530000483617187,3830405,0.0,0.0
2025-04-25 00:00:00+00:00,0.0011530000483617187,0.0011970000341534615,0.0010789999505504966,0.001095999963581562,4659935,0.0,0.0
2025-04-26 00:00:00+00:00,0.001095999963581562,0.0011530000483617187,0.0009219999774359167,0.0009410000056959689,4544807,0.0,0.0
2025-04-27 00:00:00+00:00,0.0009410000056959689,0.0010300000431016088,0.0009059999720193446,0.0009159999899566174,3608209,0.0,0.0
2025-04-28 00:00:00+00:00,0.0009159999899566174,0.0009879999561235309,0.0008999999845400453,0.0009510000236332417,1643586,0.0,0.0
2025-04-29 00:00:00+00:00,0.0009510000236332417,0.0010470000561326742,0.0009169999975711107,0.0009210000280290842,1659501,0.0,0.0
2025-04-30 00:00:00+00:00,0.0009210000280290842,0.000990999978967011,0.0008190000080503523,0.0008479999960400164,1301656,0.0,0.0
2025-05-01 00:00:00+00:00,0.0008479999960400164,0.0009430000209249556,0.0007820000173524022,0.000818000000435859,1212999,0.0,0.0
2025-05-02 00:00:00+00:00,0.000818000000435859,0.0008950000046752393,0.000783999974373728,0.0008789999992586672,1164850,0.0,0.0
2025-05-03 00:00:00+00:00,0.0008789999992586672,0.0009449999779462814,0.0008229999803006649,0.0008549999911338091,1224247,0.0,0.0
2025-05-04 00:00:00+00:00,0.0008549999911338091,0.0011180000146850944,0.0007970000151544809,0.0008110000053420663,1472407,0.0,0.0
2025-05-05 00:00:00+00:00,0.0008110000053420663,0.0008249999955296516,0.0007430000114254653,0.0007800000021234155,1070312,0.0,0.0
2025-05-06 00:00:00+00:00,0.0007800000021234155,0.0008040000102482736,0.0006980000180192292,0.000707999977748841,1124711,0.0,0.0
2025-05-07 00:00:00+00:00,0.000707999977748841,0.0009790000040084124,0.0007040000054985285,0.0007379999733529985,1670504,0.0,0.0
2025-05-08 00:00:00+00:00,0.0007379999733529985,0.0008520000264979899,0.000737000023946166,0.0007789999945089221,1251218,0.0,0.0
2025-05-09 00:00:00+00:00,0.0007779999868944287,0.001323999953456223,0.0007779999868944287,0.001307999948039651,1963272,0.0,0.0
2025-05-10 00:00:00+00:00,0.0013180000241845846,0.0015429999912157655,0.0009130000253207982,0.0009679999784566462,2393995,0.0,0.0
2025-05-11 00:00:00+00:00,0.0009679999784566462,0.0011439999798312783,0.00092299998505041,0.0010110000148415565,1720544,0.0,0.0
2025-05-12 00:00:00+00:00,0.0010110000148415565,0.001382000045850873,0.0009980000322684646,0.0010860000038519502,2159512,0.0,0.0
2025-05-13 00:00:00+00:00,0.001088000019080937,0.0015480000292882323,0.0010789999505504966,0.0013340000296011567,1840715,0.0,0.0
2025-05-14 00:00:00+00:00,0.0013340000296011567,0.0013960000360384583,0.0011119999689981341,0.0011340000201016665,1490414,0.0,0.0
2025-05-15 00:00:00+00:00,0.0011340000201016665,0.0011650000233203173,0.0009529999806545675,0.0010179999517276883,1568854,0.0,0.0
2025-05-16 00:00:00+00:00,0.0010179999517276883,0.0010479999473318458,0.000881000014487654,0.0008839999791234732,1235486,0.0,0.0
2025-05-17 00:00:00+00:00,0.0008839999791234732,0.000893999997060746,0.0007750000222586095,0.0008229999803006649,1099086,0.0,0.0
2025-05-18 00:00:00+00:00,0.0008229999803006649,0.0009820000268518925,0.000818000000435859,0.0008750000270083547,1457279,0.0,0.0
2025-05-19 00:00:00+00:00,0.0008750000270083547,0.0009289999725297093,0.0008229999803006649,0.000881000014487654,1189684,0.0,0.0
2025-05-20 00:00:00+00:00,0.000881000014487654,0.0009539999882690609,0.0008619999862276018,0.000914999982342124,1270639,0.0,0.0
2025-05-21 00:00:00+00:00,0.000914999982342124,0.0009740000241436064,0.0008849999867379665,0.0009009999921545386,1269770,0.0,0.0
2025-05-22 00:00:00+00:00,0.0009009999921545386,0.000957000011112541,0.000846999988425523,0.0009210000280290842,1407188,0.0,0.0
2025-05-23 00:00:00+00:00,0.0009210000280290842,0.0011360000353306532,0.0008640000014565885,0.0010300000431016088,1432629,0.0,0.0
2025-05-24 00:00:00+00:00,0.0010300000431016088,0.0013899999903514981,0.0009769999887794256,0.0011370000429451466,2019150,0.0,0.0
2025-05-25 00:00:00+00:00,0.0011370000429451466,0.0011940000113099813,0.0010189999593421817,0.0010890000266954303,1388262,0.0,0.0
2025-05-26 00:00:00+00:00,0.001091000041924417,0.001740999985486269,0.00108299998100847,0.0013040000339969993,2200537,0.0,0.0
2025-05-27 00:00:00+00:00,0.0013040000339969993,0.0014049999881535769,0.0011070000473409891,0.0011990000493824482,1606021,0.0,0.0
2025-05-28 00:00:00+00:00,0.0011990000493824482,0.0014560000272467732,0.001120000029914081,0.0012009999481961131,862950,0.0,0.0
2025-05-29 00:00:00+00:00,0.0012009999481961131,0.0013879999751225114,0.0011480000102892518,0.001218999968841672,693029,0.0,0.0
2025-05-30 00:00:00+00:00,0.001218999968841672,0.0012799999676644802,0.0009699999936856329,0.0009699999936856329,716847,0.0,0.0
2025-05-31 00:00:00+00:00,0.0009699999936856329,0.001184999942779541,0.0008829999715089798,0.0010450000409036875,703067,0.0,0.0
2025-06-01 00:00:00+00:00,0.0010445957304909825,0.0010781738674268126,0.0009653150918893516,0.0010276073589920998,589381,0.0,0.0
