TIMESTAMP,LUFC_OPEN_PRICE_USD,LUFC_HIGH_PRICE_USD,LUFC_LOW_PRICE_USD,LUFC_CLOSE_PRICE_USD,LUFC_VOLUME_USD,LUFC_DIVIDENDS_USD,LUFC_STOCK_SPLITS_USD
2021-11-24 00:00:00+00:00,4.536800861358643,5.165487766265869,4.536800861358643,5.128989219665527,146519,0.0,0.0
2021-11-25 00:00:00+00:00,5.129726886749268,6.376070022583008,5.022648811340332,5.398675918579102,153059,0.0,0.0
2021-11-26 00:00:00+00:00,6.135982990264893,6.470305919647217,4.917946815490723,5.012922763824463,838726,0.0,0.0
2021-11-27 00:00:00+00:00,5.0189948081970215,5.419004917144775,4.5914740562438965,4.705986022949219,151951,0.0,0.0
2021-11-28 00:00:00+00:00,4.7275238037109375,4.753629207611084,4.313701152801514,4.678093910217285,7797,0.0,0.0
2021-11-29 00:00:00+00:00,4.6812357902526855,5.230303764343262,0.0,5.053865909576416,319408,0.0,0.0
2021-11-30 00:00:00+00:00,5.045375823974609,5.474845886230469,4.586197853088379,4.724122047424316,659327,0.0,0.0
2021-12-01 00:00:00+00:00,4.712757110595703,5.556100845336914,4.501307010650635,5.553420066833496,701839,0.0,0.0
2021-12-02 00:00:00+00:00,5.5705718994140625,7.524663925170898,4.797047138214111,5.415823936462402,1015326,0.0,0.0
2021-12-03 00:00:00+00:00,5.415134906768799,5.5637030601501465,4.462313175201416,4.98219108581543,275563,0.0,0.0
2021-12-04 00:00:00+00:00,4.981727123260498,5.836790084838867,3.136604070663452,4.662138938903809,565703,0.0,0.0
2021-12-05 00:00:00+00:00,4.660431861877441,4.90762186050415,4.069797039031982,4.148200035095215,364470,0.0,0.0
2021-12-06 00:00:00+00:00,4.145114898681641,4.226088047027588,3.6491050720214844,4.163218021392822,166238,0.0,0.0
2021-12-07 00:00:00+00:00,4.160311222076416,5.73650598526001,4.120607852935791,4.568136215209961,393108,0.0,0.0
2021-12-08 00:00:00+00:00,4.56940221786499,4.876680850982666,4.3834710121154785,4.756012916564941,433906,0.0,0.0
2021-12-09 00:00:00+00:00,4.747922897338867,4.932188034057617,4.116968154907227,4.189334869384766,179671,0.0,0.0
2021-12-10 00:00:00+00:00,4.19313383102417,4.828919887542725,4.0491042137146,4.135200023651123,364777,0.0,0.0
2021-12-11 00:00:00+00:00,4.126532077789307,4.627171993255615,4.000438213348389,4.3038859367370605,311917,0.0,0.0
2021-12-12 00:00:00+00:00,4.293879985809326,4.654825210571289,4.200825214385986,4.4057769775390625,427999,0.0,0.0
2021-12-13 00:00:00+00:00,4.409358024597168,4.548995018005371,3.887615919113159,4.116671085357666,401245,0.0,0.0
2021-12-14 00:00:00+00:00,4.12115478515625,4.559347152709961,3.9083011150360107,4.088944911956787,477118,0.0,0.0
2021-12-15 00:00:00+00:00,4.090412139892578,4.925736904144287,4.0224761962890625,4.925736904144287,427813,0.0,0.0
2021-12-16 00:00:00+00:00,4.9271769523620605,5.491490840911865,4.623517990112305,5.248744964599609,322063,0.0,0.0
2021-12-17 00:00:00+00:00,5.262010097503662,5.851436138153076,4.558297157287598,4.86397123336792,398624,0.0,0.0
2021-12-18 00:00:00+00:00,4.84800910949707,5.04453706741333,4.6667327880859375,4.795697212219238,202783,0.0,0.0
2021-12-19 00:00:00+00:00,4.796520233154297,5.006525039672852,4.544829845428467,4.616506099700928,147713,0.0,0.0
2021-12-20 00:00:00+00:00,4.6216230392456055,4.775487899780273,4.292696952819824,4.593540191650391,144390,0.0,0.0
2021-12-21 00:00:00+00:00,4.597724914550781,4.81268310546875,4.414155006408691,4.721084117889404,123640,0.0,0.0
2021-12-22 00:00:00+00:00,4.722228050231934,5.002819061279297,4.572546005249023,4.8643598556518555,232547,0.0,0.0
2021-12-23 00:00:00+00:00,4.866180896759033,8.791982650756836,4.740985870361328,6.396152973175049,584065,0.0,0.0
2021-12-24 00:00:00+00:00,6.391392230987549,8.769821166992188,6.175230026245117,6.645648956298828,510674,0.0,0.0
2021-12-25 00:00:00+00:00,6.653985977172852,7.11384391784668,6.280498027801514,6.418789863586426,616122,0.0,0.0
2021-12-26 00:00:00+00:00,6.398754119873047,7.3489837646484375,6.2857279777526855,6.760487079620361,651996,0.0,0.0
2021-12-27 00:00:00+00:00,6.762454032897949,7.039133071899414,6.195324897766113,6.34786319732666,439167,0.0,0.0
2021-12-28 00:00:00+00:00,6.359810829162598,6.389673233032227,5.70348596572876,5.744112014770508,930675,0.0,0.0
2021-12-29 00:00:00+00:00,5.73989200592041,6.224886894226074,5.528202056884766,5.754798889160156,761082,0.0,0.0
2021-12-30 00:00:00+00:00,5.743890762329102,61.9147834777832,5.15325403213501,5.473509788513184,1169859,0.0,0.0
2021-12-31 00:00:00+00:00,5.4666571617126465,6.207027912139893,5.133695125579834,5.478498935699463,233025,0.0,0.0
2022-01-01 00:00:00+00:00,5.478858947753906,6.109810829162598,5.298865795135498,5.704371929168701,31884,0.0,0.0
2022-01-02 00:00:00+00:00,5.70382022857666,6.019190788269043,5.492824077606201,5.640892028808594,60834,0.0,0.0
2022-01-03 00:00:00+00:00,5.640786170959473,5.763275146484375,5.276462078094482,5.414177894592285,63191,0.0,0.0
2022-01-04 00:00:00+00:00,5.41369104385376,5.6573638916015625,5.267012119293213,5.3443708419799805,89747,0.0,0.0
2022-01-05 00:00:00+00:00,5.344666957855225,5.756041049957275,4.701217174530029,4.924437999725342,69684,0.0,0.0
2022-01-06 00:00:00+00:00,4.924057960510254,5.372922897338867,4.820870876312256,5.116177082061768,416739,0.0,0.0
2022-01-07 00:00:00+00:00,5.115601062774658,5.1805877685546875,4.591179847717285,4.776700019836426,495870,0.0,0.0
2022-01-08 00:00:00+00:00,4.777095794677734,5.1044721603393555,4.441802978515625,4.704624176025391,458959,0.0,0.0
