TIMESTAMP,LC20170_OPEN_PRICE_USD,LC20170_HIGH_PRICE_USD,LC20170_LOW_PRICE_USD,LC20170_CLOSE_PRICE_USD,LC20170_VOLUME_USD,LC20170_DIVIDENDS_USD,LC20170_STOCK_SPLITS_USD
2022-05-19 00:00:00+00:00,0.011312000453472137,0.01284599956125021,0.011272000148892403,0.012760999612510204,29241,0.0,0.0
2022-05-20 00:00:00+00:00,0.012760999612510204,0.013016000390052795,0.012172999791800976,0.012637999840080738,9565,0.0,0.0
2022-05-21 00:00:00+00:00,0.012637999840080738,0.013218999840319157,0.012451999820768833,0.013123000040650368,4017,0.0,0.0
2022-05-22 00:00:00+00:00,0.013123000040650368,0.013527999632060528,0.01299699954688549,0.01332900021225214,3457,0.0,0.0
2022-05-23 00:00:00+00:00,0.01332900021225214,0.013642000034451485,0.012125000357627869,0.01215600036084652,8396,0.0,0.0
2022-05-24 00:00:00+00:00,0.01215600036084652,0.012683000415563583,0.012067999690771103,0.012632999569177628,9706,0.0,0.0
2022-05-25 00:00:00+00:00,0.012632999569177628,0.012833000160753727,0.012280000373721123,0.012528999708592892,4748,0.0,0.0
2022-05-26 00:00:00+00:00,0.012528999708592892,0.012559999711811543,0.01134399976581335,0.011706000193953514,3092,0.0,0.0
2022-05-27 00:00:00+00:00,0.011706000193953514,0.011830000206828117,0.011134999804198742,0.011556999757885933,2157,0.0,0.0
2022-05-28 00:00:00+00:00,0.011667000129818916,0.011711999773979187,0.011222000233829021,0.011455999687314034,3514,0.0,0.0
2022-05-29 00:00:00+00:00,0.011455999687314034,0.011455999687314034,0.011024000123143196,0.011282999999821186,3094,0.0,0.0
2022-05-30 00:00:00+00:00,0.011282999999821186,0.011934000067412853,0.011234000325202942,0.011874999850988388,1116,0.0,0.0
2022-05-31 00:00:00+00:00,0.011874999850988388,0.012001999653875828,0.011610000394284725,0.011870999820530415,1023,0.0,0.0
2022-06-01 00:00:00+00:00,0.011870999820530415,0.012164999730885029,0.011249000206589699,0.011363999918103218,4154,0.0,0.0
2022-06-02 00:00:00+00:00,0.011363999918103218,0.011830000206828117,0.011265999637544155,0.011776000261306763,4907,0.0,0.0
2022-06-03 00:00:00+00:00,0.011776000261306763,0.011861000210046768,0.011326000094413757,0.011482000350952148,3574,0.0,0.0
2022-06-04 00:00:00+00:00,0.011482000350952148,0.011642999947071075,0.011331000365316868,0.011536000296473503,2854,0.0,0.0
