TIMESTAMP,ITP_OPEN_PRICE_USD,ITP_HIGH_PRICE_USD,ITP_LOW_PRICE_USD,ITP_CLOSE_PRICE_USD,ITP_VOLUME_USD,ITP_DIVIDENDS_USD,ITP_STOCK_SPLITS_USD
2022-12-05 00:00:00+00:00,1.2698739767074585,1.2794640064239502,1.2441359758377075,1.26904296875,10459,0.0,0.0
2022-12-06 00:00:00+00:00,1.26904296875,1.2723870277404785,1.2184849977493286,1.2385979890823364,6888,0.0,0.0
2022-12-07 00:00:00+00:00,1.2390600442886353,1.2414180040359497,1.1891239881515503,1.2180850505828857,740,0.0,0.0
2022-12-08 00:00:00+00:00,1.2180850505828857,1.2768640518188477,1.2100340127944946,1.2690540552139282,618,0.0,0.0
2022-12-09 00:00:00+00:00,1.2690540552139282,1.2900769710540771,1.197821021080017,1.2026710510253906,25004,0.0,0.0
2022-12-10 00:00:00+00:00,1.2026710510253906,1.215965986251831,1.166666030883789,1.1689640283584595,11,0.0,0.0
2022-12-11 00:00:00+00:00,1.1689640283584595,1.1832040548324585,1.1610139608383179,1.164592981338501,997,0.0,0.0
2022-12-12 00:00:00+00:00,1.164592981338501,1.2002350091934204,1.1455340385437012,1.1992839574813843,1309,0.0,0.0
2022-12-13 00:00:00+00:00,1.1993980407714844,1.2603950500488281,1.1810890436172485,1.236245036125183,1842,0.0,0.0
2022-12-14 00:00:00+00:00,1.236659049987793,1.2913130521774292,1.2231930494308472,1.223554015159607,3161,0.0,0.0
2022-12-15 00:00:00+00:00,1.2246390581130981,1.2268359661102295,1.1734119653701782,1.1779710054397583,0,0.0,0.0
2022-12-16 00:00:00+00:00,1.1781530380249023,1.1781530380249023,1.0755130052566528,1.0841439962387085,89,0.0,0.0
2022-12-17 00:00:00+00:00,1.083631992340088,1.1322569847106934,1.0799779891967773,1.1299710273742676,3099,0.0,0.0
2022-12-18 00:00:00+00:00,1.1302210092544556,1.1381399631500244,1.099020004272461,1.107193946838379,73,0.0,0.0
2022-12-19 00:00:00+00:00,1.107193946838379,1.1175309419631958,1.0796730518341064,1.0921239852905273,0,0.0,0.0
2022-12-20 00:00:00+00:00,1.0921239852905273,1.0921239852905273,1.0919569730758667,1.0919569730758667,0,0.0,0.0
2022-12-21 00:00:00+00:00,1.0919569730758667,1.1455700397491455,1.0919569730758667,1.142969012260437,7190,0.0,0.0
2022-12-22 00:00:00+00:00,1.1435099840164185,1.1591910123825073,1.1162129640579224,1.147083044052124,0,0.0,0.0
2022-12-23 00:00:00+00:00,1.1460809707641602,1.147017002105713,1.1460809707641602,1.147017002105713,0,0.0,0.0
2022-12-24 00:00:00+00:00,1.147017002105713,1.147017002105713,1.0682439804077148,1.0779980421066284,2988,0.0,0.0
2022-12-25 00:00:00+00:00,1.0779980421066284,1.1266549825668335,1.0620429515838623,1.082595944404602,0,0.0,0.0
