TIMESTAMP,BONGO_OPEN_PRICE_USD,BONGO_HIGH_PRICE_USD,BONGO_LOW_PRICE_USD,BONGO_CLOSE_PRICE_USD,BONGO_VOLUME_USD,BONGO_DIVIDENDS_USD,BONGO_STOCK_SPLITS_USD
2024-12-01 00:00:00+00:00,0.06768400222063065,0.08112700283527374,0.060155998915433884,0.07629899680614471,3300478,0.0,0.0
2024-12-02 00:00:00+00:00,0.07629899680614471,0.09488999843597412,0.07142099738121033,0.0870250016450882,5190892,0.0,0.0
2024-12-03 00:00:00+00:00,0.0870250016450882,0.09089799970388412,0.06825300306081772,0.08456200361251831,2939682,0.0,0.0
2024-12-04 00:00:00+00:00,0.08456200361251831,0.08660700172185898,0.055236998945474625,0.05606300011277199,2898981,0.0,0.0
2024-12-05 00:00:00+00:00,0.056040000170469284,0.07262299954891205,0.052455998957157135,0.0534840002655983,2430025,0.0,0.0
2024-12-06 00:00:00+00:00,0.05054299905896187,0.06457100063562393,0.04954199865460396,0.05209999904036522,3394451,0.0,0.0
2024-12-07 00:00:00+00:00,0.05207899957895279,0.07363499701023102,0.04873799905180931,0.06736499816179276,2430684,0.0,0.0
2024-12-08 00:00:00+00:00,0.06074700132012367,0.06742600351572037,0.05451299995183945,0.05697200074791908,1122196,0.0,0.0
2024-12-09 00:00:00+00:00,0.05697200074791908,0.05700000002980232,0.043912000954151154,0.04830799996852875,1268576,0.0,0.0
2024-12-10 00:00:00+00:00,0.04830700159072876,0.051798999309539795,0.03507100045681,0.04278000071644783,2573815,0.0,0.0
2024-12-11 00:00:00+00:00,0.04278000071644783,0.049132999032735825,0.03607200086116791,0.037700001150369644,2862334,0.0,0.0
2024-12-12 00:00:00+00:00,0.037700001150369644,0.046275001019239426,0.036084000021219254,0.03699500113725662,1793499,0.0,0.0
2024-12-13 00:00:00+00:00,0.0369889996945858,0.04487999901175499,0.026225000619888306,0.028308000415563583,3702185,0.0,0.0
2024-12-14 00:00:00+00:00,0.028308000415563583,0.0355679988861084,0.02570600062608719,0.03079400025308132,1989993,0.0,0.0
