TIMESTAMP,EGAME_OPEN_PRICE_USD,EGAME_HIGH_PRICE_USD,EGAME_LOW_PRICE_USD,EGAME_CLOSE_PRICE_USD,EGAME_VOLUME_USD,EGAME_DIVIDENDS_USD,EGAME_STOCK_SPLITS_USD
2021-11-25 00:00:00+00:00,0.024941999465227127,0.02676299959421158,0.02122800052165985,0.024970000609755516,3820494,0.0,0.0
2021-11-26 00:00:00+00:00,0.02225000038743019,0.02317200042307377,0.01635199971497059,0.017240000888705254,1332626,0.0,0.0
2021-11-27 00:00:00+00:00,0.017247000709176064,0.023479999974370003,0.013034000061452389,0.020016999915242195,6918473,0.0,0.0
2021-11-28 00:00:00+00:00,0.01999099925160408,0.02173900045454502,0.016620000824332237,0.01741199940443039,4277520,0.0,0.0
2021-11-29 00:00:00+00:00,0.017405999824404716,0.01752300001680851,0.01508999988436699,0.015943000093102455,2983543,0.0,0.0
2021-11-30 00:00:00+00:00,0.01593800075352192,0.016586000099778175,0.013269999995827675,0.01448499970138073,2926536,0.0,0.0
2021-12-01 00:00:00+00:00,0.014289000071585178,0.015258999541401863,0.013261999934911728,0.013290000148117542,4693459,0.0,0.0
2021-12-02 00:00:00+00:00,0.013290000148117542,0.013334999792277813,0.011106000281870365,0.011881000362336636,3159811,0.0,0.0
2021-12-03 00:00:00+00:00,0.011890999972820282,0.01192300021648407,0.009991999715566635,0.011176000349223614,8333598,0.0,0.0
2021-12-04 00:00:00+00:00,0.01126100029796362,0.011540999636054039,0.007972000166773796,0.008321999572217464,394034,0.0,0.0
2021-12-05 00:00:00+00:00,0.008321000263094902,0.008363000117242336,0.006719000171869993,0.007129000034183264,3518481,0.0,0.0
2021-12-06 00:00:00+00:00,0.007164999842643738,0.011979999952018261,0.007098999805748463,0.008169000037014484,4451982,0.0,0.0
2021-12-07 00:00:00+00:00,0.008163000456988811,0.0086260000243783,0.00688599981367588,0.006905999965965748,823990,0.0,0.0
2021-12-08 00:00:00+00:00,0.006914000026881695,0.011214000172913074,0.005623000208288431,0.007737999781966209,270557,0.0,0.0
2021-12-09 00:00:00+00:00,0.007728999946266413,0.013942999765276909,0.006837000139057636,0.00902399979531765,1358234,0.0,0.0
2021-12-10 00:00:00+00:00,0.00914399977773428,0.02221200056374073,0.008724000304937363,0.016620999202132225,2616102,0.0,0.0
2021-12-11 00:00:00+00:00,0.016642000526189804,0.020711999386548996,0.011222999542951584,0.011877000331878662,4345659,0.0,0.0
2021-12-12 00:00:00+00:00,0.011912000365555286,0.015099000185728073,0.010520000010728836,0.011896999552845955,3183977,0.0,0.0
2021-12-13 00:00:00+00:00,0.011903000064194202,0.014828000217676163,0.010701999999582767,0.01208299957215786,1049702,0.0,0.0
2021-12-14 00:00:00+00:00,0.012090999633073807,0.012446999549865723,0.00954699981957674,0.009669000282883644,1195403,0.0,0.0
2021-12-15 00:00:00+00:00,0.009633000008761883,0.010913999751210213,0.009566999971866608,0.010344999842345715,2146707,0.0,0.0
2021-12-16 00:00:00+00:00,0.010344999842345715,0.010522999800741673,0.008813999593257904,0.008891000412404537,1048919,0.0,0.0
2021-12-17 00:00:00+00:00,0.008887999691069126,0.009336999617516994,0.00810800027102232,0.008365999907255173,754559,0.0,0.0
2021-12-18 00:00:00+00:00,0.008371000178158283,0.010874999687075615,0.008283000439405441,0.009573999792337418,1310536,0.0,0.0
