TIMESTAMP,TRAIMP_OPEN_PRICE_USD,TRAIMP_HIGH_PRICE_USD,TRAIMP_LOW_PRICE_USD,TRAIMP_CLOSE_PRICE_USD,TRAIMP_VOLUME_USD,TRAIMP_DIVIDENDS_USD,TRAIMP_STOCK_SPLITS_USD
2024-10-23 00:00:00+00:00,0.00092299998505041,0.0011919999960809946,0.0002390000008745119,0.00030899999546818435,3122803,0.0,0.0
2024-10-24 00:00:00+00:00,0.00027799999224953353,0.00031400000443682075,8.199999865610152e-05,8.499999967170879e-05,505122,0.0,0.0
2024-10-25 00:00:00+00:00,8.499999967170879e-05,0.00013299999409355223,6.399999983841553e-05,7.200000254670158e-05,75390,0.0,0.0
2024-10-26 00:00:00+00:00,7.200000254670158e-05,0.0002589999930933118,6.900000153109431e-05,0.0001500000071246177,277404,0.0,0.0
2024-10-27 00:00:00+00:00,0.0001500000071246177,0.0003760000108741224,0.0001500000071246177,0.00029799999902024865,308961,0.0,0.0
2024-10-28 00:00:00+00:00,0.00029799999902024865,0.000674000009894371,0.0002530000056140125,0.0005259999888949096,313619,0.0,0.0
2024-10-29 00:00:00+00:00,0.0005259999888949096,0.0010100000072270632,0.00025599999935366213,0.00033099998836405575,803699,0.0,0.0
2024-10-30 00:00:00+00:00,0.00033099998836405575,0.00033400001120753586,0.00019500000053085387,0.00022699999681208283,141701,0.0,0.0
2024-10-31 00:00:00+00:00,0.00022699999681208283,0.0003980000037699938,0.0002229999954579398,0.00030499999411404133,162159,0.0,0.0
2024-11-01 00:00:00+00:00,0.00030499999411404133,0.0004920000210404396,0.0002789999998640269,0.0004070000140927732,246933,0.0,0.0
2024-11-02 00:00:00+00:00,0.0004070000140927732,0.0005159999709576368,0.000299000006634742,0.000387999985832721,200198,0.0,0.0
2024-11-03 00:00:00+00:00,0.000387999985832721,0.0005430000019259751,0.0003060000017285347,0.00043399998685345054,253867,0.0,0.0
2024-11-04 00:00:00+00:00,0.00043799998820759356,0.00046300000394694507,0.00024199999461416155,0.0002690000110305846,137579,0.0,0.0
2024-11-05 00:00:00+00:00,0.0002690000110305846,0.0003659999929368496,0.0002460000105202198,0.0002680000034160912,138098,0.0,0.0
2024-11-06 00:00:00+00:00,0.0002680000034160912,0.0002690000110305846,0.0001320000010309741,0.0001320000010309741,108887,0.0,0.0
2024-11-07 00:00:00+00:00,0.0001320000010309741,0.0001320000010309741,5.6000000768108293e-05,5.900000178371556e-05,51826,0.0,0.0
2024-11-08 00:00:00+00:00,5.900000178371556e-05,7.200000254670158e-05,5.199999941396527e-05,6.900000153109431e-05,10197,0.0,0.0
2024-11-09 00:00:00+00:00,6.900000153109431e-05,6.900000153109431e-05,5.999999848427251e-05,5.999999848427251e-05,4742,0.0,0.0
2024-11-10 00:00:00+00:00,5.999999848427251e-05,5.999999848427251e-05,5.199999941396527e-05,5.700000110664405e-05,4879,0.0,0.0
2024-11-11 00:00:00+00:00,5.700000110664405e-05,0.00013699999544769526,5.500000042957254e-05,0.00011300000187475234,53592,0.0,0.0
2024-11-12 00:00:00+00:00,0.00011300000187475234,0.00011700000322889537,7.999999797903001e-05,8.099999831756577e-05,18998,0.0,0.0
2024-11-13 00:00:00+00:00,8.099999831756577e-05,0.00010199999815085903,7.200000254670158e-05,7.300000288523734e-05,26840,0.0,0.0
2024-11-14 00:00:00+00:00,7.300000288523734e-05,7.899999764049426e-05,6.800000119255856e-05,7.000000186963007e-05,10644,0.0,0.0
2024-11-15 00:00:00+00:00,7.000000186963007e-05,8.800000068731606e-05,6.900000153109431e-05,8.70000003487803e-05,10125,0.0,0.0
2024-11-16 00:00:00+00:00,8.70000003487803e-05,9.7999996796716e-05,7.899999764049426e-05,8.70000003487803e-05,18086,0.0,0.0
