TIMESTAMP,ULD_OPEN_PRICE_USD,ULD_HIGH_PRICE_USD,ULD_LOW_PRICE_USD,ULD_CLOSE_PRICE_USD,ULD_VOLUME_USD,ULD_DIVIDENDS_USD,ULD_STOCK_SPLITS_USD
2024-06-24 00:00:00+00:00,0.990680992603302,1.013443946838379,0.9195669889450073,1.0084160566329956,2009212,0.0,0.0
2024-06-25 00:00:00+00:00,1.0084160566329956,1.0109020471572876,0.9942179918289185,1.0002830028533936,2012252,0.0,0.0
2024-06-26 00:00:00+00:00,1.0002830028533936,1.0062190294265747,0.979790985584259,0.9894220232963562,28678,0.0,0.0
2024-06-27 00:00:00+00:00,0.9894220232963562,1.062069058418274,0.9798099994659424,1.0239770412445068,2789581,0.0,0.0
2024-06-28 00:00:00+00:00,1.0239770412445068,1.053575038909912,1.0169700384140015,1.0449680089950562,1393765,0.0,0.0
2024-06-29 00:00:00+00:00,1.0449680089950562,1.0512950420379639,1.0247950553894043,1.0289210081100464,2259442,0.0,0.0
2024-06-30 00:00:00+00:00,1.0289210081100464,1.2417620420455933,1.0247989892959595,1.04680597782135,2148187,0.0,0.0
2024-07-01 00:00:00+00:00,1.04680597782135,1.2053769826889038,1.0437769889831543,1.0873750448226929,2053420,0.0,0.0
2024-07-02 00:00:00+00:00,1.0873750448226929,1.088178038597107,1.0825660228729248,1.0828880071640015,2691670,0.0,0.0
2024-07-03 00:00:00+00:00,1.0828880071640015,1.0846209526062012,1.0518399477005005,1.0796020030975342,1835591,0.0,0.0
2024-07-04 00:00:00+00:00,1.0796020030975342,1.0854430198669434,1.070585012435913,1.0817819833755493,2329024,0.0,0.0
2024-07-05 00:00:00+00:00,1.0817819833755493,1.0960769653320312,1.0431849956512451,1.0735360383987427,3678820,0.0,0.0
2024-07-06 00:00:00+00:00,1.0735360383987427,1.0848809480667114,1.0731029510498047,1.0842740535736084,1557814,0.0,0.0
2024-07-07 00:00:00+00:00,1.0842740535736084,1.084723949432373,1.077288031578064,1.077288031578064,2367993,0.0,0.0
2024-07-08 00:00:00+00:00,1.077288031578064,1.1226509809494019,1.0015909671783447,1.0384340286254883,1640165,0.0,0.0
2024-07-09 00:00:00+00:00,1.0384340286254883,1.2806580066680908,1.0343819856643677,1.0912790298461914,160217,0.0,0.0
2024-07-10 00:00:00+00:00,1.0912790298461914,1.1842800378799438,0.9440159797668457,1.0339219570159912,98126,0.0,0.0
2024-07-11 00:00:00+00:00,1.0339219570159912,1.1202930212020874,0.9018579721450806,1.1200419664382935,2252360,0.0,0.0
2024-07-12 00:00:00+00:00,1.1200419664382935,1.2078360319137573,0.9823079705238342,1.0003149509429932,5606911,0.0,0.0
