TIMESTAMP,ADJUSTED_CLOSE_PRICE_USD,OPEN_PRICE_USD,LOW_PRICE_USD,VOLUME_USD,HIGH_PRICE_USD,CLOSE_PRICE_USD
2021-03-19 00:00:00,48.57785034179688,51.433292388916016,48.10876083374024,316367377,52.30464172363281,48.57785034179688
2021-03-20 00:00:00,48.02131652832031,48.46700286865234,45.1010856628418,82789608,55.18458557128906,48.02131652832031
2021-03-21 00:00:00,39.2296257019043,47.3191032409668,39.2296257019043,48487576,47.84820556640625,39.2296257019043
2021-03-22 00:00:00,37.191551208496094,39.22366714477539,36.31547927856445,37841595,43.168190002441406,37.191551208496094
2021-03-23 00:00:00,34.06246566772461,37.077857971191406,33.595436096191406,20555111,39.09021759033203,34.06246566772461
2021-03-24 00:00:00,32.2302131652832,34.07902145385742,31.890682220458984,23358299,38.95310974121094,32.2302131652832
2021-03-25 00:00:00,30.314964294433597,32.22838592529297,28.02486991882324,19718690,32.71794509887695,30.314964294433597
2021-03-26 00:00:00,33.57781982421875,30.28218460083008,30.17401123046875,31463356,38.94313049316406,33.57781982421875
2021-03-27 00:00:00,33.3035888671875,33.52977752685547,31.709327697753903,13598618,34.5545654296875,33.3035888671875
2021-03-28 00:00:00,33.613189697265625,33.30617141723633,32.64427185058594,11771336,34.9589958190918,33.613189697265625
2021-03-29 00:00:00,33.77286529541016,33.58966445922852,32.76349639892578,10587593,34.91713333129883,33.77286529541016
2021-03-30 00:00:00,35.96267318725586,33.872676849365234,33.27820587158203,18197335,36.64874649047852,35.96267318725586
2021-03-31 00:00:00,33.07619094848633,35.962581634521484,32.62916946411133,12000761,35.982852935791016,33.07619094848633
2021-04-01 00:00:00,33.63469314575195,33.087890625,31.493501663208008,13442645,34.04610061645508,33.63469314575195
2021-04-02 00:00:00,34.04207229614258,33.5787239074707,32.583866119384766,18994162,35.5501823425293,34.04207229614258
2021-04-03 00:00:00,39.75090408325195,34.12025451660156,33.53806686401367,89628556,46.6099853515625,39.75090408325195
2021-04-04 00:00:00,47.70869064331055,39.37387847900391,38.01102828979492,89573471,54.14817810058594,47.70869064331055
