TIMESTAMP,TUBES_OPEN_PRICE_USD,TUBES_HIGH_PRICE_USD,TUBES_LOW_PRICE_USD,TUBES_CLOSE_PRICE_USD,TUBES_VOLUME_USD,TUBES_DIVIDENDS_USD,TUBES_STOCK_SPLITS_USD
2024-05-22 00:00:00+00:00,0.6115620136260986,0.61211097240448,0.6098020076751709,0.6102570295333862,1397752,0.0,0.0
2024-05-23 00:00:00+00:00,0.6102570295333862,0.614657998085022,0.5207319855690002,0.6032829880714417,1275402,0.0,0.0
2024-05-24 00:00:00+00:00,0.604587972164154,0.6084510087966919,0.5596979856491089,0.5832489728927612,810721,0.0,0.0
2024-05-25 00:00:00+00:00,0.5832489728927612,0.5988969802856445,0.4653190076351166,0.593271017074585,878001,0.0,0.0
2024-05-26 00:00:00+00:00,0.5934230089187622,0.593621015548706,0.5416370034217834,0.5803520083427429,660103,0.0,0.0
2024-05-27 00:00:00+00:00,0.5773620009422302,0.5908929705619812,0.5278900265693665,0.5883520245552063,670364,0.0,0.0
2024-05-28 00:00:00+00:00,0.5904549956321716,0.5908300280570984,0.5294520258903503,0.5826709866523743,740454,0.0,0.0
2024-05-29 00:00:00+00:00,0.5808129906654358,0.5868880152702332,0.5715739727020264,0.5843889713287354,613367,0.0,0.0
2024-05-30 00:00:00+00:00,0.5838509798049927,0.5850380063056946,0.5405240058898926,0.5599420070648193,537089,0.0,0.0
2024-05-31 00:00:00+00:00,0.5556309819221497,0.6032829880714417,0.5336130261421204,0.5864369869232178,2560125,0.0,0.0
2024-06-01 00:00:00+00:00,0.5845419764518738,0.6295080184936523,0.564399003982544,0.5893049836158752,2611452,0.0,0.0
2024-06-02 00:00:00+00:00,0.5895739793777466,0.6186100244522095,0.5853229761123657,0.6117820143699646,2830197,0.0,0.0
2024-06-03 00:00:00+00:00,0.6110410094261169,0.6126090288162231,0.6001700162887573,0.6027809977531433,3779819,0.0,0.0
2024-06-04 00:00:00+00:00,0.6023589968681335,0.6103730201721191,0.5997170209884644,0.6050019860267639,2079511,0.0,0.0
2024-06-05 00:00:00+00:00,0.6044549942016602,0.6062089800834656,0.5900170207023621,0.5923560261726379,852814,0.0,0.0
2024-06-06 00:00:00+00:00,0.5934579968452454,0.5979470014572144,0.5919250249862671,0.5947269797325134,921350,0.0,0.0
2024-06-07 00:00:00+00:00,0.5898810029029846,0.6108180284500122,0.5851330161094666,0.6092000007629395,895798,0.0,0.0
2024-06-08 00:00:00+00:00,0.6092000007629395,0.6116219758987427,0.5899990200996399,0.6096069812774658,894459,0.0,0.0
2024-06-09 00:00:00+00:00,0.6096069812774658,0.611070990562439,0.6082320213317871,0.6102439761161804,1008022,0.0,0.0
2024-06-10 00:00:00+00:00,0.6102439761161804,0.6161519885063171,0.5669500231742859,0.6069290041923523,880549,0.0,0.0
2024-06-11 00:00:00+00:00,0.6069290041923523,0.6075720191001892,0.5889390110969543,0.5929459929466248,896483,0.0,0.0
2024-06-12 00:00:00+00:00,0.5929459929466248,0.5937910079956055,0.5868909955024719,0.5894299745559692,910249,0.0,0.0
2024-06-13 00:00:00+00:00,0.5894299745559692,0.5988519787788391,0.5648040175437927,0.59449702501297,879403,0.0,0.0
2024-06-14 00:00:00+00:00,0.59449702501297,0.5985509753227234,0.5643259882926941,0.5904279947280884,984445,0.0,0.0
2024-06-15 00:00:00+00:00,0.5904279947280884,0.5936480164527893,0.5471789836883545,0.5843790173530579,972069,0.0,0.0
2024-06-16 00:00:00+00:00,0.5843790173530579,0.5857130289077759,0.5698390007019043,0.5814329981803894,1001887,0.0,0.0
2024-06-17 00:00:00+00:00,0.5814329981803894,0.5842459797859192,0.5696759819984436,0.5735599994659424,989125,0.0,0.0
2024-06-18 00:00:00+00:00,0.5735599994659424,0.5986459851264954,0.5639489889144897,0.5724930167198181,958936,0.0,0.0
2024-06-19 00:00:00+00:00,0.5724930167198181,0.5905389785766602,0.5468069911003113,0.5893110036849976,929176,0.0,0.0
2024-06-20 00:00:00+00:00,0.5893110036849976,0.5899379849433899,0.5798779726028442,0.5808939933776855,1037559,0.0,0.0
2024-06-21 00:00:00+00:00,0.5808939933776855,0.5861889719963074,0.5783190131187439,0.5804200172424316,933441,0.0,0.0
2024-06-22 00:00:00+00:00,0.5803880095481873,0.5861740112304688,0.5723850131034851,0.5789890289306641,973325,0.0,0.0
2024-06-23 00:00:00+00:00,0.5789890289306641,0.5845209956169128,0.5750280022621155,0.5797230005264282,1008408,0.0,0.0
2024-06-24 00:00:00+00:00,0.5797230005264282,0.5847650170326233,0.5546540021896362,0.5803049802780151,978416,0.0,0.0
2024-06-25 00:00:00+00:00,0.5803049802780151,0.5825129747390747,0.5701190233230591,0.5777080059051514,972299,0.0,0.0
2024-06-26 00:00:00+00:00,0.5777080059051514,0.5793200135231018,0.5468339920043945,0.5708760023117065,966358,0.0,0.0
2024-06-27 00:00:00+00:00,0.5708760023117065,0.5748310089111328,0.5647889971733093,0.5725039839744568,979257,0.0,0.0
2024-06-28 00:00:00+00:00,0.5725039839744568,0.5732110142707825,0.5598440170288086,0.5688850283622742,792368,0.0,0.0
2024-06-29 00:00:00+00:00,0.5688850283622742,0.5723900198936462,0.5573909878730774,0.5651190280914307,834986,0.0,0.0
2024-06-30 00:00:00+00:00,0.5651190280914307,0.5673620104789734,0.5556240081787109,0.5570949912071228,819431,0.0,0.0
2024-07-01 00:00:00+00:00,0.5570949912071228,0.5780959725379944,0.45176801085472107,0.5501850247383118,833135,0.0,0.0
2024-07-02 00:00:00+00:00,0.5501850247383118,0.5552440285682678,0.5390080213546753,0.5511860251426697,807884,0.0,0.0
2024-07-03 00:00:00+00:00,0.5511860251426697,0.5540170073509216,0.5387970209121704,0.5439929962158203,844159,0.0,0.0
2024-07-04 00:00:00+00:00,0.5439929962158203,0.5529860258102417,0.537559986114502,0.5416579842567444,681167,0.0,0.0
2024-07-05 00:00:00+00:00,0.5416579842567444,0.5421000123023987,0.5362920165061951,0.5408779978752136,788775,0.0,0.0
2024-07-06 00:00:00+00:00,0.5408779978752136,0.5487239956855774,0.5297790169715881,0.5397329926490784,813321,0.0,0.0
2024-07-07 00:00:00+00:00,0.5397329926490784,0.5491060018539429,0.5391889810562134,0.5429210066795349,731972,0.0,0.0
2024-07-08 00:00:00+00:00,0.5429210066795349,0.5487650036811829,0.5404430031776428,0.5434749722480774,790691,0.0,0.0
2024-07-09 00:00:00+00:00,0.5434749722480774,0.5467450022697449,0.5379469990730286,0.5401650071144104,822026,0.0,0.0
2024-07-10 00:00:00+00:00,0.5401650071144104,0.5409299731254578,0.5391380190849304,0.5401679873466492,794333,0.0,0.0
2024-07-11 00:00:00+00:00,0.5401679873466492,0.5414419770240784,0.5181609988212585,0.5270730257034302,803840,0.0,0.0
2024-07-12 00:00:00+00:00,0.5270730257034302,0.5401110053062439,0.5014989972114563,0.5107880234718323,624027,0.0,0.0
2024-07-13 00:00:00+00:00,0.5107880234718323,0.5389750003814697,0.4985330104827881,0.5211269855499268,762756,0.0,0.0
2024-07-14 00:00:00+00:00,0.5211269855499268,0.5316979885101318,0.5202810168266296,0.5305129885673523,836380,0.0,0.0
2024-07-15 00:00:00+00:00,0.5305129885673523,0.531125009059906,0.5146350264549255,0.5171020030975342,708572,0.0,0.0
2024-07-16 00:00:00+00:00,0.5171020030975342,0.5274509787559509,0.48828399181365967,0.5212950110435486,688163,0.0,0.0
2024-07-17 00:00:00+00:00,0.5212950110435486,0.5213389992713928,0.5005530118942261,0.5066739916801453,720898,0.0,0.0
2024-07-18 00:00:00+00:00,0.5066739916801453,0.5191749930381775,0.49452298879623413,0.49549901485443115,717170,0.0,0.0
2024-07-19 00:00:00+00:00,0.49549901485443115,0.5166980028152466,0.49549901485443115,0.5162230134010315,702349,0.0,0.0
2024-07-20 00:00:00+00:00,0.5162230134010315,0.550121009349823,0.5124729871749878,0.5493509769439697,815298,0.0,0.0
2024-07-21 00:00:00+00:00,0.5493509769439697,0.5500029921531677,0.5222060084342957,0.53364497423172,771264,0.0,0.0
2024-07-22 00:00:00+00:00,0.53364497423172,0.5748080015182495,0.519644021987915,0.5641630291938782,769071,0.0,0.0
2024-07-23 00:00:00+00:00,0.5641630291938782,0.603069007396698,0.561145007610321,0.5807480216026306,798639,0.0,0.0
2024-07-24 00:00:00+00:00,0.5807480216026306,0.6125590205192566,0.5796729922294617,0.5893970131874084,917002,0.0,0.0
2024-07-25 00:00:00+00:00,0.5893970131874084,0.6040329933166504,0.5812879800796509,0.5891000032424927,873858,0.0,0.0
2024-07-26 00:00:00+00:00,0.5891000032424927,0.5925589799880981,0.5699999928474426,0.5701680183410645,792183,0.0,0.0
2024-07-27 00:00:00+00:00,0.5701680183410645,0.590965986251831,0.5696550011634827,0.5856339931488037,780918,0.0,0.0
2024-07-28 00:00:00+00:00,0.5856339931488037,0.5882989764213562,0.5235949754714966,0.5801540017127991,657386,0.0,0.0
2024-07-29 00:00:00+00:00,0.5801540017127991,0.5802389979362488,0.5352889895439148,0.568947970867157,801049,0.0,0.0
2024-07-30 00:00:00+00:00,0.568947970867157,0.5690490007400513,0.5396350026130676,0.5426790118217468,695125,0.0,0.0
2024-07-31 00:00:00+00:00,0.5426790118217468,0.5644959807395935,0.5419970154762268,0.5426939725875854,693907,0.0,0.0
2024-08-01 00:00:00+00:00,0.5426939725875854,0.5501750111579895,0.5250329971313477,0.5250329971313477,670607,0.0,0.0
2024-08-02 00:00:00+00:00,0.5250329971313477,0.5296159982681274,0.5009620189666748,0.5044959783554077,720368,0.0,0.0
2024-08-03 00:00:00+00:00,0.5044959783554077,0.5290889739990234,0.4860999882221222,0.5094699859619141,566009,0.0,0.0
2024-08-04 00:00:00+00:00,0.5094699859619141,0.5392019748687744,0.505748987197876,0.5158089995384216,713178,0.0,0.0
2024-08-05 00:00:00+00:00,0.5158089995384216,0.5242220163345337,0.47898799180984497,0.5083540081977844,950992,0.0,0.0
2024-08-06 00:00:00+00:00,0.5083540081977844,0.5131450295448303,0.4980340003967285,0.5000619888305664,844004,0.0,0.0
2024-08-07 00:00:00+00:00,0.5000619888305664,0.5121690034866333,0.5000619888305664,0.5069509744644165,841687,0.0,0.0
2024-08-08 00:00:00+00:00,0.5069509744644165,0.5119040012359619,0.4894550144672394,0.5041790008544922,838624,0.0,0.0
2024-08-09 00:00:00+00:00,0.5041790008544922,0.5110549926757812,0.49547699093818665,0.5102739930152893,867707,0.0,0.0
2024-08-10 00:00:00+00:00,0.5102739930152893,0.5291249752044678,0.46872198581695557,0.5153340101242065,997015,0.0,0.0
