TIMESTAMP,RSTK_OPEN_PRICE_USD,RSTK_HIGH_PRICE_USD,RSTK_LOW_PRICE_USD,RSTK_CLOSE_PRICE_USD,RSTK_VOLUME_USD,RSTK_DIVIDENDS_USD,RSTK_STOCK_SPLITS_USD
2024-01-26 00:00:00+00:00,1.580706000328064,1.8373039960861206,1.4807120561599731,1.704048991203308,3003788,0.0,0.0
2024-01-27 00:00:00+00:00,1.7140109539031982,1.9587420225143433,1.5649609565734863,1.9419419765472412,2186171,0.0,0.0
2024-01-28 00:00:00+00:00,1.9419300556182861,2.1335439682006836,1.8719960451126099,2.094257116317749,2909338,0.0,0.0
2024-01-29 00:00:00+00:00,2.094264030456543,2.2684431076049805,1.6867189407348633,1.6905579566955566,3154462,0.0,0.0
2024-01-30 00:00:00+00:00,1.6830170154571533,2.0455899238586426,1.6161619424819946,1.8069549798965454,2691886,0.0,0.0
2024-01-31 00:00:00+00:00,1.8129479885101318,1.8225419521331787,1.6244139671325684,1.6919959783554077,1937854,0.0,0.0
2024-02-01 00:00:00+00:00,1.6919939517974854,1.70878005027771,1.3894330263137817,1.5374629497528076,2761957,0.0,0.0
2024-02-02 00:00:00+00:00,1.5374629497528076,1.5374629497528076,1.0915659666061401,1.2802939414978027,5613991,0.0,0.0
2024-02-03 00:00:00+00:00,1.2802939414978027,1.4010200500488281,1.1319459676742554,1.2124559879302979,1892802,0.0,0.0
2024-02-04 00:00:00+00:00,1.2230819463729858,1.291409969329834,0.8259099721908569,1.1271209716796875,4333199,0.0,0.0
2024-02-05 00:00:00+00:00,1.1271209716796875,1.2810570001602173,0.7540910243988037,0.7945889830589294,6040248,0.0,0.0
2024-02-06 00:00:00+00:00,0.7945889830589294,0.8957800269126892,0.45186999440193176,0.5214999914169312,8353366,0.0,0.0
2024-02-07 00:00:00+00:00,0.5245270133018494,0.6262810230255127,0.3056100010871887,0.36380600929260254,4774787,0.0,0.0
2024-02-08 00:00:00+00:00,0.3638080060482025,0.40575098991394043,0.2519649863243103,0.32751598954200745,1897578,0.0,0.0
2024-02-09 00:00:00+00:00,0.32751399278640747,0.5899999737739563,0.2604460120201111,0.4433180093765259,3175414,0.0,0.0
2024-02-10 00:00:00+00:00,0.4433169960975647,0.6340559720993042,0.4433169960975647,0.5158140063285828,2111080,0.0,0.0
2024-02-11 00:00:00+00:00,0.5158140063285828,0.605076014995575,0.3804070055484772,0.39831000566482544,1178439,0.0,0.0
2024-02-12 00:00:00+00:00,0.39840400218963623,0.48817598819732666,0.35917600989341736,0.42929700016975403,931993,0.0,0.0
