TIMESTAMP,CROGE_OPEN_PRICE_USD,CROGE_HIGH_PRICE_USD,CROGE_LOW_PRICE_USD,CROGE_CLOSE_PRICE_USD,CROGE_VOLUME_USD,CROGE_DIVIDENDS_USD,CROGE_STOCK_SPLITS_USD
2022-04-07 00:00:00+00:00,0.054673999547958374,0.05480099841952324,0.03720000013709068,0.038325998932123184,558659,0.0,0.0
2022-04-08 00:00:00+00:00,0.03822600096464157,0.04181100055575371,0.021108999848365784,0.030584000051021576,579917,0.0,0.0
2022-04-09 00:00:00+00:00,0.03054399974644184,0.03458299860358238,0.020454000681638718,0.023229999467730522,682878,0.0,0.0
2022-04-10 00:00:00+00:00,0.023137999698519707,0.02773899957537651,0.014165000058710575,0.02760699950158596,617340,0.0,0.0
2022-04-11 00:00:00+00:00,0.02761800028383732,0.028248000890016556,0.01682399958372116,0.01682800054550171,248222,0.0,0.0
2022-04-12 00:00:00+00:00,0.016829000785946846,0.020337000489234924,0.015421000309288502,0.015650000423192978,293873,0.0,0.0
2022-04-13 00:00:00+00:00,0.015604999847710133,0.0189410001039505,0.015604999847710133,0.018526000902056694,177479,0.0,0.0
2022-04-14 00:00:00+00:00,0.018525000661611557,0.018540000542998314,0.015490000136196613,0.01590299978852272,70104,0.0,0.0
2022-04-15 00:00:00+00:00,0.01592100039124489,0.01663300022482872,0.009468999691307545,0.01145199965685606,242015,0.0,0.0
2022-04-16 00:00:00+00:00,0.011455999687314034,0.013426999561488628,0.01056899968534708,0.010975999757647514,124246,0.0,0.0
2022-04-17 00:00:00+00:00,0.010975999757647514,0.012028999626636505,0.010431000031530857,0.01157199963927269,75362,0.0,0.0
2022-04-18 00:00:00+00:00,0.011571000330150127,0.011593000032007694,0.007631000131368637,0.01013800036162138,288533,0.0,0.0
2022-04-19 00:00:00+00:00,0.01013800036162138,0.020157000049948692,0.009538999758660793,0.018194999545812607,431346,0.0,0.0
2022-04-20 00:00:00+00:00,0.018185000866651535,0.018713999539613724,0.01565600000321865,0.01582000032067299,176928,0.0,0.0
2022-04-21 00:00:00+00:00,0.01582000032067299,0.02109299972653389,0.015816999599337578,0.018174000084400177,153838,0.0,0.0
2022-04-22 00:00:00+00:00,0.01817299984395504,0.0186769999563694,0.01696999929845333,0.01702200062572956,76574,0.0,0.0
2022-04-23 00:00:00+00:00,0.017062999308109283,0.01725500077009201,0.01473500020802021,0.015522000379860401,164401,0.0,0.0
2022-04-24 00:00:00+00:00,0.015526999719440937,0.015677999705076218,0.013863000087440014,0.014581000432372093,117394,0.0,0.0
2022-04-25 00:00:00+00:00,0.014582999981939793,0.014588999561965466,0.01260599959641695,0.014062999747693539,100250,0.0,0.0
2022-04-26 00:00:00+00:00,0.014055999927222729,0.014933000318706036,0.012563999742269516,0.01258699968457222,85668,0.0,0.0
2022-04-27 00:00:00+00:00,0.012593000195920467,0.012690999545156956,0.010514999739825726,0.011513999663293362,130715,0.0,0.0
2022-04-28 00:00:00+00:00,0.011510999873280525,0.01165900006890297,0.010726000182330608,0.011113000102341175,33861,0.0,0.0
