TIMESTAMP,ZKP_OPEN_PRICE_USD,ZKP_HIGH_PRICE_USD,ZKP_LOW_PRICE_USD,ZKP_CLOSE_PRICE_USD,ZKP_VOLUME_USD,ZKP_DIVIDENDS_USD,ZKP_STOCK_SPLITS_USD
2022-03-02 00:00:00+00:00,0.26596200466156006,0.33014100790023804,0.24274300038814545,0.32995399832725525,465585,0.0,0.0
2022-03-03 00:00:00+00:00,0.3298560082912445,0.39672601222991943,0.3094080090522766,0.37281501293182373,658982,0.0,0.0
2022-03-04 00:00:00+00:00,0.37281501293182373,0.41896501183509827,0.33629098534584045,0.4175170063972473,648550,0.0,0.0
2022-03-05 00:00:00+00:00,0.4180159866809845,0.4390850067138672,0.3501429855823517,0.43676701188087463,622700,0.0,0.0
2022-03-06 00:00:00+00:00,0.43676599860191345,0.43748199939727783,0.3508409857749939,0.39062198996543884,686352,0.0,0.0
2022-03-07 00:00:00+00:00,0.39520499110221863,0.4162279963493347,0.35773301124572754,0.3577429950237274,378402,0.0,0.0
2022-03-08 00:00:00+00:00,0.35773101449012756,0.3580569922924042,0.3225399851799011,0.3293429911136627,296445,0.0,0.0
2022-03-09 00:00:00+00:00,0.3293440043926239,0.41400399804115295,0.3293440043926239,0.3861840069293976,354744,0.0,0.0
2022-03-10 00:00:00+00:00,0.38618001341819763,0.3872480094432831,0.29172399640083313,0.29403701424598694,237695,0.0,0.0
2022-03-11 00:00:00+00:00,0.2940419912338257,0.36153799295425415,0.2924270033836365,0.3232809901237488,298592,0.0,0.0
2022-03-12 00:00:00+00:00,0.3232850134372711,0.344078004360199,0.31010401248931885,0.3258480131626129,88545,0.0,0.0
2022-03-13 00:00:00+00:00,0.3258349895477295,0.3268339931964874,0.2967039942741394,0.2967050075531006,51730,0.0,0.0
2022-03-14 00:00:00+00:00,0.2967030107975006,0.29712799191474915,0.26976099610328674,0.27427199482917786,80225,0.0,0.0
2022-03-15 00:00:00+00:00,0.27427101135253906,0.279570996761322,0.25605300068855286,0.2560670077800751,34852,0.0,0.0
2022-03-16 00:00:00+00:00,0.2560659945011139,0.26654601097106934,0.25021401047706604,0.2535119950771332,64318,0.0,0.0
2022-03-17 00:00:00+00:00,0.2535110116004944,0.2575640082359314,0.2502650022506714,0.2520259916782379,32512,0.0,0.0
2022-03-18 00:00:00+00:00,0.25202101469039917,0.27504199743270874,0.25066399574279785,0.261447012424469,45717,0.0,0.0
2022-03-19 00:00:00+00:00,0.2614479959011078,0.3647629916667938,0.26144498586654663,0.31648799777030945,240740,0.0,0.0
2022-03-20 00:00:00+00:00,0.3164860010147095,0.3310129940509796,0.3054789900779724,0.3064520061016083,47549,0.0,0.0
2022-03-21 00:00:00+00:00,0.3064489960670471,0.3079319894313812,0.290039986371994,0.290039986371994,39922,0.0,0.0
2022-03-22 00:00:00+00:00,0.2900409996509552,0.3224009871482849,0.29002898931503296,0.3178139925003052,51763,0.0,0.0
2022-03-23 00:00:00+00:00,0.3178179860115051,0.3241899907588959,0.2924189865589142,0.31311801075935364,103733,0.0,0.0
2022-03-24 00:00:00+00:00,0.31313198804855347,0.31318399310112,0.2976509928703308,0.309114009141922,60927,0.0,0.0
2022-03-25 00:00:00+00:00,0.3091149926185608,0.3091149926185608,0.2613680064678192,0.26576200127601624,112322,0.0,0.0
2022-03-26 00:00:00+00:00,0.26576700806617737,0.26656898856163025,0.25501498579978943,0.2590300142765045,18654,0.0,0.0
2022-03-27 00:00:00+00:00,0.2590300142765045,0.2884019911289215,0.25749099254608154,0.2720479965209961,64758,0.0,0.0
2022-03-28 00:00:00+00:00,0.27204498648643494,0.2724139988422394,0.2573600113391876,0.2573710083961487,63989,0.0,0.0
2022-03-29 00:00:00+00:00,0.2573690116405487,0.25863200426101685,0.23762699961662292,0.2380709946155548,53909,0.0,0.0
2022-03-30 00:00:00+00:00,0.2380629926919937,0.23823900520801544,0.22619900107383728,0.2307949960231781,41425,0.0,0.0
2022-03-31 00:00:00+00:00,0.2307939976453781,0.25033798813819885,0.23078900575637817,0.2433519959449768,51286,0.0,0.0
2022-04-01 00:00:00+00:00,0.24335500597953796,0.2437479943037033,0.22240899503231049,0.22345499694347382,59232,0.0,0.0
2022-04-02 00:00:00+00:00,0.2234569936990738,0.32231900095939636,0.2088019996881485,0.2723580002784729,206758,0.0,0.0
2022-04-03 00:00:00+00:00,0.2723590135574341,0.2741920053958893,0.2518869936466217,0.25956401228904724,48314,0.0,0.0
2022-04-04 00:00:00+00:00,0.25956401228904724,0.2976210117340088,0.25838300585746765,0.27136901021003723,127524,0.0,0.0
2022-04-05 00:00:00+00:00,0.27136799693107605,0.27178099751472473,0.23096199333667755,0.23305299878120422,54170,0.0,0.0
2022-04-06 00:00:00+00:00,0.2330539971590042,0.2484789937734604,0.20977699756622314,0.21373899281024933,212132,0.0,0.0
2022-04-07 00:00:00+00:00,0.21373799443244934,0.21427400410175323,0.20760199427604675,0.21169699728488922,34110,0.0,0.0
2022-04-08 00:00:00+00:00,0.21169699728488922,0.22529099881649017,0.21167300641536713,0.21562600135803223,61900,0.0,0.0
2022-04-09 00:00:00+00:00,0.21562600135803223,0.2214999943971634,0.2070779949426651,0.22078199684619904,39740,0.0,0.0
2022-04-10 00:00:00+00:00,0.22077199816703796,0.22377200424671173,0.19230900704860687,0.19757699966430664,103384,0.0,0.0
2022-04-11 00:00:00+00:00,0.19756899774074554,0.1981630027294159,0.18246899545192719,0.18247899413108826,44858,0.0,0.0
2022-04-12 00:00:00+00:00,0.18248000741004944,0.18248899281024933,0.15395799279212952,0.16677799820899963,137355,0.0,0.0
2022-04-13 00:00:00+00:00,0.16677899658679962,0.1760060042142868,0.1635420024394989,0.17599700391292572,49520,0.0,0.0
2022-04-14 00:00:00+00:00,0.17599700391292572,0.2300180047750473,0.17363500595092773,0.22751100361347198,63667,0.0,0.0
2022-04-15 00:00:00+00:00,0.227509006857872,0.22819100320339203,0.1924860030412674,0.19416500627994537,55322,0.0,0.0
2022-04-16 00:00:00+00:00,0.1941639930009842,0.1941719949245453,0.18365700542926788,0.18555499613285065,18599,0.0,0.0
2022-04-17 00:00:00+00:00,0.18555399775505066,0.18637000024318695,0.180525004863739,0.1810699999332428,25616,0.0,0.0
2022-04-18 00:00:00+00:00,0.18107199668884277,0.21942800283432007,0.15632599592208862,0.20560400187969208,200749,0.0,0.0
2022-04-19 00:00:00+00:00,0.2056030035018921,0.20561100542545319,0.1955610066652298,0.20014500617980957,37394,0.0,0.0
2022-04-20 00:00:00+00:00,0.20014600455760956,0.20079900324344635,0.19216200709342957,0.19226199388504028,22381,0.0,0.0
2022-04-21 00:00:00+00:00,0.19226199388504028,0.19266599416732788,0.17415200173854828,0.17415599524974823,29088,0.0,0.0
2022-04-22 00:00:00+00:00,0.17405900359153748,0.17594699561595917,0.1688690036535263,0.1693280041217804,36242,0.0,0.0
2022-04-23 00:00:00+00:00,0.16932499408721924,0.1721320003271103,0.16765600442886353,0.1676570028066635,27304,0.0,0.0
2022-04-24 00:00:00+00:00,0.16765399277210236,0.16767600178718567,0.15969699621200562,0.1602489948272705,35314,0.0,0.0
2022-04-25 00:00:00+00:00,0.16025200486183167,0.2368900030851364,0.1458130031824112,0.17661499977111816,1184974,0.0,0.0
2022-04-26 00:00:00+00:00,0.1766120046377182,0.18191100656986237,0.17102299630641937,0.1710290014743805,40676,0.0,0.0
2022-04-27 00:00:00+00:00,0.17102700471878052,0.17243799567222595,0.16381800174713135,0.16537299752235413,35626,0.0,0.0
2022-04-28 00:00:00+00:00,0.16537299752235413,0.17150400578975677,0.16380000114440918,0.16628700494766235,39333,0.0,0.0
2022-04-29 00:00:00+00:00,0.16628900170326233,0.16735999286174774,0.15069599449634552,0.15153299272060394,71708,0.0,0.0
2022-04-30 00:00:00+00:00,0.15152700245380402,0.1552090048789978,0.14369900524616241,0.14471399784088135,25946,0.0,0.0
2022-05-01 00:00:00+00:00,0.14471299946308136,0.14493200182914734,0.12892299890518188,0.12922300398349762,18508,0.0,0.0
2022-05-02 00:00:00+00:00,0.12922100722789764,0.13670900464057922,0.11021000146865845,0.11227399855852127,70884,0.0,0.0
2022-05-03 00:00:00+00:00,0.11227399855852127,0.1455260068178177,0.11078000068664551,0.12224700301885605,83508,0.0,0.0
2022-05-04 00:00:00+00:00,0.12224400043487549,0.12691999971866608,0.11723200231790543,0.12585000693798065,44280,0.0,0.0
2022-05-05 00:00:00+00:00,0.12585000693798065,0.1270419955253601,0.11468300223350525,0.11553200334310532,54062,0.0,0.0
2022-05-06 00:00:00+00:00,0.11552999913692474,0.11602900177240372,0.10707700252532959,0.11049599945545197,34689,0.0,0.0
2022-05-07 00:00:00+00:00,0.11049500107765198,0.1193310022354126,0.10849100351333618,0.1125119999051094,58221,0.0,0.0
2022-05-08 00:00:00+00:00,0.1121160015463829,0.11636000126600266,0.11079999804496765,0.11458200216293335,21357,0.0,0.0
2022-05-09 00:00:00+00:00,0.11458300054073334,0.11593300104141235,0.09049300104379654,0.09956199675798416,50210,0.0,0.0
2022-05-10 00:00:00+00:00,0.09955500066280365,0.10126999765634537,0.08849000185728073,0.09798499941825867,74319,0.0,0.0
2022-05-11 00:00:00+00:00,0.09816999733448029,0.1012360006570816,0.08534599840641022,0.086558997631073,78031,0.0,0.0
2022-05-12 00:00:00+00:00,0.08631599694490433,0.0885929986834526,0.06064499914646149,0.07164599746465683,54021,0.0,0.0
2022-05-13 00:00:00+00:00,0.0716399997472763,0.1004209965467453,0.07068300247192383,0.09126199781894684,125772,0.0,0.0
2022-05-14 00:00:00+00:00,0.09126599878072739,0.10524900257587433,0.0908690020442009,0.10401500016450882,92189,0.0,0.0
2022-05-15 00:00:00+00:00,0.10408399999141693,0.13513100147247314,0.10406900197267532,0.13392400741577148,89973,0.0,0.0
2022-05-16 00:00:00+00:00,0.13413800299167633,0.15721100568771362,0.13271400332450867,0.15721100568771362,108912,0.0,0.0
2022-05-17 00:00:00+00:00,0.15721100568771362,0.20979200303554535,0.15695099532604218,0.19894899427890778,168943,0.0,0.0
2022-05-18 00:00:00+00:00,0.19930900633335114,0.20652200281620026,0.1740330010652542,0.19159699976444244,211817,0.0,0.0
2022-05-19 00:00:00+00:00,0.1916159987449646,0.19755400717258453,0.16105599701404572,0.19716200232505798,186904,0.0,0.0
2022-05-20 00:00:00+00:00,0.19717499613761902,0.19994600117206573,0.15817099809646606,0.15836499631404877,84164,0.0,0.0
2022-05-21 00:00:00+00:00,0.1583620011806488,0.15879300236701965,0.14690199494361877,0.14777299761772156,14236,0.0,0.0
2022-05-22 00:00:00+00:00,0.1484529972076416,0.14845499396324158,0.1165739968419075,0.1252879947423935,62265,0.0,0.0
2022-05-23 00:00:00+00:00,0.12528200447559357,0.1278890073299408,0.11901599913835526,0.12260299921035767,53123,0.0,0.0
2022-05-24 00:00:00+00:00,0.12259499728679657,0.12274099886417389,0.1069749966263771,0.11053600162267685,38528,0.0,0.0
2022-05-25 00:00:00+00:00,0.11053500324487686,0.11567399650812149,0.10120300203561783,0.1098880022764206,66665,0.0,0.0
2022-05-26 00:00:00+00:00,0.10987299680709839,0.11198899894952774,0.08637599647045135,0.08984900265932083,81804,0.0,0.0
2022-05-27 00:00:00+00:00,0.08983200043439865,0.0905890017747879,0.08064699918031693,0.08204899728298187,35852,0.0,0.0
2022-05-28 00:00:00+00:00,0.0818220004439354,0.09049200266599655,0.07964199781417847,0.08276200294494629,129803,0.0,0.0
2022-05-29 00:00:00+00:00,0.08276200294494629,0.08869600296020508,0.08147799968719482,0.08208800107240677,43056,0.0,0.0
2022-05-30 00:00:00+00:00,0.08208899945020676,0.08360099792480469,0.07405199855566025,0.08156300336122513,33423,0.0,0.0
2022-05-31 00:00:00+00:00,0.08156300336122513,0.08355800062417984,0.08009400218725204,0.08243999630212784,29341,0.0,0.0
2022-06-01 00:00:00+00:00,0.08243899792432785,0.08376699686050415,0.07280000299215317,0.08065299689769745,133140,0.0,0.0
2022-06-02 00:00:00+00:00,0.08061999827623367,0.08168700337409973,0.07952000200748444,0.07979200035333633,9879,0.0,0.0
2022-06-03 00:00:00+00:00,0.0797870010137558,0.08289100229740143,0.07569900155067444,0.07683199644088745,73374,0.0,0.0
2022-06-04 00:00:00+00:00,0.07685299962759018,0.07942699640989304,0.07613299787044525,0.0777439996600151,10960,0.0,0.0
2022-06-05 00:00:00+00:00,0.07774300128221512,0.07774300128221512,0.07512100040912628,0.07684600353240967,10867,0.0,0.0
2022-06-06 00:00:00+00:00,0.07684499770402908,0.07951000332832336,0.07582700252532959,0.0786760002374649,40348,0.0,0.0
2022-06-07 00:00:00+00:00,0.07867400348186493,0.07902199774980545,0.07545500248670578,0.07565999776124954,8081,0.0,0.0
2022-06-08 00:00:00+00:00,0.07566100358963013,0.081216000020504,0.0748789981007576,0.0800819993019104,34357,0.0,0.0
2022-06-09 00:00:00+00:00,0.0801289975643158,0.0834520012140274,0.07447899878025055,0.07744300365447998,19629,0.0,0.0
2022-06-10 00:00:00+00:00,0.07732699811458588,0.07845599949359894,0.07405800372362137,0.07454399764537811,10902,0.0,0.0
2022-06-11 00:00:00+00:00,0.07454299926757812,0.074692003428936,0.06677000224590302,0.06865900009870529,26308,0.0,0.0
2022-06-12 00:00:00+00:00,0.06865900009870529,0.0693809986114502,0.06466999650001526,0.06561800092458725,24080,0.0,0.0
2022-06-13 00:00:00+00:00,0.06543000042438507,0.06555300205945969,0.01592000015079975,0.04948199912905693,84927,0.0,0.0
2022-06-14 00:00:00+00:00,0.04949299991130829,0.08194400370121002,0.043512001633644104,0.07417400181293488,83029,0.0,0.0
2022-06-15 00:00:00+00:00,0.07470499724149704,0.10211200267076492,0.05992500111460686,0.061462000012397766,164038,0.0,0.0
2022-06-16 00:00:00+00:00,0.06086599826812744,0.061615001410245895,0.040585000067949295,0.045483000576496124,85803,0.0,0.0
2022-06-17 00:00:00+00:00,0.04538499936461449,0.04994700103998184,0.04441099986433983,0.04640499874949455,24120,0.0,0.0
2022-06-18 00:00:00+00:00,0.04639900103211403,0.046578001230955124,0.041023001074790955,0.04312099888920784,19676,0.0,0.0
2022-06-19 00:00:00+00:00,0.04312000051140785,0.0495619997382164,0.04151099920272827,0.04839099943637848,25416,0.0,0.0
2022-06-20 00:00:00+00:00,0.04836500063538551,0.050937000662088394,0.04761099815368652,0.050317998975515366,30466,0.0,0.0
2022-06-21 00:00:00+00:00,0.050356000661849976,0.055034998804330826,0.043779999017715454,0.05280200019478798,27279,0.0,0.0
