TIMESTAMP,CIG_OPEN_PRICE_USD,CIG_HIGH_PRICE_USD,CIG_LOW_PRICE_USD,CIG_CLOSE_PRICE_USD,CIG_VOLUME_USD,CIG_DIVIDENDS_USD,CIG_STOCK_SPLITS_USD
2024-08-13 00:00:00+00:00,0.0008779999916441739,0.0009210000280290842,0.0006469999789260328,0.0006639999919570982,407919,0.0,0.0
2024-08-14 00:00:00+00:00,0.0006639999919570982,0.000977999996393919,0.00037200000951997936,0.0004070000140927732,467778,0.0,0.0
2024-08-15 00:00:00+00:00,0.000375000003259629,0.0005610000225715339,0.00022499999613501132,0.0002840000088326633,477386,0.0,0.0
2024-08-16 00:00:00+00:00,0.00027600000612437725,0.0004729999927803874,0.00015900000289548188,0.00015900000289548188,300059,0.0,0.0
2024-08-17 00:00:00+00:00,0.00015700000221841037,0.0004149999876972288,0.00014600000577047467,0.00027600000612437725,186851,0.0,0.0
2024-08-18 00:00:00+00:00,0.000311999989207834,0.0003220000071451068,0.00017699999443721026,0.0003000000142492354,93210,0.0,0.0
2024-08-19 00:00:00+00:00,0.0003000000142492354,0.0003000000142492354,0.00019099999917671084,0.00021100000594742596,60576,0.0,0.0
2024-08-20 00:00:00+00:00,0.00019500000053085387,0.0002209999947808683,0.00011899999663000926,0.00011899999663000926,67570,0.0,0.0
2024-08-21 00:00:00+00:00,0.00011600000289035961,0.00022000000171829015,9.40000027185306e-05,0.00018899999849963933,78762,0.0,0.0
2024-08-22 00:00:00+00:00,0.00019099999917671084,0.0004799999878741801,0.00018699999782256782,0.00038499999209307134,117944,0.0,0.0
2024-08-23 00:00:00+00:00,0.00037799999699927866,0.0004729999927803874,0.0002579999854788184,0.0003699999942909926,140569,0.0,0.0
2024-08-24 00:00:00+00:00,0.000307999987853691,0.0004140000091865659,0.0002969999914057553,0.0003370000049471855,78100,0.0,0.0
2024-08-25 00:00:00+00:00,0.0003459999861661345,0.00039500001003034413,0.0002770000137388706,0.0002840000088326633,57578,0.0,0.0
2024-08-26 00:00:00+00:00,0.0002840000088326633,0.00032900000223889947,0.00019200000679120421,0.0002460000105202198,103531,0.0,0.0
2024-08-27 00:00:00+00:00,0.00024500000290572643,0.00056900002527982,0.00023099999816622585,0.00035799999022856355,192403,0.0,0.0
2024-08-28 00:00:00+00:00,0.00035799999022856355,0.00039400000241585076,0.00030300000798888505,0.00032900000223889947,42700,0.0,0.0
2024-08-29 00:00:00+00:00,0.00032900000223889947,0.00042699999175965786,0.00032500000088475645,0.0003659999929368496,45748,0.0,0.0
2024-08-30 00:00:00+00:00,0.0003659999929368496,0.00038499999209307134,0.0002469999890308827,0.0002809999859891832,64311,0.0,0.0
2024-08-31 00:00:00+00:00,0.0002809999859891832,0.0002809999859891832,0.00019500000053085387,0.0001990000018849969,28024,0.0,0.0
2024-09-01 00:00:00+00:00,0.0001990000018849969,0.0002460000105202198,0.00018000000272877514,0.00019799999427050352,28203,0.0,0.0
2024-09-02 00:00:00+00:00,0.00019799999427050352,0.0002300000051036477,0.00016700000560376793,0.0001740000006975606,36676,0.0,0.0
2024-09-03 00:00:00+00:00,0.00017600000137463212,0.00021899999410379678,0.00015700000221841037,0.00015700000221841037,35545,0.0,0.0
2024-09-04 00:00:00+00:00,0.00015700000221841037,0.00020300000323913991,0.00015300000086426735,0.00018000000272877514,32644,0.0,0.0
2024-09-05 00:00:00+00:00,0.00018400000408291817,0.0001939999929163605,0.00016399999731220305,0.00016500000492669642,25850,0.0,0.0
2024-09-06 00:00:00+00:00,0.00016500000492669642,0.00018200000340584666,0.00015199999324977398,0.00015300000086426735,18979,0.0,0.0
2024-09-07 00:00:00+00:00,0.00015300000086426735,0.0001630000042496249,0.00013699999544769526,0.00015700000221841037,27167,0.0,0.0
2024-09-08 00:00:00+00:00,0.00015700000221841037,0.00018000000272877514,0.00014099999680183828,0.00017600000137463212,23176,0.0,0.0
2024-09-09 00:00:00+00:00,0.00016500000492669642,0.00020500000391621143,0.00014400000509340316,0.0001939999929163605,20530,0.0,0.0
2024-09-10 00:00:00+00:00,0.0001939999929163605,0.0001939999929163605,0.00013499999477062374,0.00015100000018719584,44278,0.0,0.0
2024-09-11 00:00:00+00:00,0.0001500000071246177,0.00018699999782256782,0.00010699999984353781,0.00014899999951012433,47099,0.0,0.0
2024-09-12 00:00:00+00:00,0.00014899999951012433,0.0002519999979995191,0.0001340000017080456,0.0001880000054370612,44393,0.0,0.0
2024-09-13 00:00:00+00:00,0.00018600000475998968,0.0002460000105202198,0.0001610000035725534,0.0001939999929163605,39620,0.0,0.0
2024-09-14 00:00:00+00:00,0.00016199999663513154,0.00022000000171829015,0.000155999994603917,0.0002010000025620684,39790,0.0,0.0
2024-09-15 00:00:00+00:00,0.0002010000025620684,0.00020300000323913991,0.00016199999663513154,0.00018699999782256782,28963,0.0,0.0
2024-09-16 00:00:00+00:00,0.0001900000061141327,0.0002570000069681555,0.00015500000154133886,0.00023299999884329736,74859,0.0,0.0
2024-09-17 00:00:00+00:00,0.00023099999816622585,0.00039599998854100704,0.00021600000036414713,0.00034500000765547156,64722,0.0,0.0
2024-09-18 00:00:00+00:00,0.00034500000765547156,0.0003499999875202775,0.00019099999917671084,0.00023299999884329736,50338,0.0,0.0
2024-09-19 00:00:00+00:00,0.0002410000015515834,0.0003589999978430569,0.00021899999410379678,0.0003539999888744205,43648,0.0,0.0
2024-09-20 00:00:00+00:00,0.0003539999888744205,0.0004070000140927732,0.00029399999766610563,0.0003539999888744205,46912,0.0,0.0
2024-09-21 00:00:00+00:00,0.00037200000951997936,0.00041700000292621553,0.00031800000579096377,0.00041700000292621553,33738,0.0,0.0
2024-09-22 00:00:00+00:00,0.00041700000292621553,0.0004879999905824661,0.0003600000054575503,0.0004659999976865947,34383,0.0,0.0
2024-09-23 00:00:00+00:00,0.0004659999976865947,0.0005549999768845737,0.0003600000054575503,0.0005310000269673765,87338,0.0,0.0
2024-09-24 00:00:00+00:00,0.0005339999916031957,0.0009219999774359167,0.0004920000210404396,0.0007580000092275441,169074,0.0,0.0
2024-09-25 00:00:00+00:00,0.0007019999902695417,0.0010809999657794833,0.0005849999724887311,0.0007810000097379088,213757,0.0,0.0
2024-09-26 00:00:00+00:00,0.0007810000097379088,0.0010130000300705433,0.000674000009894371,0.0010089999996125698,119135,0.0,0.0
2024-09-27 00:00:00+00:00,0.0010089999996125698,0.0010679999832063913,0.0004910000134259462,0.0005029999883845448,185424,0.0,0.0
2024-09-28 00:00:00+00:00,0.0005019999807700515,0.0005890000029467046,0.00043399998685345054,0.00056900002527982,76731,0.0,0.0
2024-09-29 00:00:00+00:00,0.00056900002527982,0.0009800000116229057,0.00043200000072829425,0.0007169999880716205,170942,0.0,0.0
2024-09-30 00:00:00+00:00,0.0006939999875612557,0.0009449999779462814,0.0006179999909363687,0.0007239999831654131,87796,0.0,0.0
2024-10-01 00:00:00+00:00,0.0007239999831654131,0.0007970000151544809,0.0006329999887384474,0.000737000023946166,79851,0.0,0.0
2024-10-02 00:00:00+00:00,0.000737000023946166,0.000737000023946166,0.0005039999959990382,0.0005549999768845737,122220,0.0,0.0
