,MSE,RMSE,MAE,MAPE,R2
0,13649.732345694332,116.83206899517928,97.88599735619997,0.04296391037954339,0.8451924955240582
1,6874.033385967578,82.90979065205495,65.57817350977098,0.031069539288867454,0.7991678568683824
2,14992.392419034733,122.44342538100906,99.83831419605806,0.03216799746717487,0.7172384674128447
3,31652.275044159698,177.91086263677016,139.64219487907332,0.042755542003837334,0.7519675192905273
4,19874.729011459898,140.97776069813244,112.61699524892265,0.029211285940686033,0.8095798427128357
5,33613.394755776295,183.3395613493615,142.09129827588998,0.032692109886215105,0.2901489260214093
6,20202.22873607414,142.134544485407,112.17805720694501,0.02792573906882623,0.6040381689668919
7,14446.422269193888,120.19327048214426,93.30130709155488,0.031319096885387594,0.9273936890446941
8,17616.88184216969,132.7286022007679,100.49110223722839,0.03474516466816489,0.551788514999938
9,7296.129468486773,85.4173838775619,69.8794373930679,0.024736871647721165,0.9041961262592286
10,9246.249524482733,96.15742053779694,75.77901070629325,0.024709136549907428,0.7831826105656581
11,13161.37674790679,114.72304366563324,96.97384353505383,0.04387429102045085,0.8946503067622412
Mean,16885.487129200545,126.31397791348489,100.52131096967152,0.0331808904005652,0.7398787103690591
