TIMESTAMP,TRDX_OPEN_PRICE_USD,TRDX_HIGH_PRICE_USD,TRDX_LOW_PRICE_USD,TRDX_CLOSE_PRICE_USD,TRDX_VOLUME_USD,TRDX_DIVIDENDS_USD,TRDX_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,0.03450699895620346,0.03537200018763542,0.02945699915289879,0.03069400042295456,20272,0.0,0.0
2025-04-02 00:00:00+00:00,0.03069400042295456,0.03069400042295456,0.009332000277936459,0.012153999879956245,39016,0.0,0.0
2025-04-03 00:00:00+00:00,0.012153999879956245,0.013167000375688076,0.010037999600172043,0.0128389997407794,10462,0.0,0.0
2025-04-04 00:00:00+00:00,0.0128389997407794,0.012861999683082104,0.006688000168651342,0.008592999540269375,24524,0.0,0.0
2025-04-05 00:00:00+00:00,0.008592999540269375,0.009819000028073788,0.007915000431239605,0.00851299986243248,7572,0.0,0.0
2025-04-06 00:00:00+00:00,0.00851299986243248,0.008963000029325485,0.008220000192523003,0.00838600005954504,7156,0.0,0.0
2025-04-07 00:00:00+00:00,0.00838600005954504,0.008868999779224396,0.007540999911725521,0.008667999878525734,1513,0.0,0.0
2025-04-08 00:00:00+00:00,0.008667999878525734,0.009139999747276306,0.007741999812424183,0.007786000147461891,3060,0.0,0.0
2025-04-09 00:00:00+00:00,0.007786000147461891,0.011269000358879566,0.007612000219523907,0.010689999908208847,11793,0.0,0.0
2025-04-10 00:00:00+00:00,0.010689999908208847,0.010990999639034271,0.009970000013709068,0.01053600013256073,2049,0.0,0.0
2025-04-11 00:00:00+00:00,0.01053600013256073,0.011543000116944313,0.01042299997061491,0.011543000116944313,4094,0.0,0.0
2025-04-12 00:00:00+00:00,0.011543000116944313,0.015910999849438667,0.011493000201880932,0.01575700007379055,8211,0.0,0.0
2025-04-13 00:00:00+00:00,0.01575700007379055,0.01685900054872036,0.014255999587476254,0.014461000449955463,8044,0.0,0.0
2025-04-14 00:00:00+00:00,0.014461000449955463,0.015636999160051346,0.013565000146627426,0.013565000146627426,4853,0.0,0.0
2025-04-15 00:00:00+00:00,0.013565000146627426,0.01474899984896183,0.01259700022637844,0.013290000148117542,6887,0.0,0.0
2025-04-16 00:00:00+00:00,0.013290000148117542,0.01423100009560585,0.013189000077545643,0.013531999662518501,3506,0.0,0.0
2025-04-17 00:00:00+00:00,0.013531999662518501,0.014801999554038048,0.011597000062465668,0.011597000062465668,9153,0.0,0.0
2025-04-18 00:00:00+00:00,0.011597000062465668,0.011675000190734863,0.011118999682366848,0.011477000080049038,3013,0.0,0.0
2025-04-19 00:00:00+00:00,0.011477000080049038,0.012767000123858452,0.011477000080049038,0.012484000064432621,3141,0.0,0.0
2025-04-20 00:00:00+00:00,0.012484000064432621,0.014051999896764755,0.012484000064432621,0.013148000463843346,5394,0.0,0.0
