TIMESTAMP,AMPLE23682_OPEN_PRICE_USD,AMPLE23682_HIGH_PRICE_USD,AMPLE23682_LOW_PRICE_USD,AMPLE23682_CLOSE_PRICE_USD,AMPLE23682_VOLUME_USD,AMPLE23682_DIVIDENDS_USD,AMPLE23682_STOCK_SPLITS_USD
2023-02-27 00:00:00+00:00,0.00017699999443721026,0.00019500000053085387,0.00014000000373926014,0.00014099999680183828,22921,0.0,0.0
2023-02-28 00:00:00+00:00,0.00014200000441633165,0.00015700000221841037,0.00012799999967683107,0.00014699999883305281,1643,0.0,0.0
2023-03-01 00:00:00+00:00,0.00014699999883305281,0.00017499999376013875,0.00014600000577047467,0.0001630000042496249,825,0.0,0.0
2023-03-02 00:00:00+00:00,0.0001630000042496249,0.00017800000205170363,0.00015700000221841037,0.00017600000137463212,469,0.0,0.0
2023-03-03 00:00:00+00:00,0.00017600000137463212,0.0002809999859891832,0.00016599999798927456,0.00016700000560376793,2727,0.0,0.0
2023-03-04 00:00:00+00:00,0.00016700000560376793,0.00017600000137463212,0.00016199999663513154,0.00016199999663513154,562,0.0,0.0
2023-03-05 00:00:00+00:00,0.0001630000042496249,0.00019200000679120421,0.0001610000035725534,0.0001829999964684248,788,0.0,0.0
2023-03-06 00:00:00+00:00,0.0001829999964684248,0.0001829999964684248,0.00017600000137463212,0.00017899999511428177,263,0.0,0.0
2023-03-07 00:00:00+00:00,0.00017899999511428177,0.0002479999966453761,0.00017899999511428177,0.00022200000239536166,2082,0.0,0.0
2023-03-08 00:00:00+00:00,0.00022200000239536166,0.00025599999935366213,0.00022200000239536166,0.00023499999952036887,1037,0.0,0.0
2023-03-09 00:00:00+00:00,0.00023499999952036887,0.00023799999326001853,0.00021699999342672527,0.00021699999342672527,2198,0.0,0.0
2023-03-10 00:00:00+00:00,0.00021699999342672527,0.0002209999947808683,0.00020799999765586108,0.00021399999968707561,2171,0.0,0.0
2023-03-11 00:00:00+00:00,0.00021300000662449747,0.00021600000036414713,0.0001939999929163605,0.00020300000323913991,3306,0.0,0.0
2023-03-12 00:00:00+00:00,0.00020300000323913991,0.0002099999983329326,0.00019700000120792538,0.0002099999983329326,1423,0.0,0.0
2023-03-13 00:00:00+00:00,0.0002099999983329326,0.00023600000713486224,0.00020900000527035445,0.00023299999884329736,3917,0.0,0.0
2023-03-14 00:00:00+00:00,0.00023299999884329736,0.00023400000645779073,0.0002229999954579398,0.00022499999613501132,2866,0.0,0.0
2023-03-15 00:00:00+00:00,0.00022499999613501132,0.00022600000374950469,0.00021100000594742596,0.00021300000662449747,693,0.0,0.0
2023-03-16 00:00:00+00:00,0.00021300000662449747,0.0002229999954579398,0.00020700000459328294,0.00021800000104121864,1019,0.0,0.0
2023-03-17 00:00:00+00:00,0.00021899999410379678,0.0002209999947808683,0.00018600000475998968,0.0001939999929163605,1865,0.0,0.0
2023-03-18 00:00:00+00:00,0.0001939999929163605,0.00020500000391621143,0.00019299999985378236,0.00020199999562464654,1830,0.0,0.0
2023-03-19 00:00:00+00:00,0.00020199999562464654,0.00021800000104121864,0.000195999993593432,0.00021100000594742596,1737,0.0,0.0
2023-03-20 00:00:00+00:00,0.00021100000594742596,0.00021300000662449747,0.00020300000323913991,0.00020399999630171806,1686,0.0,0.0
2023-03-21 00:00:00+00:00,0.00020399999630171806,0.00020500000391621143,0.00018600000475998968,0.00019700000120792538,1995,0.0,0.0
2023-03-22 00:00:00+00:00,0.00019700000120792538,0.00022000000171829015,0.0001939999929163605,0.00019799999427050352,4083,0.0,0.0
2023-03-23 00:00:00+00:00,0.00019799999427050352,0.0002099999983329326,0.00018699999782256782,0.0001939999929163605,4039,0.0,0.0
