TIMESTAMP,POPPY35128_OPEN_PRICE_USD,POPPY35128_HIGH_PRICE_USD,POPPY35128_LOW_PRICE_USD,POPPY35128_CLOSE_PRICE_USD,POPPY35128_VOLUME_USD,POPPY35128_DIVIDENDS_USD,POPPY35128_STOCK_SPLITS_USD
2025-03-31 00:00:00+00:00,6.600000051548705e-05,6.70000008540228e-05,6.500000017695129e-05,6.600000051548705e-05,0,0.0,0.0
2025-04-01 00:00:00+00:00,6.600000051548705e-05,7.899999764049426e-05,6.399999983841553e-05,6.800000119255856e-05,7869,0.0,0.0
2025-04-02 00:00:00+00:00,6.800000119255856e-05,7.599999662488699e-05,6.199999916134402e-05,6.199999916134402e-05,0,0.0,0.0
2025-04-03 00:00:00+00:00,6.199999916134402e-05,6.70000008540228e-05,5.8000001445179805e-05,5.900000178371556e-05,0,0.0,0.0
2025-04-04 00:00:00+00:00,5.900000178371556e-05,5.900000178371556e-05,5.500000042957254e-05,5.900000178371556e-05,0,0.0,0.0
2025-04-05 00:00:00+00:00,5.900000178371556e-05,5.900000178371556e-05,5.700000110664405e-05,5.8000001445179805e-05,0,0.0,0.0
2025-04-06 00:00:00+00:00,5.8000001445179805e-05,5.900000178371556e-05,5.0999999075429514e-05,5.0999999075429514e-05,0,0.0,0.0
2025-04-07 00:00:00+00:00,5.0999999075429514e-05,5.400000009103678e-05,4.70000013592653e-05,5.400000009103678e-05,389,0.0,0.0
2025-04-08 00:00:00+00:00,5.400000009103678e-05,5.700000110664405e-05,5.199999941396527e-05,5.2999999752501026e-05,0,0.0,0.0
2025-04-09 00:00:00+00:00,5.2999999752501026e-05,6.299999949987978e-05,5.2999999752501026e-05,5.999999848427251e-05,0,0.0,0.0
2025-04-10 00:00:00+00:00,5.999999848427251e-05,5.999999848427251e-05,5.0999999075429514e-05,5.199999941396527e-05,0,0.0,0.0
2025-04-11 00:00:00+00:00,5.199999941396527e-05,5.900000178371556e-05,5.199999941396527e-05,5.900000178371556e-05,1205,0.0,0.0
2025-04-12 00:00:00+00:00,5.900000178371556e-05,6.900000153109431e-05,5.6000000768108293e-05,6.500000017695129e-05,0,0.0,0.0
2025-04-13 00:00:00+00:00,6.500000017695129e-05,6.500000017695129e-05,6.0999998822808266e-05,6.0999998822808266e-05,1172,0.0,0.0
2025-04-14 00:00:00+00:00,6.0999998822808266e-05,6.500000017695129e-05,6.0999998822808266e-05,6.199999916134402e-05,0,0.0,0.0
2025-04-15 00:00:00+00:00,6.199999916134402e-05,6.500000017695129e-05,6.0999998822808266e-05,6.0999998822808266e-05,0,0.0,0.0
2025-04-16 00:00:00+00:00,6.0999998822808266e-05,6.399999983841553e-05,5.999999848427251e-05,6.399999983841553e-05,0,0.0,0.0
2025-04-17 00:00:00+00:00,6.399999983841553e-05,6.600000051548705e-05,6.399999983841553e-05,6.600000051548705e-05,0,0.0,0.0
2025-04-18 00:00:00+00:00,6.600000051548705e-05,6.600000051548705e-05,6.500000017695129e-05,6.500000017695129e-05,0,0.0,0.0
2025-04-19 00:00:00+00:00,6.500000017695129e-05,6.70000008540228e-05,6.500000017695129e-05,6.70000008540228e-05,0,0.0,0.0
2025-04-20 00:00:00+00:00,6.70000008540228e-05,6.70000008540228e-05,6.600000051548705e-05,6.600000051548705e-05,0,0.0,0.0
2025-04-21 00:00:00+00:00,6.600000051548705e-05,6.800000119255856e-05,6.399999983841553e-05,6.500000017695129e-05,0,0.0,0.0
2025-04-22 00:00:00+00:00,6.500000017695129e-05,7.200000254670158e-05,6.500000017695129e-05,7.200000254670158e-05,363,0.0,0.0
2025-04-23 00:00:00+00:00,7.200000254670158e-05,7.300000288523734e-05,7.200000254670158e-05,7.200000254670158e-05,0,0.0,0.0
2025-04-24 00:00:00+00:00,7.200000254670158e-05,7.300000288523734e-05,7.000000186963007e-05,7.300000288523734e-05,136,0.0,0.0
2025-04-25 00:00:00+00:00,7.300000288523734e-05,7.400000322377309e-05,6.0999998822808266e-05,6.299999949987978e-05,0,0.0,0.0
2025-04-26 00:00:00+00:00,6.299999949987978e-05,6.399999983841553e-05,5.999999848427251e-05,6.0999998822808266e-05,571,0.0,0.0
2025-04-27 00:00:00+00:00,6.0999998822808266e-05,6.299999949987978e-05,5.900000178371556e-05,5.900000178371556e-05,0,0.0,0.0
2025-04-28 00:00:00+00:00,5.900000178371556e-05,6.0999998822808266e-05,5.8000001445179805e-05,5.900000178371556e-05,0,0.0,0.0
2025-04-29 00:00:00+00:00,5.900000178371556e-05,5.999999848427251e-05,5.900000178371556e-05,5.999999848427251e-05,0,0.0,0.0
2025-04-30 00:00:00+00:00,5.999999848427251e-05,5.999999848427251e-05,5.8000001445179805e-05,5.999999848427251e-05,61,0.0,0.0
2025-05-01 00:00:00+00:00,5.999999848427251e-05,6.600000051548705e-05,5.999999848427251e-05,6.500000017695129e-05,0,0.0,0.0
2025-05-02 00:00:00+00:00,6.500000017695129e-05,6.500000017695129e-05,5.999999848427251e-05,5.999999848427251e-05,0,0.0,0.0
2025-05-03 00:00:00+00:00,5.999999848427251e-05,6.0999998822808266e-05,5.900000178371556e-05,5.900000178371556e-05,0,0.0,0.0
2025-05-04 00:00:00+00:00,5.900000178371556e-05,5.900000178371556e-05,5.900000178371556e-05,5.900000178371556e-05,0,0.0,0.0
2025-05-05 00:00:00+00:00,5.900000178371556e-05,5.900000178371556e-05,5.700000110664405e-05,5.700000110664405e-05,0,0.0,0.0
2025-05-06 00:00:00+00:00,5.700000110664405e-05,5.8000001445179805e-05,5.700000110664405e-05,5.700000110664405e-05,0,0.0,0.0
2025-05-07 00:00:00+00:00,5.700000110664405e-05,5.900000178371556e-05,5.700000110664405e-05,5.900000178371556e-05,187,0.0,0.0
2025-05-08 00:00:00+00:00,5.900000178371556e-05,7.599999662488699e-05,5.900000178371556e-05,7.599999662488699e-05,1557,0.0,0.0
2025-05-09 00:00:00+00:00,7.599999662488699e-05,0.00013600000238511711,7.000000186963007e-05,0.0001230000052601099,26064,0.0,0.0
2025-05-10 00:00:00+00:00,0.0001230000052601099,0.0001230000052601099,0.00010599999950500205,0.00011300000187475234,4700,0.0,0.0
2025-05-11 00:00:00+00:00,0.00011300000187475234,0.00013499999477062374,0.00011200000153621659,0.00013499999477062374,7839,0.0,0.0
2025-05-12 00:00:00+00:00,0.00013499999477062374,0.000307999987853691,0.00013499999477062374,0.00022499999613501132,73002,0.0,0.0
2025-05-13 00:00:00+00:00,0.00022499999613501132,0.0005890000029467046,0.00015999999595806003,0.0005300000193528831,118718,0.0,0.0
2025-05-14 00:00:00+00:00,0.0005300000193528831,0.0005300000193528831,0.00022200000239536166,0.0002739999908953905,65076,0.0,0.0
2025-05-15 00:00:00+00:00,0.0002739999908953905,0.0004349999944679439,0.00025400001322850585,0.0003549999964889139,24229,0.0,0.0
2025-05-16 00:00:00+00:00,0.0003549999964889139,0.0003640000068116933,0.00021699999342672527,0.00021699999342672527,0,0.0,0.0
2025-05-17 00:00:00+00:00,0.00021699999342672527,0.0002280000044265762,0.00020700000459328294,0.00020799999765586108,3247,0.0,0.0
2025-05-18 00:00:00+00:00,0.00020799999765586108,0.00030499999411404133,0.00020799999765586108,0.00023700000019744039,15203,0.0,0.0
2025-05-19 00:00:00+00:00,0.00023700000019744039,0.0002500000118743628,0.0002119999990100041,0.0002479999966453761,0,0.0,0.0
2025-05-20 00:00:00+00:00,0.0002479999966453761,0.0002579999854788184,0.00021100000594742596,0.0002119999990100041,0,0.0,0.0
2025-05-21 00:00:00+00:00,0.0002119999990100041,0.00024300000222865492,0.0002099999983329326,0.00024199999461416155,8601,0.0,0.0
2025-05-22 00:00:00+00:00,0.00024199999461416155,0.0003319999959785491,0.00022600000374950469,0.00032900000223889947,0,0.0,0.0
2025-05-23 00:00:00+00:00,0.00032900000223889947,0.0003769999893847853,0.0002699999895412475,0.00027600000612437725,19126,0.0,0.0
2025-05-24 00:00:00+00:00,0.00027600000612437725,0.0003129999968223274,0.0002460000105202198,0.0002519999979995191,18905,0.0,0.0
2025-05-25 00:00:00+00:00,0.0002519999979995191,0.0002610000083222985,0.0002280000044265762,0.0002390000008745119,11774,0.0,0.0
2025-05-26 00:00:00+00:00,0.0002390000008745119,0.00025400001322850585,0.00021399999968707561,0.00021399999968707561,8473,0.0,0.0
2025-05-27 00:00:00+00:00,0.00021399999968707561,0.00023600000713486224,0.00021399999968707561,0.00022899999748915434,0,0.0,0.0
2025-05-28 00:00:00+00:00,0.00022899999748915434,0.00025099999038502574,0.0001849999971454963,0.000195999993593432,11987,0.0,0.0
2025-05-29 00:00:00+00:00,0.000195999993593432,0.00022000000171829015,0.0001849999971454963,0.00018600000475998968,0,0.0,0.0
2025-05-30 00:00:00+00:00,0.00018600000475998968,0.0001900000061141327,0.0001630000042496249,0.00017499999376013875,0,0.0,0.0
2025-05-31 00:00:00+00:00,0.00017499999376013875,0.00017499999376013875,0.00011800000356743112,0.00014699999883305281,12626,0.0,0.0
2025-06-01 00:00:00+00:00,0.00014667805226054043,0.00014800834469497204,0.00012525750207714736,0.000132259214296937,4918,0.0,0.0
