Lag,ANT,ARK,BTS,CON,DCR,DGB,DOGE,ETC,ETH,FIRO,GNO,KMD,LSK,MAID,MONA,QTUM,RLC,SC,STEEM,SYS,USDT,VERI,XEM,XRP,XWC,ZEN
12,0.11278046606568017,0.8159863755996543,0.8931264078368534,0.739113354473973,0.5507082566289652,0.4539077048315897,0.008612728976234068,0.07322456534175067,0.018028669552173863,0.9674756752753918,0.1433239356816207,0.1785781438605628,0.8557953576514028,0.028653628276388274,0.016066687795750614,0.11336411750028108,0.014847540991609174,0.29430803189099347,0.664444103141604,0.4886740317301128,4.672605702031715e-25,0.8560713199120944,0.1644911913734181,0.05240228263173217,0.6129777861496986,0.5409775800788221
13,0.12878083552699385,0.8375922031908932,0.8685954109544218,0.8004812650345134,0.5693118854297385,0.4204531295045317,0.00993671621684922,0.08123862217257062,0.016771582464284805,0.8982576678568152,0.14353461112377375,0.14526078692632569,0.8998664621512575,0.04290477925310546,0.01892249995055601,0.15308300330829805,0.009470549471573875,0.2176059551624169,0.46062146329107767,0.5629255484240074,1.2844033999857691e-24,0.899664715294106,0.20335736232650567,0.07249186994750693,0.6732508006714144,0.6199297770219012
14,0.1725356218367415,0.870575477119645,0.9109182138183184,0.8791740893805743,0.5034256359133404,0.3935984714751819,0.010931424393166531,0.08147247947338926,0.009472713627187695,0.8087903837727729,0.13795554781738945,0.09799048047873253,0.9166193394291049,0.02531328340941276,0.0188826854688068,0.12535550627533323,0.00640227688304607,0.19813059432350186,0.5260644439574945,0.6280395656838973,4.610253952889574e-25,0.927243173620608,0.225651290658376,0.06733696050351397,0.7117864027835025,0.690863598830926
15,0.22150656255340578,0.9131245979865508,0.9007436165476859,0.798081872923117,0.5493435450541428,0.39409187661183176,0.011973108101828158,0.10383731108168087,0.015288344300478101,0.8397040723937769,0.18618321458579,0.1482849471264379,0.9353051201310546,0.03496546375742002,0.027985255451905233,0.17817117277703984,0.010035004175948225,0.23797881627674453,0.5737096375640541,0.6346126596388487,1.2789042777516452e-24,0.9499839621857884,0.3120538954651587,0.07452925441007718,0.6347175776830596,0.735007212768825
16,0.2803993046030942,0.901494245132294,0.8929153219457193,0.7317122787745887,0.33231297499066836,0.19806391208412816,0.016099982834602043,0.032432806620046606,0.023739489721523933,0.8372218464081119,0.2795114694148749,0.1773393130972269,0.9416303448775751,0.044712958627421015,0.039431354398506806,0.149765315950868,0.011329231857353237,0.27499343283700245,0.644441398509267,0.5104423509322102,8.938656066211411e-25,0.9612213939036705,0.23344906793939657,0.10868262386034933,0.23996511715335522,0.7887857606504354
17,0.31133465972523866,0.8554035776062825,0.9132470855888187,0.5696898888231953,0.3637138065918606,0.2694806577447695,0.021819794671683605,0.016022231578612028,0.019998568903710833,0.8416270692582268,0.34373002563339944,0.2132775195422539,0.9493104169980944,0.017954429080721368,0.053374082574849664,0.14830817492752785,0.032157518273426465,0.2920125574081465,0.5621757279057215,0.5905562786006078,2.2391823815617826e-25,0.9603256999608473,0.23011529763392594,0.13065569798336585,0.2890532723783572,0.7567019110638977
18,0.3677926083662298,0.9059348698802058,0.9379084260673833,0.5502344496632362,0.3671426128098958,0.23044016730377848,0.006148334682419013,0.016234350534340903,0.03280319597231715,0.8782863285099342,0.3961190697348555,0.2465048326682287,0.9627017529502836,0.01904011899394964,0.07520552245591643,0.129056508801448,0.032869667432508194,0.349649616397062,0.6485814124696112,0.6956112024637985,3.5478518043113227e-25,0.9625787611340395,0.16436843489477518,0.08640449184412852,0.2980571819410422,0.8064194247879778
19,0.4018411541752698,0.9249836504098355,0.93886186469918,0.44443870210764314,0.41885868426675926,0.25325147847505414,0.00525607848993327,0.026984293550535707,0.011726865556723844,0.9171404759018607,0.15357362290568152,0.2971487519627252,0.9736419226567621,0.025127608080717734,0.10061008052173286,0.11518707915912413,0.03055134867750669,0.36984553553882943,0.2791356500650531,0.7147353937795651,5.0804579887926256e-26,0.9668137574507636,0.21567077880153995,0.11217282279812117,0.3408678227396705,0.8493784531468616
20,0.3968500849712954,0.9401122438381441,0.9288929805546724,0.4311661838975066,0.44678643763028303,0.2752850471789655,0.009876686335874707,0.08933290457475607,0.001454533485541902,0.9194931592251553,0.046959093996490536,0.32018522926998605,0.9872706347068958,0.0070817152580551265,0.222940869462472,0.147926569640132,0.0394025991861813,0.08067748071027041,0.17747017593610276,0.7953817958033559,4.590406372342044e-25,0.9790189305028464,0.12983787404053057,0.13599041074399634,0.3325133463592719,0.8593843722702785
21,0.4582666566757091,0.9541329118545627,0.7905482833872455,0.032404047034707215,0.5919484566055091,0.32866486361657554,0.01810901538317516,0.1292098916591411,0.0019359782649314592,0.9276630472239215,0.12025417217805934,0.16989619459157562,0.9927107569305686,0.004870533326811391,0.06235893513842676,0.15042180455243379,0.062493335044224156,0.04801146201894469,0.20959540086584547,0.7933562556291801,3.357383995327369e-23,0.9783934907448527,0.16509159847097854,0.05676815264845757,0.24221864158915665,0.8458375070512825
22,0.3975374201230061,0.9690258589181916,0.8156878274738182,0.0216962282417329,0.42545653294076957,0.1737105082353363,0.008192749935284897,0.15642012299345318,0.0037282387189157195,0.8997542946233714,0.11325547420701745,0.20990559727568958,0.9955193570970962,0.006698741530736294,0.04575956072711791,0.18979147184780976,0.032196520782512644,0.035508682051853035,0.1967042474752345,0.8146870641312746,1.2810743104308965e-22,0.9699379541878963,0.23826291385416629,0.012573449470798694,0.24651714547939704,0.6830061439178741
23,0.39823262472477355,0.9800437618346056,0.7554641091754308,0.03103340744258781,0.42331254734698626,0.2031233581140855,0.011580614690820187,0.14685841559880392,0.00458078717850178,0.9184067429918427,0.1440012379529074,0.22717429526713442,0.9974467497983225,0.009074225896454607,0.059953722484367804,0.2344938009386669,0.04604751844306494,0.04694160788267947,0.23097520120360449,0.8370910499203443,6.730823618838668e-27,0.9716056425373624,0.2577849641533881,0.01858047465503642,0.2615235956427166,0.7179825331845862
24,0.3904107766681556,0.9848212949686377,0.8244934955075727,0.0507111268370887,0.4235998760041052,0.2548621382852278,0.014781115780778184,0.13520340860579066,0.0067381074323247785,0.8751408360357633,0.12413819749552867,0.23521849052654759,0.9985793087945694,0.005074101298060726,0.08495987161511075,0.29880853034531185,0.04680277154549585,0.0499142864840504,0.28188456558637043,0.8399444280212012,4.9106431574223466e-26,0.9586279634459047,0.314005970949647,0.019210257326643405,0.13017928348866267,0.7350817287540867
25,0.4272970445440494,0.9906500781959209,0.846422754919953,0.0533199524412682,0.5042184772457599,0.11834317542700956,0.014029046242514753,0.03794998849333603,0.010484003291473776,0.8606471048697173,0.16154344118465414,0.30484498342304944,0.9982820079079071,0.008057567928259247,0.06791447043107662,0.3517218898160558,0.040796605602992086,0.031578995995567835,0.2348625373586134,0.8511741872510127,7.963749317887069e-26,0.9667470361006075,0.2384794674062589,0.022157207653171907,0.16141006022394044,0.6642608067880309
26,0.4630847595436966,0.9926007301034667,0.8602932171611541,0.05403653869788886,0.5484545926645426,0.13784060036455117,0.013273447162541,0.018982631663665674,0.014399921850774022,0.9021663497779873,0.19811971002847814,0.284296061661953,0.9984130761941941,0.004032583035328116,0.016856388417573313,0.41653267620344175,0.04026397875657709,0.026175538744284986,0.106138731568453,0.8499924255207234,2.1258030896152875e-25,0.9774703691761318,0.2926252245051497,0.020371566113117922,0.1514718178534879,0.5072556308001047
27,0.49074364044674246,0.9950772833882598,0.830546026239025,0.057202546422450096,0.4198931846897228,0.05813112405484898,0.015909573179913036,0.04184203244997767,0.05707466340455302,0.9105831617506513,0.18461564596871494,0.138884534847256,0.9990811010424094,0.007857384903372542,0.0013768166163398725,0.41138515577348206,0.10658620565345847,0.0025346600532853685,0.14069581737377476,0.859510361028411,2.374229474082209e-22,0.9731653282202408,0.28559237213439065,0.00938689376953052,0.1538752163367663,0.3055481253385567
28,0.44363144921565206,0.9574842996960718,0.7538169129269359,0.04436213281876869,0.3941448935331595,0.024517742615148466,0.007580539728802274,0.11749989276814142,0.08380849242047812,0.8580429445069765,0.12206786359176393,0.10362324194730599,0.9990511214669362,0.012553238302269001,0.005752484349440146,0.4970377870533077,0.004702560149015365,0.002545576430267283,0.053275951744364634,0.8368788855637714,4.733613964752035e-22,0.9634777104304553,0.3282846205646681,0.033020352721585634,0.11467331675119997,0.2665593336003404
29,0.33585807194104306,0.9684795088834957,0.5854286231961542,0.048257245047276597,0.3354739929302268,0.023440825756702036,0.0005993799633959213,0.11579861852889246,0.035513135510938716,0.7817464726802527,0.13301635487649058,0.09773356884662805,0.9975305219102115,0.01620318798331638,0.0023700586972377723,0.441667781722023,0.0060986086277138064,0.0021821587999535886,0.06691077445100194,0.8411662791748424,1.695849371303324e-22,0.9603813969879184,0.14639514830798056,0.021064488933595398,0.1316272531068799,0.19126385598417658
30,0.3288081529344782,0.9645428218439555,0.33795657420061936,0.04656932738756986,0.3093176414435558,0.039795983013562214,0.0005796927972604975,0.11318636563758547,0.053939143965566524,0.7828911303315961,0.14769399761240543,0.08485033921638957,0.9920223800015819,0.02167262736312506,0.0025034251578674033,0.1953863172084701,0.010117485371118748,0.002125924574972523,0.0677952420687717,0.8325247285478857,1.035608637736968e-22,0.7741589867493209,0.23236373951776007,0.00655593378192185,0.044913193223584114,0.22727742610305166
