Lag,ANT,ARK,BTS,CON,DCR,DGB,DOGE,ETC,ETH,FIRO,GNO,KMD,LSK,MAID,MONA,QTUM,RLC,SC,STEEM,SYS,USDT,VERI,XEM,XRP,XWC,ZEN
1,0.7078586697104865,0.0047585240905621,0.005094292754583757,0.755327284053255,0.06159619921963104,0.01024824807877084,0.727885752961063,0.008948793569754294,0.14475601483487296,0.45522275741558926,0.9299499509393114,0.0027158266668926108,0.034339358748722605,0.5198232835850958,0.6360006762682414,0.0002201216815662974,0.3900916995770197,0.00012265474398780085,0.005479041224780631,0.531486664748045,9.992540204132122e-08,0.7756477298356358,0.012823561690277591,0.2922084194491014,0.10559602435118769,0.03617383644129716
2,0.9187771659087172,0.007559799288304721,0.007327922715335209,0.3781203112522074,0.1410080209397986,0.0007190432522934106,0.850442828181668,0.022371707192389182,0.2401829459596627,0.5201260495964595,0.3872833356158824,0.008384039267881803,0.09687813791708562,0.5750380418162075,0.6449476937525227,0.000776616175077885,0.6509457915677164,0.000283187286639656,0.030042634724995538,0.28357646747377946,2.691487413120638e-10,0.49296262651038003,0.013944018509705286,0.4278188043590866,0.27677913449628433,0.03703921853119203
3,0.6459621897570245,0.01178627345331156,0.013929445734513234,0.09983178459477604,0.24270121975035702,6.784713938915038e-05,0.9374033647573753,0.05827830630413374,0.33045728521474327,0.7246761618359965,0.5911070751570795,0.009673624815031517,0.21522750924922623,0.7868316152741164,0.8248188220247892,0.00016582300424568296,0.06778076568895422,0.0007944447154981118,0.08136915795361588,0.20676156704889637,2.3006401418865083e-10,0.5073632645425847,0.020922405052886044,0.5681346076911264,0.03443076720378259,0.08643328267050857
4,0.7825538336247704,0.011072027760105463,0.007049803869318132,0.11844630931435352,0.2680015348822109,0.00018255573978208516,0.8488492518645807,0.011551389751279706,0.2953912798642559,0.8544834386634486,0.7829563457362412,0.032445836734975114,0.3601055630876022,0.47819543784176366,0.7756959453912258,0.00010576590053692144,0.1265286616247737,0.0016973094843181684,0.12383112506440264,0.22720507232410486,5.128389854610998e-09,0.448890695896773,0.054218259137794426,0.644144895945699,0.061501572680417414,0.07538669906873037
5,0.7770955056553647,0.014141028087192113,0.012217249474296397,0.18143021242426804,0.29288238781948794,0.00033832642528081595,0.9352644856209698,0.0254004974517379,0.20518828891812055,0.8935765266878549,0.7202005184149302,0.04317691212098797,0.4169392320986929,0.6120903728155778,0.7457963573889832,0.00013857982841828672,0.17399251444310962,0.0014092281026148637,0.2127756720856269,0.22248614999886715,2.4120294579297454e-08,0.5685649002054041,0.037009540005674024,0.422350972253826,0.12292209534319097,0.12010239465808734
6,0.8954994384542037,0.022738924027752905,0.010573265282078149,0.24146130466563426,0.46450684703289025,0.0006765720095494655,0.6621772004247546,0.030672626891355005,0.25935100893646507,0.9098066964412196,0.6565457912180483,0.06194025343358523,0.0963998235479254,0.7428218645885418,0.3613254415633737,0.00023451901389496223,0.34869162538090953,0.00115375089714202,0.08090816722230125,0.186741934569879,4.563540808950315e-08,0.5858721657516042,0.06732591888758366,0.13002958367525702,0.17100848531849902,0.034629840331549096
7,0.6524777895759648,0.031871162935137365,0.01952600811076663,0.31515014470124253,0.5250489693157814,0.0014847467494532645,0.6492204518398732,0.009459767812859959,0.054271204826750914,0.9376092333145734,0.7196117475084911,0.049416532292422884,0.10256074736961485,0.3657299736341542,0.3887889368831354,0.000310712452291294,0.32461915777941996,0.0018362670209195085,0.04348170267274859,0.2749380253485082,5.489250603963145e-08,0.6806746223049898,0.1012519896394838,0.027773091819224598,0.2237137448574256,0.04210806656571862
8,0.6738777306045339,0.0313641916709668,0.057268117742363914,0.4402241020495252,0.6890784320418354,0.0043605636936968695,0.7012868338740373,0.017405310077519123,0.09081132440629018,0.983428296640151,0.8143264083651804,0.10016419815540219,0.0900900531212965,0.42118994635585066,0.529012882042257,0.0006629567644750896,0.00443784232978126,0.0024547730397724674,0.052925564430503405,0.39502614191208496,6.840913283269364e-08,0.6075591882004404,0.0979369190458812,0.05230911856883638,0.15799790574762215,0.1252259465833281
9,0.4636243142924922,0.009116493405768852,0.010414232966219057,0.5204328062792549,0.24410548154373027,0.003266707887889785,0.7135635657843393,0.023759689124137708,0.028878791356820095,0.9889933733214328,0.7432979695252735,0.027354928954258728,0.0014298734893469513,0.5325368399589915,0.49333279366782656,6.926283501380936e-05,5.769503858283067e-05,0.00044347317765409277,0.03803051692653874,0.17362653363227543,1.1605120472608346e-09,0.7042835550958839,0.017678314233182873,0.06946890516478485,0.0006055158863979738,0.02192685190834001
10,0.19635831483085592,0.014541925947429528,0.011673398841046808,0.5682270552134606,0.1829354938301212,0.003699140843883122,0.7749506264475444,0.032841927127379475,0.024461247459071495,0.9910499988770722,0.8132691707465922,0.04826166377358571,0.002602525104625655,0.6267663822501791,0.5276830380124801,2.04350299541185e-05,0.00010825759858709407,0.0008769900779100325,0.0595809050709945,0.17003355941378706,4.362343751965386e-09,0.7578127699002931,0.027917934961211092,0.07353230494360509,0.0006555008703578946,0.036204396192491314
