TIMESTAMP,ICHI20631_OPEN_PRICE_USD,ICHI20631_HIGH_PRICE_USD,ICHI20631_LOW_PRICE_USD,ICHI20631_CLOSE_PRICE_USD,ICHI20631_VOLUME_USD,ICHI20631_DIVIDENDS_USD,ICHI20631_STOCK_SPLITS_USD
2022-06-17 00:00:00+00:00,4.201681137084961,4.311953067779541,4.129484176635742,4.208209037780762,176115,0.0,0.0
2022-06-18 00:00:00+00:00,4.208209037780762,4.228768825531006,3.599123001098633,3.8033928871154785,264809,0.0,0.0
2022-06-19 00:00:00+00:00,3.80361008644104,4.168667793273926,3.643627882003784,4.113222122192383,99826,0.0,0.0
2022-06-20 00:00:00+00:00,4.113148212432861,4.287316799163818,3.9344489574432373,4.106153964996338,152373,0.0,0.0
2022-06-21 00:00:00+00:00,4.1055707931518555,4.341320037841797,4.052565097808838,4.142773151397705,105679,0.0,0.0
2022-06-22 00:00:00+00:00,4.141366004943848,4.142825126647949,3.7659900188446045,3.8108420372009277,34351,0.0,0.0
2022-06-23 00:00:00+00:00,3.8107988834381104,4.155337810516357,3.802928924560547,4.1423749923706055,85522,0.0,0.0
2022-06-24 00:00:00+00:00,4.142612934112549,4.558165073394775,4.123931884765625,4.458705902099609,111237,0.0,0.0
2022-06-25 00:00:00+00:00,4.459039211273193,4.660545825958252,4.389885902404785,4.623071193695068,147165,0.0,0.0
2022-06-26 00:00:00+00:00,4.622642993927002,4.667667865753174,4.385155200958252,4.385684967041016,73018,0.0,0.0
2022-06-27 00:00:00+00:00,4.38564395904541,4.486982822418213,4.263926982879639,4.3401780128479,40279,0.0,0.0
2022-06-28 00:00:00+00:00,4.340124130249023,4.426546096801758,4.090243816375732,4.092710018157959,36188,0.0,0.0
2022-06-29 00:00:00+00:00,4.092710018157959,4.280993938446045,4.086513042449951,4.160820960998535,109639,0.0,0.0
2022-06-30 00:00:00+00:00,4.160820960998535,4.168233871459961,3.9110090732574463,4.124178886413574,74524,0.0,0.0
2022-07-01 00:00:00+00:00,4.124178886413574,4.215259075164795,3.967288017272949,4.028238773345947,46577,0.0,0.0
2022-07-02 00:00:00+00:00,4.028238773345947,4.082732200622559,3.9218060970306396,4.0552191734313965,81235,0.0,0.0
2022-07-03 00:00:00+00:00,4.0552191734313965,4.3303351402282715,4.0552191734313965,4.2746968269348145,112078,0.0,0.0
2022-07-04 00:00:00+00:00,4.2746968269348145,4.523112773895264,4.186357021331787,4.522091865539551,73928,0.0,0.0
2022-07-05 00:00:00+00:00,4.521740913391113,4.54282808303833,4.2902960777282715,4.374329090118408,67808,0.0,0.0
2022-07-06 00:00:00+00:00,4.374329090118408,4.403572082519531,4.251977920532227,4.347308158874512,35989,0.0,0.0
2022-07-07 00:00:00+00:00,4.347304821014404,4.491240978240967,4.2812910079956055,4.472423076629639,20788,0.0,0.0
2022-07-08 00:00:00+00:00,4.472423076629639,4.558862209320068,4.362117767333984,4.4738850593566895,43086,0.0,0.0
2022-07-09 00:00:00+00:00,4.473783016204834,4.673250198364258,4.405872821807861,4.656109809875488,16259,0.0,0.0
2022-07-10 00:00:00+00:00,4.6561079025268555,4.700676918029785,4.35788106918335,4.382446765899658,37722,0.0,0.0
2022-07-11 00:00:00+00:00,4.382446765899658,4.400093078613281,4.2644782066345215,4.290536880493164,28109,0.0,0.0
2022-07-12 00:00:00+00:00,4.290536880493164,4.341011047363281,4.228157043457031,4.228157043457031,32816,0.0,0.0
2022-07-13 00:00:00+00:00,4.228157043457031,4.421145915985107,4.175955772399902,4.392345905303955,43657,0.0,0.0
2022-07-14 00:00:00+00:00,4.392345905303955,4.519001007080078,4.233908176422119,4.466838836669922,60827,0.0,0.0
2022-07-15 00:00:00+00:00,4.466838836669922,4.830074787139893,4.440456867218018,4.682563781738281,100278,0.0,0.0
2022-07-16 00:00:00+00:00,4.682563781738281,4.984357833862305,4.576430797576904,4.824419975280762,65944,0.0,0.0
2022-07-17 00:00:00+00:00,4.824419975280762,4.905951023101807,4.627717018127441,4.6693949699401855,31985,0.0,0.0
2022-07-18 00:00:00+00:00,4.6693949699401855,5.114641189575195,4.667313098907471,5.057631969451904,101792,0.0,0.0
2022-07-19 00:00:00+00:00,5.057631969451904,5.142862796783447,4.861169815063477,4.959799766540527,27117,0.0,0.0
