TIMESTAMP,MOO_OPEN_PRICE_USD,MOO_HIGH_PRICE_USD,MOO_LOW_PRICE_USD,MOO_CLOSE_PRICE_USD,MOO_VOLUME_USD,MOO_DIVIDENDS_USD,MOO_STOCK_SPLITS_USD
2021-12-03 00:00:00+00:00,0.5244770050048828,0.7878010272979736,0.5219759941101074,0.6354259848594666,1369671,0.0,0.0
2021-12-04 00:00:00+00:00,0.6343899965286255,0.7541840076446533,0.5432310104370117,0.5556169748306274,8183149,0.0,0.0
2021-12-05 00:00:00+00:00,0.5553749799728394,0.5777829885482788,0.5360599756240845,0.536408007144928,3198504,0.0,0.0
2021-12-06 00:00:00+00:00,0.5363699793815613,0.6088569760322571,0.45833098888397217,0.5509970188140869,2690664,0.0,0.0
2021-12-07 00:00:00+00:00,0.5510110259056091,0.573415994644165,0.5328810214996338,0.5329489707946777,1421994,0.0,0.0
2021-12-08 00:00:00+00:00,0.5329380035400391,0.5457310080528259,0.5172520279884338,0.5255799889564514,958020,0.0,0.0
2021-12-09 00:00:00+00:00,0.5254549980163574,0.5340009927749634,0.5028349757194519,0.5138139724731445,851120,0.0,0.0
2021-12-10 00:00:00+00:00,0.5135700106620789,0.5432209968566895,0.5042539834976196,0.5351380109786987,959430,0.0,0.0
2021-12-11 00:00:00+00:00,0.5351330041885376,0.552452027797699,0.4819119870662689,0.48236599564552307,1396735,0.0,0.0
2021-12-12 00:00:00+00:00,0.48277899622917175,0.5376139879226685,0.4433619976043701,0.5164240002632141,1566708,0.0,0.0
2021-12-13 00:00:00+00:00,0.515932023525238,0.5173090100288391,0.4770840108394623,0.48042601346969604,983562,0.0,0.0
2021-12-14 00:00:00+00:00,0.48072099685668945,0.5238569974899292,0.47748199105262756,0.49261000752449036,694492,0.0,0.0
2021-12-15 00:00:00+00:00,0.4923520088195801,0.6013090014457703,0.48053601384162903,0.549642026424408,2099854,0.0,0.0
2021-12-16 00:00:00+00:00,0.5498999953269958,0.5523840188980103,0.4940969944000244,0.5031020045280457,1866851,0.0,0.0
2021-12-17 00:00:00+00:00,0.5029600262641907,0.5081049799919128,0.4758389890193939,0.47740501165390015,538280,0.0,0.0
2021-12-18 00:00:00+00:00,0.4769720137119293,0.4825400114059448,0.45252999663352966,0.46538498997688293,482469,0.0,0.0
2021-12-19 00:00:00+00:00,0.4653410017490387,0.5047010183334351,0.4583120048046112,0.5031409859657288,490637,0.0,0.0
2021-12-20 00:00:00+00:00,0.5033619999885559,0.5033959746360779,0.47101399302482605,0.4713200032711029,340495,0.0,0.0
2021-12-21 00:00:00+00:00,0.4713360071182251,0.4747300148010254,0.45151999592781067,0.461001992225647,184216,0.0,0.0
2021-12-22 00:00:00+00:00,0.4611339867115021,0.4659169912338257,0.45371100306510925,0.459212988615036,209851,0.0,0.0
2021-12-23 00:00:00+00:00,0.45944398641586304,0.4672130048274994,0.45339998602867126,0.46136099100112915,204455,0.0,0.0
2021-12-24 00:00:00+00:00,0.46130698919296265,0.46599501371383667,0.45454201102256775,0.46059900522232056,165509,0.0,0.0
2021-12-25 00:00:00+00:00,0.4605090022087097,0.46368399262428284,0.45190900564193726,0.45847299695014954,384408,0.0,0.0
2021-12-26 00:00:00+00:00,0.45847100019454956,0.46107199788093567,0.44721099734306335,0.44784098863601685,359778,0.0,0.0
2021-12-27 00:00:00+00:00,0.44776999950408936,0.4685969948768616,0.4466969966888428,0.4624049961566925,145287,0.0,0.0
2021-12-28 00:00:00+00:00,0.4622519910335541,0.46869099140167236,0.44517698884010315,0.4455299973487854,183532,0.0,0.0
2021-12-29 00:00:00+00:00,0.4454970061779022,0.4479939937591553,0.4335789978504181,0.43464601039886475,162931,0.0,0.0
2021-12-30 00:00:00+00:00,0.4346199929714203,0.43637600541114807,0.40622299909591675,0.40949100255966187,165797,0.0,0.0
2021-12-31 00:00:00+00:00,0.4094820022583008,0.4226840138435364,0.4087119996547699,0.4148620069026947,126835,0.0,0.0
2022-01-01 00:00:00+00:00,0.4148220121860504,0.4189240038394928,0.3575490117073059,0.3618580102920532,169199,0.0,0.0
2022-01-02 00:00:00+00:00,0.36185601353645325,0.3622170090675354,0.28179699182510376,0.2837750017642975,625306,0.0,0.0
2022-01-03 00:00:00+00:00,0.2837750017642975,0.287200003862381,0.2627770006656647,0.26470300555229187,478437,0.0,0.0
2022-01-04 00:00:00+00:00,0.2647019922733307,0.2703920006752014,0.22720499336719513,0.2309509962797165,353866,0.0,0.0
2022-01-05 00:00:00+00:00,0.2301429957151413,0.23138900101184845,0.2024800032377243,0.2024810016155243,312854,0.0,0.0
2022-01-06 00:00:00+00:00,0.2024810016155243,0.21382200717926025,0.19623099267482758,0.2026910036802292,146691,0.0,0.0
2022-01-07 00:00:00+00:00,0.20269300043582916,0.20561400055885315,0.19716599583625793,0.20103800296783447,70541,0.0,0.0
2022-01-08 00:00:00+00:00,0.20103900134563446,0.2162970006465912,0.20000199973583221,0.21254800260066986,87440,0.0,0.0
2022-01-09 00:00:00+00:00,0.21254800260066986,0.22003500163555145,0.20816700160503387,0.2120939940214157,116559,0.0,0.0
2022-01-10 00:00:00+00:00,0.21209299564361572,0.22668200731277466,0.20832300186157227,0.22461499273777008,162203,0.0,0.0
2022-01-11 00:00:00+00:00,0.2246139943599701,0.2660830020904541,0.22455599904060364,0.24571199715137482,365248,0.0,0.0
2022-01-12 00:00:00+00:00,0.2457139939069748,0.27512699365615845,0.243708997964859,0.27268001437187195,421511,0.0,0.0
2022-01-13 00:00:00+00:00,0.27267900109291077,0.27703699469566345,0.266198992729187,0.26760798692703247,515182,0.0,0.0
2022-01-14 00:00:00+00:00,0.2662760019302368,0.270006000995636,0.2577899992465973,0.2593199908733368,147576,0.0,0.0
2022-01-15 00:00:00+00:00,0.2593330144882202,0.26451700925827026,0.24284300208091736,0.24284300208091736,138087,0.0,0.0
2022-01-16 00:00:00+00:00,0.24298599362373352,0.25936201214790344,0.23965999484062195,0.2557410001754761,255844,0.0,0.0
2022-01-17 00:00:00+00:00,0.2556839883327484,0.28258800506591797,0.2543730139732361,0.2825619876384735,275395,0.0,0.0
2022-01-18 00:00:00+00:00,0.2825630009174347,0.3273540139198303,0.27605700492858887,0.3108710050582886,370358,0.0,0.0
2022-01-19 00:00:00+00:00,0.3108130097389221,0.33309999108314514,0.29500600695610046,0.33250099420547485,429205,0.0,0.0
2022-01-20 00:00:00+00:00,0.33251601457595825,0.4183160066604614,0.3321079909801483,0.3959510028362274,639712,0.0,0.0
2022-01-21 00:00:00+00:00,0.3959529995918274,0.3965890109539032,0.35338500142097473,0.35397499799728394,443051,0.0,0.0
2022-01-22 00:00:00+00:00,0.353956013917923,0.353956013917923,0.26892998814582825,0.2706950008869171,331521,0.0,0.0
