TIMESTAMP,XRUN_OPEN_PRICE_USD,XRUN_HIGH_PRICE_USD,XRUN_LOW_PRICE_USD,XRUN_CLOSE_PRICE_USD,XRUN_VOLUME_USD,XRUN_DIVIDENDS_USD,XRUN_STOCK_SPLITS_USD
2022-04-26 00:00:00+00:00,0.898294985294342,0.9050719738006592,0.8851900100708008,0.8900430202484131,757513,0.0,0.0
2022-04-27 00:00:00+00:00,0.8901090025901794,0.9048929810523987,0.8858969807624817,0.8966599702835083,659090,0.0,0.0
2022-04-28 00:00:00+00:00,0.8966670036315918,0.9027990102767944,0.884788990020752,0.8965020179748535,850107,0.0,0.0
2022-04-29 00:00:00+00:00,0.8963850140571594,0.903219997882843,0.8790510296821594,0.8860949873924255,696342,0.0,0.0
2022-04-30 00:00:00+00:00,0.8860039710998535,0.8910859823226929,0.8634790182113647,0.8697050213813782,1007069,0.0,0.0
2022-05-01 00:00:00+00:00,0.8696680068969727,0.895251989364624,0.8671489953994751,0.8878669738769531,726316,0.0,0.0
2022-05-02 00:00:00+00:00,0.8879380226135254,0.8963109850883484,0.8783460259437561,0.8861749768257141,889477,0.0,0.0
2022-05-03 00:00:00+00:00,0.8861470222473145,0.8946710228919983,0.8766059875488281,0.8810960054397583,1151242,0.0,0.0
2022-05-04 00:00:00+00:00,0.881039023399353,0.8994119763374329,0.8807650208473206,0.8920220136642456,890607,0.0,0.0
2022-05-05 00:00:00+00:00,0.891963005065918,0.8986009955406189,0.8599560260772705,0.8763399720191956,500835,0.0,0.0
2022-05-06 00:00:00+00:00,0.8762930035591125,0.8812819719314575,0.8515710234642029,0.86353999376297,371783,0.0,0.0
2022-05-07 00:00:00+00:00,0.8635780215263367,0.8706560134887695,0.8522310256958008,0.8577269911766052,1002898,0.0,0.0
2022-05-08 00:00:00+00:00,0.8577510118484497,0.8664150238037109,0.848800003528595,0.8606780171394348,863878,0.0,0.0
2022-05-09 00:00:00+00:00,0.8606969714164734,0.8658139705657959,0.39760899543762207,0.7725719809532166,515223,0.0,0.0
2022-05-10 00:00:00+00:00,0.7719780206680298,0.7753369808197021,0.41171500086784363,0.41601699590682983,1131328,0.0,0.0
2022-05-11 00:00:00+00:00,0.415926992893219,0.4404979944229126,0.4017750024795532,0.422760009765625,1431699,0.0,0.0
2022-05-12 00:00:00+00:00,0.4227660000324249,0.4313710033893585,0.343953013420105,0.37558698654174805,680862,0.0,0.0
2022-05-13 00:00:00+00:00,0.37536999583244324,0.3883129954338074,0.35740700364112854,0.37658101320266724,982166,0.0,0.0
