,MSE,RMSE,MAE,MAPE,R2
0,13633268.844692793,3692.325668828901,2966.6727199999996,0.0846772481481528,-1.3273477990201563
1,12592226.407124808,3548.5527200712136,2578.401,0.07091583916782546,-0.3163224613898816
2,8596980.96069442,2932.0608726106657,2248.175451612903,0.04905370665735,0.16435504810521706
3,13176586.738683097,3629.956850801824,3062.0676333333327,0.0676304003508579,-0.38192894328548266
4,29741898.96027468,5453.613385662269,4514.721580645161,0.08044034151262958,-0.20321643575386217
5,12822914.106555331,3580.9096758443,2955.3362,0.04912966550890028,0.006400679885412597
6,15203945.596130738,3899.223717117388,3141.062096774192,0.06379886687262865,-1.1396665396975942
7,12810241.629400318,3579.13978902757,2898.791419354838,0.07317572323095861,-0.09848615801636496
8,12142444.563659137,3484.6010623397246,2687.235357142856,0.06580103510224701,-0.9449110754337442
9,11079994.909357779,3328.6626307509414,2688.1304193548394,0.06334647896752577,-0.323783295824557
10,5434706.115237933,2331.245614524118,1849.680266666666,0.04485570404421894,0.13085944807672123
11,11428336.160379063,3380.5822221000726,2372.817774193549,0.07668329875720051,-0.005495260075172537
Mean,13221962.082682505,3570.072850806582,2830.2576599231948,0.06579235902670795,-0.36996189936912205
