,MSE,RMSE,MAE,MAPE,R2
0,0.0006144162248363703,0.02478742069753064,0.018878473666666666,0.053917491878234455,0.8067590763523096
1,0.0001300024963227969,0.011401863721462246,0.008997378387096779,0.031048146937323173,0.8071033720212731
2,0.0003844087434776646,0.01960634447003481,0.015504589032258065,0.03891432454333795,0.7646024016742226
3,0.0010916031341519,0.033039417884579925,0.02208086,0.05225459968854856,0.7139258135894984
4,0.00038483017180441934,0.01961708876985623,0.015550928387096775,0.03503980717439955,0.5003489989393339
5,0.0015058938511994338,0.03880584815719705,0.028129896666666668,0.050687255743418556,0.6693535838079182
6,0.0004244439990116645,0.02060203871008072,0.014752791612903228,0.03985223841943722,0.7525687620137509
7,0.00022587223831366436,0.015029046487174905,0.011534798709677415,0.03964883649616275,0.8809473684589956
8,0.00028946196769758924,0.017013581859725752,0.013631748214285713,0.05165854673718567,0.6774188461739807
9,0.00011385185072446776,0.010670138271103509,0.00855998161290323,0.035437462233957114,0.8486187048822111
10,0.00011266205189970003,0.010614238168596937,0.008888437333333336,0.037553199271936524,0.7751932701624603
11,0.0002960940030660221,0.017207382225836156,0.012080276769230767,0.08596578764145314,0.7929051241999131
Mean,0.00046446172770880787,0.019866200785264906,0.014882513366009887,0.04599814139711622,0.7491454435229891
