,MSE,RMSE,MAE,MAPE,R2
0,0.0008702796445257296,0.0295005024453098,0.02326657899999999,0.042795561547696356,0.3973452414390032
1,0.00031457446620903267,0.017736247241427163,0.014391590967741947,0.02708123310850699,0.8749732866855502
2,0.0005617254185226037,0.023700747214436168,0.019267260322580648,0.027311997864024867,0.7924036565288338
3,0.0008802413419315799,0.02966886148694587,0.02198728666666667,0.031282368534888,0.6490022720701466
4,0.0010609878169504491,0.03257280793776381,0.025865864838709687,0.028643848319463087,0.836805642140628
5,0.00102413447947447,0.03200210117280536,0.024644493666666673,0.026265137515238617,0.6982820421907452
6,0.0007682309778738064,0.027716979955864716,0.019574622580645164,0.02577391787344506,0.5889437775707967
7,0.00034826982583421905,0.018661988796326585,0.012842150967741934,0.020573257204601302,0.8864537470667743
8,0.0007988473353805254,0.02826388747820309,0.01945921821428572,0.03086285747185003,0.5135063918991352
9,0.00046896498168611976,0.02165559931486819,0.01640668354838711,0.025593133230610333,0.7869716249182102
10,0.00028679357989271976,0.016934980953420636,0.013867761333333329,0.02192850310553821,0.8256174311180262
11,0.0005189795325084075,0.02278112228377714,0.01756145769230769,0.036190464758260134,0.8437447803848807
Mean,0.0006585024500658053,0.025099652190095717,0.019094580816588883,0.02869185671117692,0.7245041578343941
