TIMESTAMP,BRLN_OPEN_PRICE_USD,BRLN_HIGH_PRICE_USD,BRLN_LOW_PRICE_USD,BRLN_CLOSE_PRICE_USD,BRLN_VOLUME_USD,BRLN_DIVIDENDS_USD,BRLN_STOCK_SPLITS_USD
2025-03-22 00:00:00+00:00,0.007728999946266413,0.007999000139534473,0.007242999970912933,0.007956000044941902,4797,0.0,0.0
2025-03-23 00:00:00+00:00,0.007956000044941902,0.007984000258147717,0.007797999773174524,0.007814999669790268,4001,0.0,0.0
2025-03-24 00:00:00+00:00,0.007814999669790268,0.007818999700248241,0.007807000074535608,0.007809000089764595,4016,0.0,0.0
2025-03-25 00:00:00+00:00,0.007809000089764595,0.00800199992954731,0.007807999849319458,0.007949000224471092,4924,0.0,0.0
2025-03-26 00:00:00+00:00,0.007949000224471092,0.007964000105857849,0.007699999958276749,0.007712999824434519,5401,0.0,0.0
2025-03-27 00:00:00+00:00,0.007712999824434519,0.0077309999614953995,0.007275999989360571,0.007275999989360571,4739,0.0,0.0
2025-03-28 00:00:00+00:00,0.007275999989360571,0.007298000156879425,0.007271999958902597,0.007273999974131584,4567,0.0,0.0
2025-03-29 00:00:00+00:00,0.007273999974131584,0.007284000050276518,0.0067980000749230385,0.0070130000822246075,6175,0.0,0.0
2025-03-30 00:00:00+00:00,0.0070130000822246075,0.00737199978902936,0.006998000200837851,0.007369999773800373,6669,0.0,0.0
2025-03-31 00:00:00+00:00,0.007369999773800373,0.007375999819487333,0.007199999876320362,0.007203999906778336,5159,0.0,0.0
2025-04-01 00:00:00+00:00,0.007203999906778336,0.007253000047057867,0.006800000090152025,0.006823999807238579,6618,0.0,0.0
2025-04-02 00:00:00+00:00,0.006823999807238579,0.007071999832987785,0.006399000063538551,0.006647999864071608,5559,0.0,0.0
2025-04-03 00:00:00+00:00,0.006647999864071608,0.0070580001920461655,0.005807999987155199,0.007040000054985285,4538,0.0,0.0
2025-04-04 00:00:00+00:00,0.007040000054985285,0.007060999982059002,0.006641999818384647,0.006659000180661678,4206,0.0,0.0
2025-04-05 00:00:00+00:00,0.006659000180661678,0.006666999775916338,0.006248000077903271,0.006254999898374081,3902,0.0,0.0
2025-04-06 00:00:00+00:00,0.006254999898374081,0.006264999974519014,0.0034229999873787165,0.0047889999113976955,3974,0.0,0.0
2025-04-07 00:00:00+00:00,0.0047889999113976955,0.004792000167071819,0.004495000001043081,0.004540000110864639,5142,0.0,0.0
2025-04-08 00:00:00+00:00,0.004540000110864639,0.004542999900877476,0.0039980001747608185,0.004122000187635422,5321,0.0,0.0
2025-04-09 00:00:00+00:00,0.004122000187635422,0.004488999955356121,0.004122000187635422,0.004228000063449144,5072,0.0,0.0
2025-04-10 00:00:00+00:00,0.004228000063449144,0.004244999960064888,0.004098000004887581,0.004174999892711639,4105,0.0,0.0
2025-04-11 00:00:00+00:00,0.004174999892711639,0.004201999865472317,0.004098000004887581,0.004108000081032515,4960,0.0,0.0
2025-04-12 00:00:00+00:00,0.004108000081032515,0.004149000160396099,0.004102000035345554,0.004135000053793192,5252,0.0,0.0
2025-04-13 00:00:00+00:00,0.004135000053793192,0.004149000160396099,0.004098999779671431,0.0041229999624192715,4730,0.0,0.0
2025-04-14 00:00:00+00:00,0.0041229999624192715,0.004124999977648258,0.004098999779671431,0.004104000050574541,5250,0.0,0.0
2025-04-15 00:00:00+00:00,0.004104000050574541,0.004110999871045351,0.004098999779671431,0.004104999825358391,4443,0.0,0.0
2025-04-16 00:00:00+00:00,0.004104999825358391,0.0041069998405873775,0.0036959999706596136,0.0036979999858886003,5398,0.0,0.0
2025-04-17 00:00:00+00:00,0.0036979999858886003,0.0037060000468045473,0.0035989999305456877,0.003604999976232648,4717,0.0,0.0
2025-04-18 00:00:00+00:00,0.003604999976232648,0.003648000070825219,0.0036039999686181545,0.0036329999566078186,4530,0.0,0.0
2025-04-19 00:00:00+00:00,0.0036329999566078186,0.0036490000784397125,0.0034749999176710844,0.0034829999785870314,5143,0.0,0.0
2025-04-20 00:00:00+00:00,0.0034829999785870314,0.0034860000014305115,0.0033019999973475933,0.0033909999765455723,4630,0.0,0.0
2025-04-21 00:00:00+00:00,0.0033909999765455723,0.003392999991774559,0.003372000064700842,0.0033859999384731054,4941,0.0,0.0
2025-04-22 00:00:00+00:00,0.0033859999384731054,0.0034020000603049994,0.003361999988555908,0.0033650000113993883,4700,0.0,0.0
2025-04-23 00:00:00+00:00,0.0033650000113993883,0.003404000075533986,0.003361999988555908,0.0034030000679194927,4538,0.0,0.0
2025-04-24 00:00:00+00:00,0.0034030000679194927,0.003501000115647912,0.0033950000070035458,0.0035000001080334187,5415,0.0,0.0
2025-04-25 00:00:00+00:00,0.0035000001080334187,0.003501000115647912,0.003398000029847026,0.003456000005826354,4939,0.0,0.0
2025-04-26 00:00:00+00:00,0.003456000005826354,0.0034570000134408474,0.003450999967753887,0.0034549999982118607,4906,0.0,0.0
2025-04-27 00:00:00+00:00,0.0034549999982118607,0.0035379999317228794,0.003401000052690506,0.0035359999164938927,5472,0.0,0.0
2025-04-28 00:00:00+00:00,0.0035359999164938927,0.0035429999697953463,0.0034310000482946634,0.003536999924108386,5118,0.0,0.0
2025-04-29 00:00:00+00:00,0.003536999924108386,0.003645000047981739,0.0034519999753683805,0.003645000047981739,5696,0.0,0.0
2025-04-30 00:00:00+00:00,0.003645000047981739,0.0038499999791383743,0.0035500000230968,0.003837000112980604,7316,0.0,0.0
2025-05-01 00:00:00+00:00,0.003837000112980604,0.0039470000192523,0.0035170000046491623,0.0038449999410659075,13971,0.0,0.0
2025-05-02 00:00:00+00:00,0.0038449999410659075,0.004201000090688467,0.0037559999618679285,0.0037690000608563423,45200,0.0,0.0
2025-05-03 00:00:00+00:00,0.0037690000608563423,0.004497000016272068,0.003759999992325902,0.004102000035345554,70817,0.0,0.0
2025-05-04 00:00:00+00:00,0.004102000035345554,0.004495999775826931,0.003920999821275473,0.004172000102698803,8926,0.0,0.0
2025-05-05 00:00:00+00:00,0.004172000102698803,0.004176000133156776,0.003848999971523881,0.003855000017210841,1142,0.0,0.0
2025-05-06 00:00:00+00:00,0.003855000017210841,0.003863000078126788,0.003848999971523881,0.003857000032439828,7885,0.0,0.0
2025-05-07 00:00:00+00:00,0.003857000032439828,0.0039160000160336494,0.003854000009596348,0.003913000226020813,14451,0.0,0.0
2025-05-08 00:00:00+00:00,0.003913000226020813,0.004002000205218792,0.0039019999094307423,0.003992000129073858,2019,0.0,0.0
2025-05-09 00:00:00+00:00,0.003992000129073858,0.0039969999343156815,0.003913000226020813,0.00392899988219142,2790,0.0,0.0
2025-05-10 00:00:00+00:00,0.00392899988219142,0.003938000183552504,0.003907000180333853,0.003907000180333853,2728,0.0,0.0
2025-05-11 00:00:00+00:00,0.003907000180333853,0.004046999849379063,0.0038999998942017555,0.004044999834150076,5475,0.0,0.0
2025-05-12 00:00:00+00:00,0.004044999834150076,0.00406600022688508,0.00395399983972311,0.004064000211656094,9150,0.0,0.0
2025-05-13 00:00:00+00:00,0.004064000211656094,0.004151000175625086,0.0039019999094307423,0.004133999813348055,9925,0.0,0.0
2025-05-14 00:00:00+00:00,0.004133999813348055,0.004147999919950962,0.0039049999322742224,0.004118000157177448,9569,0.0,0.0
2025-05-15 00:00:00+00:00,0.004118000157177448,0.004189999774098396,0.003800000064074993,0.0038429999258369207,8342,0.0,0.0
2025-05-16 00:00:00+00:00,0.0038429999258369207,0.004000999964773655,0.003840999910607934,0.004000999964773655,686,0.0,0.0
2025-05-17 00:00:00+00:00,0.004000999964773655,0.004000999964773655,0.003898999886587262,0.0038999998942017555,100,0.0,0.0
2025-05-18 00:00:00+00:00,0.0038999998942017555,0.0039019999094307423,0.003898999886587262,0.003900999901816249,81,0.0,0.0
2025-05-19 00:00:00+00:00,0.003900999901816249,0.003911000210791826,0.0037499999161809683,0.0037529999390244484,904,0.0,0.0
2025-05-20 00:00:00+00:00,0.0037529999390244484,0.0038499999791383743,0.003650000086054206,0.0038499999791383743,443,0.0,0.0
2025-05-21 00:00:00+00:00,0.0038499999791383743,0.0038509999867528677,0.0035500000230968,0.0035749999806284904,460,0.0,0.0
2025-05-22 00:00:00+00:00,0.0035749999806284904,0.003575999988242984,0.0033480001147836447,0.0033499998971819878,689,0.0,0.0
2025-05-23 00:00:00+00:00,0.0033499998971819878,0.0034890000242739916,0.0017389999702572823,0.0028089999686926603,236,0.0,0.0
2025-05-24 00:00:00+00:00,0.0028089999686926603,0.0028099999763071537,0.0026000000070780516,0.0026000000070780516,222,0.0,0.0
2025-05-25 00:00:00+00:00,0.0026000000070780516,0.0026179999113082886,0.0025869999080896378,0.002587999915704131,64,0.0,0.0
2025-05-26 00:00:00+00:00,0.002587999915704131,0.002601000014692545,0.002093000104650855,0.002191999927163124,395,0.0,0.0
2025-05-27 00:00:00+00:00,0.002191999927163124,0.002191999927163124,0.0018119999440386891,0.001838000025600195,371,0.0,0.0
2025-05-28 00:00:00+00:00,0.001838000025600195,0.002701000077649951,0.0018119999440386891,0.0022819999139755964,2003,0.0,0.0
2025-05-29 00:00:00+00:00,0.0022819999139755964,0.002750999992713332,0.0021800000686198473,0.0023849999997764826,1191,0.0,0.0
2025-05-30 00:00:00+00:00,0.0023849999997764826,0.0027000000700354576,0.001998000079765916,0.002592999953776598,1560,0.0,0.0
2025-05-31 00:00:00+00:00,0.002592999953776598,0.002592999953776598,0.002265000017359853,0.002500999951735139,295,0.0,0.0
2025-06-01 00:00:00+00:00,0.0025006914511322975,0.002534667495638132,0.0023865881375968456,0.002386745996773243,288,0.0,0.0
