TIMESTAMP,BABYNEIRO33520_OPEN_PRICE_USD,BABYNEIRO33520_HIGH_PRICE_USD,BABYNEIRO33520_LOW_PRICE_USD,BABYNEIRO33520_CLOSE_PRICE_USD,BABYNEIRO33520_VOLUME_USD,BABYNEIRO33520_DIVIDENDS_USD,BABYNEIRO33520_STOCK_SPLITS_USD
2024-10-18 00:00:00+00:00,,,,0.0,1157085,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,1182128,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,1595889,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,3264092,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,6656277,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,9903250,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,10780344,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,11529427,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,7898180,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,6027589,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,4935879,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,3428852,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,1736643,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,2482081,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,2262179,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,2543624,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,2202321,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,2881916,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,4338535,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,4239467,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,4887293,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,8821622,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,9473425,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,6206167,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,6832689,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,4066876,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,9339869,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,8352829,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,4546968,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,8003206,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,10686969,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,8894111,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,9677303,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,8110152,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,8402139,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,8016230,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,8546557,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,7137082,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,5567243,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,7387169,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,7056853,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,24524888,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,13151390,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,6669815,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,4595335,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,3617891,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,4830086,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,3446290,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,4822396,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,3662979,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,3493960,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,2443241,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,3937817,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,3702952,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,4041615,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,3692167,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,4044179,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,5592945,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,2853565,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,3548715,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,2320826,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,2426226,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,2300701,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,2170172,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,2164087,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,3044488,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,2064609,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,2917167,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,2468943,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,2052028,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,1261435,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,587990,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,444318,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,693208,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,561749,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,360462,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,729098,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,588423,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,406668,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,350967,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,725598,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,1236971,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,3554202,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,4858244,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,3464775,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,4734142,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,3616663,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,3453410,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,2807574,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,3174520,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,2379005,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,1556900,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,1778308,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,1195745,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,1384503,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,2862819,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,3263076,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,1602624,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,2082715,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,1628886,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,1564992,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,1047985,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,976187,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,1259097,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,2240086,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,2048792,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,597376,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,478875,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,471606,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,1444107,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,275693,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,249021,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,1417087,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,5253945,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,956831,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,1345168,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,332324,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,370721,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,499028,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,294912,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,296133,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,1436908,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,255764,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,881032,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,2237511,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,316717,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,328303,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,1474431,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,362336,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,1645182,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,4295031,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,1536618,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,428725,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,330077,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,241872,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,266576,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,231606,0.0,0.0
2025-03-04 00:00:00+00:00,,,,0.0,355455,0.0,0.0
2025-03-05 00:00:00+00:00,,,,0.0,223166,0.0,0.0
2025-03-06 00:00:00+00:00,,,,0.0,214245,0.0,0.0
2025-03-07 00:00:00+00:00,,,,0.0,215293,0.0,0.0
