TIMESTAMP,ZYN_OPEN_PRICE_USD,ZYN_HIGH_PRICE_USD,ZYN_LOW_PRICE_USD,ZYN_CLOSE_PRICE_USD,ZYN_VOLUME_USD,ZYN_DIVIDENDS_USD,ZYN_STOCK_SPLITS_USD
2019-12-30 00:00:00+00:00,1.145658016204834,1.1953530311584473,0.7381500005722046,0.9413660168647766,37285,0.0,0.0
2019-12-31 00:00:00+00:00,0.9410960078239441,0.9484710097312927,0.7775729894638062,0.899645984172821,17069,0.0,0.0
2020-01-01 00:00:00+00:00,0.8996109962463379,0.9206380248069763,0.8243269920349121,0.8833609819412231,57691,0.0,0.0
2020-01-02 00:00:00+00:00,0.8833609819412231,1.0684109926223755,0.8039140105247498,0.8811349868774414,43825,0.0,0.0
2020-01-03 00:00:00+00:00,0.8825410008430481,0.8825410008430481,0.7464540004730225,0.8089389801025391,44257,0.0,0.0
2020-01-04 00:00:00+00:00,0.8086550235748291,0.8367919921875,0.6238319873809814,0.7890099883079529,36984,0.0,0.0
2020-01-05 00:00:00+00:00,0.7886149883270264,0.8035320043563843,0.6333450078964233,0.7045490145683289,26291,0.0,0.0
2020-01-06 00:00:00+00:00,0.7281140089035034,0.7282159924507141,0.3020539879798889,0.6608579754829407,812914,0.0,0.0
2020-01-07 00:00:00+00:00,0.6608579754829407,0.693681001663208,0.6360020041465759,0.6744379997253418,731789,0.0,0.0
2020-01-08 00:00:00+00:00,0.6744379997253418,0.6808369755744934,0.6341390013694763,0.6418840289115906,958521,0.0,0.0
2020-01-09 00:00:00+00:00,0.6447190046310425,0.7052440047264099,0.6357849836349487,0.704662024974823,763176,0.0,0.0
2020-01-10 00:00:00+00:00,0.6999989748001099,0.783174991607666,0.6173509955406189,0.737097978591919,634734,0.0,0.0
2020-01-11 00:00:00+00:00,0.7386789917945862,0.7386789917945862,0.5973389744758606,0.6666600108146667,698088,0.0,0.0
2020-01-12 00:00:00+00:00,0.6664919853210449,0.6837279796600342,0.6462330222129822,0.6730049848556519,580700,0.0,0.0
2020-01-13 00:00:00+00:00,0.6726499795913696,0.683942973613739,0.6046419739723206,0.6592140197753906,606625,0.0,0.0
2020-01-14 00:00:00+00:00,0.6590459942817688,0.7183290123939514,0.6286309957504272,0.7136210203170776,707305,0.0,0.0
2020-01-15 00:00:00+00:00,0.7132449746131897,0.715815007686615,0.6545609831809998,0.6948130130767822,615971,0.0,0.0
2020-01-16 00:00:00+00:00,0.6948969960212708,0.7036150097846985,0.6276990175247192,0.6773070096969604,620971,0.0,0.0
2020-01-17 00:00:00+00:00,0.6788960099220276,0.6949819922447205,0.6598920226097107,0.6921129822731018,628395,0.0,0.0
2020-01-18 00:00:00+00:00,0.691120982170105,0.729653000831604,0.6676959991455078,0.7058510184288025,647855,0.0,0.0
2020-01-19 00:00:00+00:00,0.7056570053100586,0.709775984287262,0.6732209920883179,0.6868680119514465,599770,0.0,0.0
2020-01-20 00:00:00+00:00,0.6868680119514465,0.6978840231895447,0.6701710224151611,0.6861820220947266,574752,0.0,0.0
2020-01-21 00:00:00+00:00,0.6859750151634216,0.7072110176086426,0.6843069791793823,0.6982619762420654,489160,0.0,0.0
2020-01-22 00:00:00+00:00,0.6972200274467468,0.7061290144920349,0.6864219903945923,0.6977829933166504,557797,0.0,0.0
2020-01-23 00:00:00+00:00,0.6977699995040894,0.6982439756393433,0.6692720055580139,0.6865519881248474,554328,0.0,0.0
