TIMESTAMP,DEP_OPEN_PRICE_USD,DEP_HIGH_PRICE_USD,DEP_LOW_PRICE_USD,DEP_CLOSE_PRICE_USD,DEP_VOLUME_USD,DEP_DIVIDENDS_USD,DEP_STOCK_SPLITS_USD
2020-04-10 00:00:00+00:00,0.005723999813199043,0.005884999874979258,0.005398999899625778,0.005696999840438366,12095201,0.0,0.0
2020-04-11 00:00:00+00:00,0.005696999840438366,0.005921000149101019,0.005489000119268894,0.005491000134497881,17494952,0.0,0.0
2020-04-12 00:00:00+00:00,0.005485000088810921,0.005843999795615673,0.005384000018239021,0.005843999795615673,22458369,0.0,0.0
2020-04-13 00:00:00+00:00,0.005847000051289797,0.005915999878197908,0.005545000080019236,0.005714000202715397,18189008,0.0,0.0
2020-04-14 00:00:00+00:00,0.005714000202715397,0.005869000218808651,0.005495000164955854,0.005814000032842159,19611923,0.0,0.0
2020-04-15 00:00:00+00:00,0.005814000032842159,0.006198999937623739,0.005710999947041273,0.005836000200361013,20396064,0.0,0.0
2020-04-16 00:00:00+00:00,0.00583200016990304,0.005878000054508448,0.005549999885261059,0.005640000104904175,22203968,0.0,0.0
2020-04-17 00:00:00+00:00,0.005638999864459038,0.005756999831646681,0.005413999781012535,0.005462999921292067,17406572,0.0,0.0
2020-04-18 00:00:00+00:00,0.005462999921292067,0.005468999966979027,0.0050119999796152115,0.005251999944448471,14016431,0.0,0.0
2020-04-19 00:00:00+00:00,0.005251000169664621,0.005495000164955854,0.005241999868303537,0.005338999908417463,14802935,0.0,0.0
2020-04-20 00:00:00+00:00,0.0053400001488626,0.006037999875843525,0.005251999944448471,0.005993000231683254,21191492,0.0,0.0
2020-04-21 00:00:00+00:00,0.0059980000369250774,0.006002999842166901,0.005274000111967325,0.005305999889969826,15909348,0.0,0.0
2020-04-22 00:00:00+00:00,0.005301999859511852,0.005367000121623278,0.005131999962031841,0.005274000111967325,18486751,0.0,0.0
2020-04-23 00:00:00+00:00,0.005274000111967325,0.005369000136852264,0.005013999994844198,0.005166999995708466,15698184,0.0,0.0
2020-04-24 00:00:00+00:00,0.005166000220924616,0.005268999841064215,0.005113000050187111,0.005251999944448471,17309411,0.0,0.0
2020-04-25 00:00:00+00:00,0.005249000154435635,0.005260999780148268,0.005127000156790018,0.00520800007507205,14717824,0.0,0.0
