,nMSE,nRMSE,nMAE,nMAPE,MSE,RMSE,MAE,MAPE,R2
0,0.011233681488289501,0.10598849498071246,0.08392481451053067,0.043000942174388435,3318952.5737614334,1821.7895042174805,1442.5464453125005,0.0406669365507056,0.39550705100616623
1,0.003940666060477366,0.0627705387237759,0.05110522567935787,0.026841129517608,1164256.4956854095,1078.9352289661308,878.4251428091393,0.0253456377335111,0.8782949951390128
2,0.007339514579372967,0.085670705111331,0.07011721454612051,0.0277064288770853,2168434.592623603,1472.5560557288063,1205.2136575940858,0.026532247160549468,0.7892235158918431
3,0.011440012486645335,0.1069576540905555,0.07955798268565441,0.031536065870770964,3379912.8287384803,1838.448080745744,1367.487239583333,0.0301976026791831,0.6455228158515939
4,0.013593049842751134,0.11658823063697094,0.0925086893962231,0.028642256165676467,4042864.770033013,2010.6703058844735,1595.3966364247306,0.02768226758862903,0.836444830058388
5,0.008870635002571466,0.09418360822815897,0.07368766357115374,0.0269660061168555,3984293.5882351897,1996.0602021999791,1561.6837048611105,0.026099140255029667,0.691272095600829
6,0.0018469038683148334,0.04297559769782533,0.03110146223370627,0.02564930276149317,2761619.055581353,1661.8111381082172,1202.6536895161287,0.024641306185245737,0.6113545756094746
7,0.0008673934930455,0.029451475511900638,0.020584922646097934,0.0206794154342471,1296987.0479103874,1138.85071084846,795.9924143145159,0.019691205451137367,0.8887825569202192
8,0.0009846015117497334,0.0313779411065868,0.021652975701239367,0.030949108794624633,3032214.0755666927,1741.302101166936,1201.6203087797614,0.029489475122449763,0.5143163546897372
9,0.0005152112017058999,0.02269825636355043,0.017180950990361234,0.025740582982321302,1810164.367098545,1345.4230201201783,1018.3886727150538,0.02454817390241773,0.7837304645475891
10,0.00029961243213266666,0.01730926012217623,0.014017259922470833,0.02220334451166746,1139145.554638123,1067.3041531830236,864.3167795138888,0.021159532458668265,0.8178231582195163
11,0.0004910271159635999,0.022159037231885167,0.016820168624595466,0.03485642356051626,1866916.8495101437,1366.3458343085338,1037.1466372647853,0.03272987138246697,0.835743714851081
Mean,0.005118525756918333,0.06151089998378578,0.04768827754229261,0.028730917230604548,2497146.816615198,1544.9580279564968,1180.9059440574194,0.027398616372499487,0.7240013440321209
