TIMESTAMP,MIY_OPEN_PRICE_USD,MIY_HIGH_PRICE_USD,MIY_LOW_PRICE_USD,MIY_CLOSE_PRICE_USD,MIY_VOLUME_USD,MIY_DIVIDENDS_USD,MIY_STOCK_SPLITS_USD
2022-06-13 00:00:00+00:00,0.47043099999427795,0.47567498683929443,0.4059849977493286,0.4490070044994354,3397,0.0,0.0
2022-06-14 00:00:00+00:00,0.4490540027618408,0.45253100991249084,0.39654698967933655,0.40580999851226807,2726,0.0,0.0
2022-06-15 00:00:00+00:00,0.40580999851226807,0.47084400057792664,0.40258699655532837,0.42140498757362366,2194,0.0,0.0
2022-06-16 00:00:00+00:00,0.42140498757362366,0.5152620077133179,0.40549200773239136,0.44124001264572144,1918,0.0,0.0
2022-06-17 00:00:00+00:00,0.44124001264572144,0.49585598707199097,0.4201200008392334,0.4201200008392334,1337,0.0,0.0
2022-06-18 00:00:00+00:00,0.4201200008392334,0.44724300503730774,0.41030898690223694,0.4293529987335205,2911,0.0,0.0
2022-06-19 00:00:00+00:00,0.4293529987335205,0.4847530126571655,0.3901109993457794,0.4271720051765442,2451,0.0,0.0
2022-06-20 00:00:00+00:00,0.4271720051765442,0.46105098724365234,0.42598599195480347,0.43876099586486816,299,0.0,0.0
2022-06-21 00:00:00+00:00,0.4387330114841461,0.5475760102272034,0.4326370060443878,0.4899359941482544,1542,0.0,0.0
2022-06-22 00:00:00+00:00,0.4899359941482544,0.5672709941864014,0.4552609920501709,0.4950070083141327,5739,0.0,0.0
2022-06-23 00:00:00+00:00,0.4950070083141327,0.5071840286254883,0.4649049937725067,0.46521100401878357,526,0.0,0.0
2022-06-24 00:00:00+00:00,0.46521100401878357,0.5317080020904541,0.46507900953292847,0.4971010088920593,922,0.0,0.0
2022-06-25 00:00:00+00:00,0.4971010088920593,0.5977050065994263,0.4929580092430115,0.528465986251831,3873,0.0,0.0
2022-06-26 00:00:00+00:00,0.528465986251831,0.5456269979476929,0.5042020082473755,0.5109750032424927,1199,0.0,0.0
2022-06-27 00:00:00+00:00,0.5109750032424927,0.5437710285186768,0.4870840013027191,0.521917998790741,798,0.0,0.0
2022-06-28 00:00:00+00:00,0.5217440128326416,0.5221779942512512,0.48194700479507446,0.4846459925174713,408,0.0,0.0
2022-06-29 00:00:00+00:00,0.48465999960899353,0.5109390020370483,0.451324999332428,0.4516749978065491,1661,0.0,0.0
2022-06-30 00:00:00+00:00,0.4516749978065491,0.5077840089797974,0.44969600439071655,0.4552209973335266,565,0.0,0.0
2022-07-01 00:00:00+00:00,0.4552209973335266,0.5054010152816772,0.4512920081615448,0.4704810082912445,651,0.0,0.0
