TIMESTAMP,KLKS_OPEN_PRICE_USD,KLKS_HIGH_PRICE_USD,KLKS_LOW_PRICE_USD,KLKS_CLOSE_PRICE_USD,KLKS_VOLUME_USD,KLKS_DIVIDENDS_USD,KLKS_STOCK_SPLITS_USD
2018-08-01 00:00:00+00:00,0.06577400118112564,0.07486800104379654,0.06574799865484238,0.07486800104379654,15864,0.0,0.0
2018-08-02 00:00:00+00:00,0.07490900158882141,0.08671200275421143,0.06776600331068039,0.06971299648284912,10356,0.0,0.0
2018-08-03 00:00:00+00:00,0.06970600038766861,0.07463599741458893,0.044877998530864716,0.06848599761724472,14450,0.0,0.0
2018-08-04 00:00:00+00:00,0.06858400255441666,0.06858400255441666,0.0533050000667572,0.05965700000524521,12002,0.0,0.0
2018-08-05 00:00:00+00:00,0.05968400090932846,0.06402400135993958,0.051681000739336014,0.06263899803161621,10033,0.0,0.0
2018-08-06 00:00:00+00:00,0.06271400302648544,0.06761699914932251,0.05938199907541275,0.06635499745607376,7643,0.0,0.0
2018-08-07 00:00:00+00:00,0.0663290023803711,0.06658799946308136,0.05835900083184242,0.062171999365091324,11671,0.0,0.0
2018-08-08 00:00:00+00:00,0.06048699840903282,0.06320799887180328,0.055063001811504364,0.058681000024080276,14414,0.0,0.0
2018-08-09 00:00:00+00:00,0.05886799842119217,0.06962200254201889,0.05512100085616112,0.06237399950623512,14678,0.0,0.0
2018-08-10 00:00:00+00:00,0.06230900064110756,0.06699299812316895,0.05429700016975403,0.05962900072336197,10219,0.0,0.0
2018-08-11 00:00:00+00:00,0.0595720000565052,0.06888099759817123,0.05302799865603447,0.06190900132060051,13015,0.0,0.0
2018-08-12 00:00:00+00:00,0.06172399967908859,0.07017499953508377,0.056933000683784485,0.06721799820661545,12181,0.0,0.0
2018-08-13 00:00:00+00:00,0.06719399988651276,0.07392799854278564,0.05896599963307381,0.060993000864982605,10969,0.0,0.0
2018-08-14 00:00:00+00:00,0.06093800067901611,0.06433100253343582,0.05345600098371506,0.05823099985718727,7583,0.0,0.0
2018-08-15 00:00:00+00:00,0.05818299949169159,0.06849399954080582,0.05760100111365318,0.0609700009226799,11523,0.0,0.0
2018-08-16 00:00:00+00:00,0.06088300049304962,0.06244799867272377,0.05763600021600723,0.06015700101852417,9498,0.0,0.0
2018-08-17 00:00:00+00:00,0.06016099825501442,0.06371500343084335,0.057750001549720764,0.06064800173044205,10060,0.0,0.0
2018-08-18 00:00:00+00:00,0.06078699976205826,0.0631520003080368,0.05723699927330017,0.06083200126886368,7798,0.0,0.0
2018-08-19 00:00:00+00:00,0.060851000249385834,0.06390299648046494,0.0571650005877018,0.05969399958848953,8066,0.0,0.0
2018-08-20 00:00:00+00:00,0.059595998376607895,0.0636420026421547,0.05664899945259094,0.05692199990153313,10202,0.0,0.0
2018-08-21 00:00:00+00:00,0.056839000433683395,0.06164100021123886,0.04996199905872345,0.054986998438835144,14919,0.0,0.0
2018-08-22 00:00:00+00:00,0.0549979992210865,0.06279700249433517,0.05353400111198425,0.05366000160574913,16241,0.0,0.0
2018-08-23 00:00:00+00:00,0.053707998245954514,0.061177000403404236,0.05040600150823593,0.052625998854637146,12481,0.0,0.0
2018-08-24 00:00:00+00:00,0.052668001502752304,0.057771001011133194,0.051826998591423035,0.054632000625133514,14651,0.0,0.0
2018-08-25 00:00:00+00:00,0.05453399941325188,0.05563199892640114,0.05290199816226959,0.05323600023984909,10274,0.0,0.0
2018-08-26 00:00:00+00:00,0.05335099995136261,0.05449900031089783,0.05242300033569336,0.05276700109243393,17540,0.0,0.0
2018-08-27 00:00:00+00:00,0.05274299904704094,0.0606670007109642,0.052317000925540924,0.05703900009393692,17724,0.0,0.0
2018-08-28 00:00:00+00:00,0.05692699924111366,0.060081999748945236,0.05317100137472153,0.053904999047517776,15020,0.0,0.0
2018-08-29 00:00:00+00:00,0.05395200103521347,0.0592150017619133,0.05253700166940689,0.05594300106167793,21881,0.0,0.0
2018-08-30 00:00:00+00:00,0.055973999202251434,0.057468999177217484,0.049538999795913696,0.057468999177217484,16010,0.0,0.0
2018-08-31 00:00:00+00:00,0.05752500146627426,0.05752500146627426,0.0524739995598793,0.05531200021505356,14063,0.0,0.0
2018-09-01 00:00:00+00:00,0.05524500086903572,0.058329999446868896,0.05321599915623665,0.05501199886202812,13642,0.0,0.0
2018-09-02 00:00:00+00:00,0.0550369992852211,0.057642001658678055,0.05365300178527832,0.05604900047183037,13966,0.0,0.0
2018-09-03 00:00:00+00:00,0.056035999208688736,0.061195001006126404,0.054166000336408615,0.0602869987487793,11578,0.0,0.0
2018-09-04 00:00:00+00:00,0.06028800085186958,0.06108500063419342,0.054655998945236206,0.060074999928474426,14494,0.0,0.0
2018-09-05 00:00:00+00:00,0.060123998671770096,0.060926999896764755,0.0459429994225502,0.05020900070667267,15238,0.0,0.0
2018-09-06 00:00:00+00:00,0.05029800161719322,0.050880998373031616,0.03993599861860275,0.04749000072479248,11457,0.0,0.0
2018-09-07 00:00:00+00:00,0.0505170002579689,0.0505170002579689,0.042357999831438065,0.042451001703739166,12280,0.0,0.0
2018-09-08 00:00:00+00:00,0.0425029993057251,0.050151001662015915,0.0405069999396801,0.040995001792907715,12723,0.0,0.0
2018-09-09 00:00:00+00:00,0.04097500070929527,0.04744800180196762,0.03884999826550484,0.04374000057578087,11003,0.0,0.0
2018-09-10 00:00:00+00:00,0.04371599853038788,0.0465719997882843,0.041746001690626144,0.0430000014603138,15049,0.0,0.0
2018-09-11 00:00:00+00:00,0.04307100176811218,0.05515199899673462,0.0424019992351532,0.052441999316215515,17613,0.0,0.0
2018-09-12 00:00:00+00:00,0.05315599963068962,0.05505700036883354,0.03585699945688248,0.041735000908374786,15608,0.0,0.0
2018-09-13 00:00:00+00:00,0.04179000109434128,0.04928300157189369,0.03746800124645233,0.042514998465776443,14889,0.0,0.0
2018-09-14 00:00:00+00:00,0.04248800128698349,0.048579998314380646,0.038026001304388046,0.043862998485565186,15942,0.0,0.0
2018-09-15 00:00:00+00:00,0.043804001063108444,0.0459429994225502,0.034015998244285583,0.044217001646757126,14925,0.0,0.0
