TIMESTAMP,BONK20_OPEN_PRICE_USD,BONK20_HIGH_PRICE_USD,BONK20_LOW_PRICE_USD,BONK20_CLOSE_PRICE_USD,BONK20_VOLUME_USD,BONK20_DIVIDENDS_USD,BONK20_STOCK_SPLITS_USD
2024-03-07 00:00:00+00:00,,,,0.0,2490621,0.0,0.0
2024-03-08 00:00:00+00:00,,,,0.0,4520511,0.0,0.0
2024-03-09 00:00:00+00:00,,,,0.0,11235370,0.0,0.0
2024-03-10 00:00:00+00:00,,,,0.0,4932818,0.0,0.0
2024-03-11 00:00:00+00:00,,,,0.0,6041521,0.0,0.0
2024-03-12 00:00:00+00:00,,,,0.0,3780613,0.0,0.0
2024-03-13 00:00:00+00:00,,,,0.0,3981157,0.0,0.0
2024-03-14 00:00:00+00:00,,,,0.0,3330126,0.0,0.0
2024-03-15 00:00:00+00:00,,,,0.0,5379235,0.0,0.0
2024-03-16 00:00:00+00:00,,,,0.0,10802613,0.0,0.0
2024-03-17 00:00:00+00:00,,,,0.0,5843649,0.0,0.0
2024-03-18 00:00:00+00:00,,,,0.0,4376137,0.0,0.0
2024-03-19 00:00:00+00:00,,,,0.0,5156472,0.0,0.0
2024-03-20 00:00:00+00:00,,,,0.0,5727810,0.0,0.0
2024-03-21 00:00:00+00:00,,,,0.0,4297600,0.0,0.0
2024-03-22 00:00:00+00:00,,,,0.0,6968509,0.0,0.0
2024-03-23 00:00:00+00:00,,,,0.0,3594599,0.0,0.0
2024-03-24 00:00:00+00:00,,,,0.0,2187295,0.0,0.0
2024-03-25 00:00:00+00:00,,,,0.0,2155625,0.0,0.0
2024-03-26 00:00:00+00:00,,,,0.0,1924026,0.0,0.0
2024-03-27 00:00:00+00:00,,,,0.0,2977036,0.0,0.0
2024-03-28 00:00:00+00:00,,,,0.0,2442498,0.0,0.0
2024-03-29 00:00:00+00:00,,,,0.0,2400846,0.0,0.0
2024-03-30 00:00:00+00:00,,,,0.0,1031709,0.0,0.0
2024-03-31 00:00:00+00:00,,,,0.0,1341345,0.0,0.0
2024-04-01 00:00:00+00:00,,,,0.0,1450493,0.0,0.0
2024-04-02 00:00:00+00:00,,,,0.0,1379256,0.0,0.0
2024-04-03 00:00:00+00:00,,,,0.0,1771844,0.0,0.0
2024-04-04 00:00:00+00:00,,,,0.0,1577426,0.0,0.0
2024-04-05 00:00:00+00:00,,,,0.0,472339,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,1118352,0.0,0.0
2024-04-07 00:00:00+00:00,,,,0.0,1436969,0.0,0.0
2024-04-08 00:00:00+00:00,,,,0.0,1413482,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,1523252,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,944050,0.0,0.0
