TIMESTAMP,HVE2_OPEN_PRICE_USD,HVE2_HIGH_PRICE_USD,HVE2_LOW_PRICE_USD,HVE2_CLOSE_PRICE_USD,HVE2_VOLUME_USD,HVE2_DIVIDENDS_USD,HVE2_STOCK_SPLITS_USD
2021-03-31 00:00:00+00:00,0.0028909998945891857,0.00304200011305511,0.0024449999909847975,0.0028780000284314156,89842,0.0,0.0
2021-04-01 00:00:00+00:00,0.0028780000284314156,0.0029509998857975006,0.002839999971911311,0.00292899995110929,122454,0.0,0.0
2021-04-02 00:00:00+00:00,0.0029279999434947968,0.002974000060930848,0.0024709999561309814,0.0028379999566823244,104581,0.0,0.0
2021-04-03 00:00:00+00:00,0.0028379999566823244,0.0029299999587237835,0.00267699989490211,0.002819000044837594,63378,0.0,0.0
2021-04-04 00:00:00+00:00,0.002819000044837594,0.002908000024035573,0.0026660000439733267,0.0028609998989850283,64309,0.0,0.0
2021-04-05 00:00:00+00:00,0.0028609998989850283,0.0028860000893473625,0.0021430000197142363,0.002753000007942319,21371,0.0,0.0
2021-04-06 00:00:00+00:00,0.002753000007942319,0.003097000066190958,0.00266100000590086,0.002911000046879053,72400,0.0,0.0
2021-04-07 00:00:00+00:00,0.002911000046879053,0.003046999918296933,0.002822000067681074,0.0029100000392645597,47999,0.0,0.0
2021-04-08 00:00:00+00:00,0.002908000024035573,0.0030869999900460243,0.002859999891370535,0.0029140000697225332,51623,0.0,0.0
2021-04-09 00:00:00+00:00,0.0029140000697225332,0.0029730000533163548,0.0028379999566823244,0.002939000027254224,91344,0.0,0.0
2021-04-10 00:00:00+00:00,0.0029380000196397305,0.003010000102221966,0.002819000044837594,0.0028609998989850283,72621,0.0,0.0
2021-04-11 00:00:00+00:00,0.0028609998989850283,0.002893999917432666,0.002764000091701746,0.0028210000600665808,73554,0.0,0.0
2021-04-12 00:00:00+00:00,0.0028210000600665808,0.002947000088170171,0.002672000089660287,0.0026730000972747803,37996,0.0,0.0
2021-04-13 00:00:00+00:00,0.0026730000972747803,0.0030670000705868006,0.002644999884068966,0.0030010000336915255,53136,0.0,0.0
2021-04-14 00:00:00+00:00,0.0029980000108480453,0.003512999974191189,0.0028979999478906393,0.0034749999176710844,59308,0.0,0.0
2021-04-15 00:00:00+00:00,0.0034759999252855778,0.0035749999806284904,0.003195999888703227,0.003335000015795231,26686,0.0,0.0
2021-04-16 00:00:00+00:00,0.0033360000234097242,0.003570999950170517,0.0029070000164210796,0.0035490000154823065,24264,0.0,0.0
2021-04-17 00:00:00+00:00,0.0035470000002533197,0.003602999961003661,0.0032470000442117453,0.003409000113606453,23340,0.0,0.0
2021-04-18 00:00:00+00:00,0.003409000113606453,0.0036750000435858965,0.0028019999153912067,0.003558000084012747,55715,0.0,0.0
2021-04-19 00:00:00+00:00,0.003561000106856227,0.003621000098064542,0.0029609999619424343,0.0034099998883903027,12429,0.0,0.0
2021-04-20 00:00:00+00:00,0.003409000113606453,0.003745000110939145,0.003172999946400523,0.003435000078752637,31782,0.0,0.0
2021-04-21 00:00:00+00:00,0.003438000101596117,0.003657999914139509,0.0034099998883903027,0.003456000005826354,28020,0.0,0.0
2021-04-22 00:00:00+00:00,0.0034580000210553408,0.003737000050023198,0.0032919999212026596,0.0032999999821186066,40463,0.0,0.0
2021-04-23 00:00:00+00:00,0.00329799996688962,0.003696999978274107,0.00304200011305511,0.003654999891296029,34223,0.0,0.0
2021-04-24 00:00:00+00:00,0.0036559998989105225,0.0036559998989105225,0.002887000096961856,0.003378999885171652,40097,0.0,0.0
2021-04-25 00:00:00+00:00,0.0033760000951588154,0.0036120000295341015,0.002742999931797385,0.003461000043898821,36038,0.0,0.0
2021-04-26 00:00:00+00:00,0.0034650000743567944,0.0036299999337643385,0.0027970001101493835,0.003421999979764223,30146,0.0,0.0
2021-04-27 00:00:00+00:00,0.0034209999721497297,0.0036849998869001865,0.0033030000049620867,0.0034809999633580446,25561,0.0,0.0
2021-04-28 00:00:00+00:00,0.0034839999862015247,0.003630999941378832,0.0032420000061392784,0.003587000072002411,33071,0.0,0.0
2021-04-29 00:00:00+00:00,0.0035880000796169043,0.0035929998848587275,0.0032949999440461397,0.0033420000690966845,40729,0.0,0.0
2021-04-30 00:00:00+00:00,0.003341000061482191,0.0035510000307112932,0.0032569998875260353,0.0034469999372959137,18078,0.0,0.0
2021-05-01 00:00:00+00:00,0.0034469999372959137,0.0035920001100748777,0.0031010000966489315,0.0033199999015778303,61324,0.0,0.0
2021-05-02 00:00:00+00:00,0.003318999893963337,0.0034469999372959137,0.0031659998930990696,0.0031900000758469105,27806,0.0,0.0
2021-05-03 00:00:00+00:00,0.0031900000758469105,0.003625999903306365,0.0027809999883174896,0.0035669999197125435,31815,0.0,0.0
2021-05-04 00:00:00+00:00,0.003575999988242984,0.0037090000696480274,0.0027550000231713057,0.003237999975681305,27456,0.0,0.0
2021-05-05 00:00:00+00:00,0.0032480000518262386,0.0036279999185353518,0.003218000056222081,0.003611000021919608,58207,0.0,0.0
2021-05-06 00:00:00+00:00,0.0036090000066906214,0.0036200000904500484,0.0030980000738054514,0.0033660000190138817,28788,0.0,0.0
2021-05-07 00:00:00+00:00,0.003370000049471855,0.0034890000242739916,0.0029009999707341194,0.003157000057399273,33264,0.0,0.0
2021-05-08 00:00:00+00:00,0.003157000057399273,0.003599999938160181,0.002626999979838729,0.0034310000482946634,56718,0.0,0.0
2021-05-09 00:00:00+00:00,0.003432000055909157,0.00343999988399446,0.0031389999203383923,0.003298999974504113,35846,0.0,0.0
2021-05-10 00:00:00+00:00,0.003298999974504113,0.0033660000190138817,0.0028729999903589487,0.002974000060930848,65700,0.0,0.0
2021-05-11 00:00:00+00:00,0.002974000060930848,0.0030640000477433205,0.001636000000871718,0.0028520000632852316,34458,0.0,0.0
2021-05-12 00:00:00+00:00,0.0028490000404417515,0.0030799999367445707,0.0024840000551193953,0.0024840000551193953,37436,0.0,0.0
2021-05-13 00:00:00+00:00,0.0024590000975877047,0.002950000111013651,0.002251999918371439,0.0026779999025166035,57394,0.0,0.0
