TIMESTAMP,SNT_OPEN_PRICE_USD,SNT_HIGH_PRICE_USD,SNT_LOW_PRICE_USD,SNT_CLOSE_PRICE_USD,SNT_VOLUME_USD,SNT_DIVIDENDS_USD,SNT_STOCK_SPLITS_USD
2017-11-09 00:00:00+00:00,0.03175000101327896,0.03566800057888031,0.031484998762607574,0.03282200172543526,3237960,0.0,0.0
2017-11-10 00:00:00+00:00,0.032878000289201736,0.03338399901986122,0.029020000249147415,0.029462000355124474,2646500,0.0,0.0
2017-11-11 00:00:00+00:00,0.029263999313116074,0.03050299920141697,0.028369000181555748,0.028730999678373337,2102750,0.0,0.0
2017-11-12 00:00:00+00:00,0.028630999848246574,0.028804000467061996,0.02486100047826767,0.026124000549316406,3201060,0.0,0.0
2017-11-13 00:00:00+00:00,0.026348000392317772,0.028338000178337097,0.02572700008749962,0.028094999492168427,1907080,0.0,0.0
2017-11-14 00:00:00+00:00,0.02817700058221817,0.02859099954366684,0.02718999981880188,0.028262000530958176,1993910,0.0,0.0
2017-11-15 00:00:00+00:00,0.028286000713706017,0.030313000082969666,0.028286000713706017,0.029993999749422073,2911890,0.0,0.0
2017-11-16 00:00:00+00:00,0.03000899963080883,0.030852999538183212,0.027753999456763268,0.028751999139785767,3161400,0.0,0.0
2017-11-17 00:00:00+00:00,0.02868499979376793,0.02868499979376793,0.027413999661803246,0.027737999334931374,2033730,0.0,0.0
2017-11-18 00:00:00+00:00,0.02759999968111515,0.029278000816702843,0.027587000280618668,0.028896000236272812,2630650,0.0,0.0
2017-11-19 00:00:00+00:00,0.02881699986755848,0.02967200055718422,0.028356000781059265,0.028774000704288483,1966110,0.0,0.0
2017-11-20 00:00:00+00:00,0.02876799926161766,0.03449700027704239,0.02848600037395954,0.03406500071287155,6326260,0.0,0.0
2017-11-21 00:00:00+00:00,0.033934999257326126,0.03737900033593178,0.03064900077879429,0.03505299985408783,6707380,0.0,0.0
2017-11-22 00:00:00+00:00,0.03510899841785431,0.0392099991440773,0.0328419990837574,0.03513500094413757,6115370,0.0,0.0
2017-11-23 00:00:00+00:00,0.03548000007867813,0.0362359993159771,0.03172500059008598,0.03172500059008598,3272790,0.0,0.0
