TIMESTAMP,EVERY_OPEN_PRICE_USD,EVERY_HIGH_PRICE_USD,EVERY_LOW_PRICE_USD,EVERY_CLOSE_PRICE_USD,EVERY_VOLUME_USD,EVERY_DIVIDENDS_USD,EVERY_STOCK_SPLITS_USD
2024-04-05 00:00:00+00:00,0.22786100208759308,0.45899900794029236,0.05744500085711479,0.06026099994778633,32503067,0.0,0.0
2024-04-06 00:00:00+00:00,0.06063999980688095,0.09752999991178513,0.04799799993634224,0.07824700325727463,11960647,0.0,0.0
2024-04-07 00:00:00+00:00,0.07825800031423569,0.08126399666070938,0.06328500062227249,0.06826700270175934,4394109,0.0,0.0
2024-04-08 00:00:00+00:00,0.06762900203466415,0.06909500062465668,0.05468599870800972,0.05954299867153168,2331778,0.0,0.0
2024-04-09 00:00:00+00:00,0.05954299867153168,0.05960100144147873,0.04548000171780586,0.05211099982261658,1705099,0.0,0.0
2024-04-10 00:00:00+00:00,0.05211099982261658,0.06699900329113007,0.04801400005817413,0.06474299728870392,3674772,0.0,0.0
2024-04-11 00:00:00+00:00,0.06474299728870392,0.06755100190639496,0.05626799911260605,0.0598829984664917,2845399,0.0,0.0
2024-04-12 00:00:00+00:00,0.0598829984664917,0.06378199905157089,0.041485998779535294,0.042718999087810516,2052429,0.0,0.0
2024-04-13 00:00:00+00:00,0.042718999087810516,0.048882000148296356,0.03038799948990345,0.035725001245737076,1530953,0.0,0.0
2024-04-14 00:00:00+00:00,0.035725001245737076,0.038040999323129654,0.030079999938607216,0.03501499816775322,1655299,0.0,0.0
2024-04-15 00:00:00+00:00,0.035592999309301376,0.04647500067949295,0.035420000553131104,0.042419999837875366,2126744,0.0,0.0
2024-04-16 00:00:00+00:00,0.042419999837875366,0.0543459989130497,0.03793000057339668,0.04059699922800064,2628923,0.0,0.0
2024-04-17 00:00:00+00:00,0.04062600061297417,0.0425960011780262,0.036706000566482544,0.03907399997115135,2117496,0.0,0.0
2024-04-18 00:00:00+00:00,0.03906000033020973,0.04021099954843521,0.03474799916148186,0.036740999668836594,2301088,0.0,0.0
2024-04-19 00:00:00+00:00,0.036765001714229584,0.038694001734256744,0.034890998154878616,0.03548799827694893,2094648,0.0,0.0
2024-04-20 00:00:00+00:00,0.03549399971961975,0.03773299977183342,0.035096000880002975,0.036674000322818756,988306,0.0,0.0
2024-04-21 00:00:00+00:00,0.03552199900150299,0.036910999566316605,0.03480200096964836,0.03494099900126457,851008,0.0,0.0
2024-04-22 00:00:00+00:00,0.03494099900126457,0.0365229994058609,0.03215000033378601,0.03610000014305115,1120207,0.0,0.0
2024-04-23 00:00:00+00:00,0.03610000014305115,0.040043000131845474,0.0288270004093647,0.029897000640630722,1586173,0.0,0.0
2024-04-24 00:00:00+00:00,0.0283610001206398,0.028362000361084938,0.02198600023984909,0.02250000089406967,1921244,0.0,0.0
2024-04-25 00:00:00+00:00,0.022487999871373177,0.02266800031065941,0.018949000164866447,0.020092999562621117,2460023,0.0,0.0
2024-04-26 00:00:00+00:00,0.020092999562621117,0.021435000002384186,0.018407000228762627,0.019315000623464584,1159507,0.0,0.0
2024-04-27 00:00:00+00:00,0.019315000623464584,0.01943100057542324,0.018014999106526375,0.01828400045633316,525634,0.0,0.0
2024-04-28 00:00:00+00:00,0.01828400045633316,0.019620999693870544,0.018144000321626663,0.019185999408364296,535833,0.0,0.0
