TIMESTAMP,WINNIE_OPEN_PRICE_USD,WINNIE_HIGH_PRICE_USD,WINNIE_LOW_PRICE_USD,WINNIE_CLOSE_PRICE_USD,WINNIE_VOLUME_USD,WINNIE_DIVIDENDS_USD,WINNIE_STOCK_SPLITS_USD
2024-11-12 00:00:00+00:00,0.008088000118732452,0.008144999854266644,0.007697999943047762,0.008066000416874886,162074,0.0,0.0
2024-11-13 00:00:00+00:00,0.008066000416874886,0.00817899964749813,0.007331000175327063,0.007899000309407711,159312,0.0,0.0
2024-11-14 00:00:00+00:00,0.007899000309407711,0.007934000343084335,0.007555000018328428,0.007759000174701214,157719,0.0,0.0
2024-11-15 00:00:00+00:00,0.007759000174701214,0.007817000150680542,0.007689999882131815,0.007790000177919865,165664,0.0,0.0
2024-11-16 00:00:00+00:00,0.007770000025629997,0.007822999730706215,0.007726000156253576,0.007757000159472227,161472,0.0,0.0
2024-11-17 00:00:00+00:00,0.007757000159472227,0.012742999941110611,0.007734999991953373,0.00824700016528368,156954,0.0,0.0
2024-11-18 00:00:00+00:00,0.00824700016528368,0.008475000038743019,0.00800000037997961,0.008395999670028687,167406,0.0,0.0
2024-11-19 00:00:00+00:00,0.008395999670028687,0.008709000423550606,0.008239000104367733,0.008441999554634094,169339,0.0,0.0
2024-11-20 00:00:00+00:00,0.008441999554634094,0.00850600004196167,0.0082590002566576,0.008302000351250172,160710,0.0,0.0
2024-11-21 00:00:00+00:00,0.008302000351250172,0.008670000359416008,0.00825200043618679,0.008577000349760056,179467,0.0,0.0
2024-11-22 00:00:00+00:00,0.008577000349760056,0.00872000027447939,0.008527000434696674,0.008678000420331955,150630,0.0,0.0
2024-11-23 00:00:00+00:00,0.00868299975991249,0.00877899955958128,0.008635999634861946,0.008740999735891819,155158,0.0,0.0
2024-11-24 00:00:00+00:00,0.008740999735891819,0.008794000372290611,0.008232000283896923,0.00827999971807003,147058,0.0,0.0
2024-11-25 00:00:00+00:00,0.00827999971807003,0.008353999815881252,0.00804699957370758,0.008113999851047993,145803,0.0,0.0
2024-11-26 00:00:00+00:00,0.008113999851047993,0.00813400000333786,0.007575999945402145,0.007608000189065933,150999,0.0,0.0
2024-11-27 00:00:00+00:00,0.007608000189065933,0.0076859998516738415,0.005967999808490276,0.007267000153660774,158022,0.0,0.0
2024-11-28 00:00:00+00:00,0.007267000153660774,0.008043999783694744,0.007193999830633402,0.007807999849319458,170919,0.0,0.0
2024-11-29 00:00:00+00:00,0.007807999849319458,0.007829000242054462,0.007437000051140785,0.0075159999541938305,162065,0.0,0.0
2024-11-30 00:00:00+00:00,0.0075159999541938305,0.007538000121712685,0.007366000209003687,0.007397000212222338,152463,0.0,0.0
2024-12-01 00:00:00+00:00,0.007397000212222338,0.0074640000239014626,0.00735800014808774,0.007424000184983015,163189,0.0,0.0
2024-12-02 00:00:00+00:00,0.007424000184983015,0.007439999841153622,0.007191000040620565,0.007197000086307526,152922,0.0,0.0
2024-12-03 00:00:00+00:00,0.007197000086307526,0.007253000047057867,0.007007999811321497,0.007205999922007322,141263,0.0,0.0
2024-12-04 00:00:00+00:00,0.007205999922007322,0.0072559998370707035,0.007145999930799007,0.007199999876320362,144950,0.0,0.0
2024-12-05 00:00:00+00:00,0.007199999876320362,0.007236999925225973,0.007133999839425087,0.007193000055849552,147890,0.0,0.0
2024-12-06 00:00:00+00:00,0.007207000162452459,0.007236999925225973,0.007145999930799007,0.007211000192910433,147366,0.0,0.0
2024-12-07 00:00:00+00:00,0.007211000192910433,0.00722600007429719,0.007141000125557184,0.0071680000983178616,151661,0.0,0.0
2024-12-08 00:00:00+00:00,0.007180000189691782,0.0072200000286102295,0.007143000140786171,0.007151000201702118,148029,0.0,0.0
2024-12-09 00:00:00+00:00,0.007151000201702118,0.007207000162452459,0.006298999767750502,0.006300999782979488,134248,0.0,0.0
2024-12-10 00:00:00+00:00,0.006300999782979488,0.00636299978941679,0.005903999786823988,0.005925999954342842,151939,0.0,0.0
2024-12-11 00:00:00+00:00,0.005925999954342842,0.006484000012278557,0.005923999939113855,0.0064690001308918,171697,0.0,0.0
2024-12-12 00:00:00+00:00,0.0064690001308918,0.006717999931424856,0.006016000173985958,0.006697000004351139,168669,0.0,0.0
2024-12-13 00:00:00+00:00,0.006697000004351139,0.006723999977111816,0.0059980000369250774,0.006723000202327967,157994,0.0,0.0
2024-12-14 00:00:00+00:00,0.006723000202327967,0.007247000001370907,0.006300000008195639,0.007247000001370907,163286,0.0,0.0
2024-12-15 00:00:00+00:00,0.007247000001370907,0.007765000220388174,0.0071840002201497555,0.007745999842882156,171125,0.0,0.0
2024-12-16 00:00:00+00:00,0.007745999842882156,0.007837999612092972,0.007706000003963709,0.00776899978518486,146502,0.0,0.0
2024-12-17 00:00:00+00:00,0.00776899978518486,0.007860999554395676,0.007734999991953373,0.007782000117003918,151155,0.0,0.0
2024-12-18 00:00:00+00:00,0.007782000117003918,0.007845999673008919,0.0077320002019405365,0.007792999967932701,150470,0.0,0.0
2024-12-19 00:00:00+00:00,0.007792999967932701,0.007794000208377838,0.007151999976485968,0.007191000040620565,144146,0.0,0.0
2024-12-20 00:00:00+00:00,0.007191000040620565,0.007240999955683947,0.0068350001238286495,0.00688599981367588,137219,0.0,0.0
2024-12-21 00:00:00+00:00,0.00688599981367588,0.006955999881029129,0.006843999959528446,0.006858999840915203,150857,0.0,0.0
2024-12-22 00:00:00+00:00,0.006858999840915203,0.006932999938726425,0.0068430001847445965,0.006903000175952911,152214,0.0,0.0
2024-12-23 00:00:00+00:00,0.006903000175952911,0.0069610001519322395,0.006870000157505274,0.006901000160723925,140153,0.0,0.0
2024-12-24 00:00:00+00:00,0.006901000160723925,0.00698099983856082,0.006881000008434057,0.006969999987632036,142155,0.0,0.0
2024-12-25 00:00:00+00:00,0.006969999987632036,0.007277000229805708,0.006916999816894531,0.00722600007429719,134556,0.0,0.0
2024-12-26 00:00:00+00:00,0.00722600007429719,0.00725199980661273,0.007174000144004822,0.007216999772936106,142285,0.0,0.0
2024-12-27 00:00:00+00:00,0.007216999772936106,0.0072479997761547565,0.007162999827414751,0.007170000113546848,141264,0.0,0.0
2024-12-28 00:00:00+00:00,0.007170000113546848,0.007253000047057867,0.007164000067859888,0.007199000101536512,141035,0.0,0.0
2024-12-29 00:00:00+00:00,0.007199000101536512,0.007261000107973814,0.007178000174462795,0.007205999922007322,144250,0.0,0.0
2024-12-30 00:00:00+00:00,0.007205999922007322,0.007267999928444624,0.007172999903559685,0.007234000135213137,147108,0.0,0.0
2024-12-31 00:00:00+00:00,0.007234000135213137,0.0072639998979866505,0.007172999903559685,0.007197000086307526,133639,0.0,0.0
2025-01-01 00:00:00+00:00,0.007197000086307526,0.007249999791383743,0.007170999888330698,0.007189000025391579,138608,0.0,0.0
2025-01-02 00:00:00+00:00,0.007189000025391579,0.007284000050276518,0.007180000189691782,0.007222999818623066,143342,0.0,0.0
2025-01-03 00:00:00+00:00,0.007222999818623066,0.007608000189065933,0.007195000071078539,0.007559000048786402,147723,0.0,0.0
2025-01-04 00:00:00+00:00,0.007559000048786402,0.00761099997907877,0.007530999835580587,0.007563000079244375,145573,0.0,0.0
2025-01-05 00:00:00+00:00,0.007563000079244375,0.007608999963849783,0.007519000209867954,0.007548000197857618,146696,0.0,0.0
2025-01-06 00:00:00+00:00,0.007548000197857618,0.00761000020429492,0.0075170001946389675,0.007573000155389309,142696,0.0,0.0
2025-01-07 00:00:00+00:00,0.007573000155389309,0.007600999902933836,0.007505000103265047,0.007530000060796738,146115,0.0,0.0
